id_alignrec_anchor,degree_alignrec_anchor
53,150
38,55
39,200
355,168
206,200
204,200
202,200
201,200
198,200
187,199
196,176
194,200
193,200
192,200
190,200
188,48
264,174
266,200
327,200
209,147
333,200
332,65
331,34
330,200
329,100
326,200
335,200
325,200
324,200
323,169
322,200
321,200
320,200
334,200
208,200
199,170
318,200
181,200
257,147
256,200
254,100
242,200
249,200
248,200
247,200
246,155
244,200
243,200
216,200
211,200
265,38
173,200
180,44
210,200
178,174
177,200
176,200
174,200
172,200
184,200
171,200
170,200
169,200
167,200
166,200
165,200
183,200
185,132
336,182
346,200
40,200
294,70
307,200
315,200
314,170
313,200
311,200
310,200
309,160
306,200
292,200
305,175
301,154
300,200
299,200
295,200
164,113
291,200
163,172
160,166
45,200
51,76
50,189
49,200
48,200
47,200
46,200
44,200
54,200
43,200
42,200
41,200
316,139
287,200
353,200
317,200
352,200
350,200
349,140
348,126
347,200
345,200
337,92
343,200
342,115
341,200
340,16
339,161
338,200
319,200
267,200
268,196
275,200
286,200
285,200
282,200
281,200
279,31
278,200
274,192
290,162
273,200
272,196
271,200
270,200
269,200
2078,189
8691,200
2094,200
1938,200
1944,200
1943,200
1942,168
1941,200
1940,200
1939,160
1937,200
1978,200
1936,67
1935,200
1934,98
1933,200
1932,130
1931,200
1824,200
1822,193
1659,91
1709,145
1716,136
1715,200
1713,200
1712,200
1711,200
1710,200
1708,200
1718,35
1707,200
1706,200
1705,200
1704,101
1703,200
1930,200
1929,139
1928,200
1947,181
1986,154
1985,200
1984,151
1982,200
1980,200
1976,200
1968,106
1974,200
1973,182
1972,176
1971,200
1970,200
1969,115
1948,200
1946,139
1912,148
1921,200
1927,200
1926,200
1925,200
1924,200
1923,200
1922,172
1920,83
1945,200
1919,200
1918,98
1915,200
1914,121
1913,200
1702,46
1717,200
1719,143
1682,120
1678,100
1697,130
1687,24
1696,100
1695,172
1693,70
1691,113
1690,113
1689,200
1686,200
1679,200
1685,200
1684,200
1683,52
1681,128
1660,200
1680,200
1735,200
1736,74
1737,200
1793,109
1800,200
1799,200
1798,200
1797,99
1796,200
1794,147
1791,200
1802,116
1789,200
1676,200
1661,200
1700,200
1721,200
1728,200
1734,200
1733,200
1732,200
1731,200
1730,200
1729,53
1727,128
1720,200
1726,200
1725,145
1724,98
1723,193
1722,200
1701,115
1662,171
1698,178
1820,200
1667,200
1673,200
1672,99
1671,106
1670,200
1669,200
1668,118
1666,72
1677,200
1665,200
1664,200
1663,200
1987,200
1909,200
2095,200
1454,200
1880,200
1881,200
1874,166
1658,183
1657,197
1656,133
1453,200
1967,200
1452,200
1451,200
1449,200
1448,200
1447,200
1446,194
1879,200
1878,200
1876,200
1875,200
1872,82
1883,200
1871,200
1870,200
1869,56
1868,200
1867,200
1866,16
1882,200
1884,200
1864,200
1897,200
1905,81
1444,200
1443,200
1441,200
1430,167
1482,65
1488,49
1487,200
1486,200
1485,200
1484,187
1483,200
1460,182
1459,184
1458,200
1427,200
1434,200
1433,116
1431,200
1429,200
1440,200
1428,200
1426,200
1456,200
1425,200
1424,200
1423,200
1422,200
1421,200
1420,200
1435,200
1436,200
1437,110
1438,200
1439,75
1904,199
1903,200
1900,91
1957,129
1858,200
1857,147
1856,200
1854,200
1847,200
1853,200
1852,200
1851,200
1850,62
1849,200
1848,200
1906,137
1907,200
1908,200
1964,136
1860,200
1963,200
1962,200
1961,200
1960,200
1958,196
1956,200
1966,200
1954,200
1953,200
1952,200
1951,125
1950,200
1949,200
1965,200
1859,200
1861,200
1899,200
1841,79
1898,22
1896,34
1885,200
1893,200
1892,200
1891,200
1890,145
1888,200
1886,107
1865,200
1863,200
1823,129
1834,200
1842,124
1839,162
1855,147
1838,200
1836,200
1835,188
1832,135
1845,200
1831,200
1830,200
1829,200
1828,200
1827,200
1826,200
1843,200
1846,200
1862,26
1787,200
1786,84
1785,61
8624,200
8649,196
8656,200
8639,126
8637,200
8622,200
8623,200
8626,192
1784,200
8627,200
8628,200
8638,200
8629,200
8631,125
8632,97
8655,200
8654,200
8653,200
8652,158
8651,185
8650,200
8648,200
8640,200
8647,200
8646,200
8645,200
8644,200
8643,109
8641,169
8536,200
8534,51
8533,101
8633,74
8634,106
8635,144
8693,197
8668,200
8677,156
8666,200
8665,200
8664,200
8663,59
8662,200
8661,185
8676,200
8679,200
8658,200
8689,200
8695,200
8694,200
8692,176
8636,200
1255,168
8690,200
8688,200
8680,131
8686,200
8685,124
8684,200
8683,200
8682,200
8681,193
8660,200
8657,200
8621,200
8630,200
8427,189
8433,200
8432,143
8397,200
8393,198
8392,121
8391,45
8390,102
8389,200
8387,116
8396,200
8386,194
8385,83
8384,23
8383,200
8382,168
8381,127
8395,72
8414,91
8388,174
8407,200
8413,200
8412,200
8411,200
8410,55
8409,200
8408,165
8406,122
8399,200
8405,200
8404,80
8403,200
8402,200
8401,200
8394,200
8532,200
8431,185
8445,200
8430,190
8429,147
8428,131
8425,138
8435,200
8424,200
8423,200
8422,200
8420,99
8419,200
8418,200
8434,200
8436,200
8416,48
8453,200
8415,200
8452,200
8450,89
8448,66
8447,200
8446,182
8444,200
8437,200
8443,174
8442,200
8441,200
8440,200
8439,200
8438,183
8417,200
8670,200
8671,200
8672,200
1772,200
1742,150
1741,200
1740,164
1755,200
1756,200
1757,200
1759,200
1761,61
1762,200
1764,135
1765,184
1768,200
1769,200
1770,200
1773,200
1745,132
1775,200
1776,200
1777,200
1778,200
5210,200
5211,95
5212,149
8588,200
8594,108
8593,200
8592,200
8591,200
8590,200
8589,200
1744,52
1746,200
8596,200
1809,200
1783,200
1801,200
1803,200
1739,200
1813,200
1819,200
1818,91
1817,200
1816,200
1815,200
1814,181
1812,200
1804,200
1811,200
1808,200
1779,200
1807,200
1806,200
1805,200
1782,200
1781,104
1780,200
1748,200
1754,117
1753,95
1752,200
1751,97
1750,23
1749,200
1747,200
8587,200
8586,200
8673,200
8571,200
8544,31
8543,104
8542,164
8540,200
8539,200
8537,70
8558,200
8560,132
8576,200
8569,200
8575,88
8574,188
8573,200
8572,200
8570,200
8545,103
8568,89
8561,183
8567,121
8566,200
8565,200
8564,200
8563,200
8562,200
8617,34
8620,200
8697,200
8669,110
8675,200
8674,200
8559,145
8547,200
8584,200
8607,200
8583,200
8582,168
8581,200
8580,168
8595,153
8597,200
8578,200
8608,200
8616,58
8615,200
8614,200
8612,192
8611,135
8609,200
8598,200
8549,200
8606,194
8604,145
8602,200
8601,200
8600,200
8599,200
8579,200
8577,44
8619,110
8546,84
8555,200
8553,72
8551,200
8550,108
1489,154
1491,200
1492,61
2378,184
2391,200
2392,200
2393,200
2394,200
2387,200
2357,200
2375,106
2415,163
2359,200
2360,200
2361,200
2362,127
2363,200
2364,200
2390,99
2389,200
2386,200
2379,84
2385,200
2384,200
2383,200
2382,200
2381,200
2380,200
2358,56
2356,86
2471,200
2328,200
2336,200
2334,200
2333,200
2376,200
2365,53
2367,200
2583,200
2561,200
2560,104
2558,200
2557,200
2572,200
2575,200
2593,200
2584,200
2592,200
2591,200
2590,200
2589,200
2588,200
2585,200
2576,180
2368,200
2582,200
2581,127
2580,200
2579,200
2578,200
2577,200
2474,174
2473,200
2472,200
2366,200
2373,200
2372,200
2371,200
2369,200
2331,114
2330,75
2329,33
2469,153
2446,34
2444,200
2453,200
2443,200
2442,200
2441,200
2440,173
2439,194
2438,200
2452,156
2454,195
2399,200
2464,157
2470,195
2468,200
2448,105
2467,125
2466,194
2465,183
2463,200
2455,200
2461,200
2460,100
2459,188
2458,200
2457,200
2456,186
2437,200
2436,200
2435,149
2447,200
2449,185
2327,200
2351,144
2338,95
2326,200
2325,200
2324,200
2323,200
2322,154
2321,200
2337,200
2339,200
2355,200
2348,200
2354,61
2353,200
2352,200
2350,120
2450,190
2349,99
2347,200
2340,200
2346,102
2345,50
2344,200
2343,200
2342,200
2341,200
2395,200
2396,200
2398,200
2445,107
2451,108
2562,200
2563,200
2574,200
2539,139
2516,200
2546,153
2552,47
2551,164
2550,195
2549,200
2548,76
2547,30
2544,200
2537,171
2543,20
2542,90
2541,119
2540,200
2538,200
2534,91
2517,200
2515,200
2554,67
2484,200
2492,200
2491,146
2490,200
2489,77
2488,200
2487,200
2483,200
2494,200
2481,82
2480,200
2536,89
2518,200
2478,200
2316,75
2096,200
2098,200
2099,200
2100,200
2101,200
2102,200
2103,187
2104,120
2105,200
2106,200
2107,200
2108,200
2109,158
2110,195
2318,200
2519,184
1338,200
2526,200
2532,181
2531,200
2530,200
2529,200
2528,200
2527,123
2525,97
2535,200
2524,200
2522,200
2521,104
2520,200
2479,200
2477,200
2564,149
2627,200
2599,200
2597,200
2618,97
2620,200
2595,200
2629,180
2635,181
2634,168
2633,97
2632,200
2631,200
2630,200
2628,200
2621,200
2626,200
2602,76
2625,200
2624,112
2623,58
2622,200
2596,200
2594,78
2556,200
2565,200
2571,200
2570,200
2569,200
2568,200
2567,117
2566,200
2600,152
2603,171
2476,200
2500,200
2493,200
2495,200
2514,60
2505,84
2512,200
2511,68
2510,200
2508,200
2507,200
2506,117
2503,37
2496,200
2502,129
2501,200
2499,32
2605,200
2498,99
2497,200
2553,200
2555,200
2320,200
2609,74
2616,37
2615,106
2614,200
2613,200
2612,94
2611,48
2607,200
2619,79
2408,200
2414,175
1493,200
1393,200
1396,200
1387,200
1389,200
1390,66
1391,200
1392,200
1394,58
2413,200
1388,200
1498,200
1499,200
1500,200
1603,43
1604,200
1386,53
1385,195
1383,200
1382,200
1379,200
1378,173
1395,200
1397,154
1376,56
1407,200
1414,155
1413,200
1412,191
1411,200
1409,200
1408,59
1406,200
1606,200
1607,200
1608,200
1585,47
1621,200
1619,59
1581,200
1590,200
1597,124
1596,161
1595,157
1594,200
1592,200
1591,200
1589,200
1599,41
1588,200
1587,87
1584,200
1609,200
1583,111
1582,182
1598,200
1601,200
1618,200
1611,47
1617,200
1616,200
1615,190
1614,193
1613,200
1612,58
1610,183
1602,200
1398,200
1405,200
1404,123
1470,172
1364,200
1363,200
1362,200
1361,200
1360,134
1415,200
1416,200
1417,200
1468,180
1475,200
1474,200
1473,200
1472,200
1471,103
1467,200
1359,200
1477,176
1466,200
1465,200
1464,200
1463,200
1462,200
1461,200
1476,200
1480,200
1418,200
1490,200
1496,200
1495,200
1494,200
1365,200
1366,200
1403,200
1357,174
1402,200
1400,200
1399,179
1377,77
1375,49
1497,200
1348,180
1355,200
1354,200
1352,174
1351,200
1350,200
1349,200
1347,57
1345,200
1368,200
1344,200
1342,106
1341,200
1340,111
1339,97
1356,200
1358,164
1374,86
1367,200
1373,200
1372,200
1371,188
1370,200
1369,200
1642,200
1643,98
1644,200
1541,200
1554,200
1553,161
1552,60
1551,157
1549,200
1559,200
1548,200
1547,200
1546,176
1545,200
1544,58
1543,200
1557,194
1560,177
1571,42
1556,200
1577,190
1576,200
1575,200
1574,200
1573,200
1572,200
1570,70
1561,200
1569,200
1568,200
1567,200
1566,200
1564,200
1562,200
1555,200
1550,200
1540,200
2419,200
2412,62
2410,200
2409,200
2407,200
2434,200
2405,90
2404,200
2403,200
2402,200
2401,200
2400,117
2416,200
2417,200
2418,200
2420,200
1989,200
2421,34
2422,136
2423,145
2424,200
2425,52
2426,200
2427,200
2428,94
2430,66
2431,200
2432,200
2433,200
1991,200
1990,200
1542,200
1579,189
1645,200
1623,152
1988,193
1630,200
1637,76
1636,200
1635,127
1634,61
1632,200
1631,113
1629,107
1639,200
1628,117
1626,140
1625,200
1624,200
1622,200
1578,200
1638,200
1640,200
1620,163
1649,200
1655,69
1654,200
1653,200
1652,200
1651,38
1650,200
1648,200
1641,82
1647,200
1646,200
1580,200
1521,200
1509,200
1516,200
1515,164
1514,184
1513,200
1512,200
1511,200
1510,99
1508,133
1518,200
1507,200
1506,200
1505,200
1503,200
1502,200
1501,149
1519,200
1523,191
1538,200
1530,200
1537,200
1536,188
1535,200
1533,200
1532,200
1531,200
1529,200
1520,200
1528,77
1527,20
1526,200
1524,200
1186,200
4899,200
1216,200
4766,200
4775,200
4760,200
4761,200
4762,200
4763,200
4765,200
4776,200
3083,97
4767,168
4769,180
4770,200
4771,200
4772,200
4773,68
4777,200
4758,200
4786,200
4792,200
4791,200
4790,200
4789,200
4788,200
4787,200
4785,200
4778,200
4784,200
4783,200
4782,200
4781,200
4780,200
4779,200
4774,200
4768,80
3930,200
3086,200
3081,200
3080,200
3078,200
3077,59
3072,200
3103,71
3071,147
3070,164
3068,92
3067,101
3066,200
3065,200
3084,169
3085,200
3088,46
3929,200
3089,200
3090,200
3091,36
3092,200
3093,96
3094,200
3095,200
3096,200
3097,200
3099,200
3100,200
3101,200
3102,200
3928,200
4759,200
4756,200
4794,43
4837,200
4875,200
4846,99
4852,200
4851,200
4850,200
4849,200
4848,200
4847,200
4845,200
4854,200
4844,200
4842,200
4840,200
4838,197
4836,200
4793,200
4853,200
4855,200
4834,200
4866,200
4873,200
4872,200
4871,200
4870,200
4868,200
4867,200
4865,200
4856,200
4864,200
4863,200
4795,200
4741,200
4729,200
4736,38
4735,200
4734,200
4733,200
4732,106
4731,200
4730,200
4728,200
4737,105
4727,156
4726,200
4725,200
4724,200
4723,200
4722,167
4738,200
4742,200
4755,101
4748,200
4754,200
4753,200
4752,200
4751,200
4750,200
4749,37
4747,76
4740,200
4746,200
4745,176
4744,200
4743,200
3082,200
3075,200
5191,200
3043,100
3058,200
3059,200
3060,200
3054,200
3024,200
3045,200
3026,200
3105,200
3027,200
3028,200
3029,200
3031,200
3032,200
3044,200
3057,200
3056,200
3055,200
3053,200
3046,200
3052,200
3051,200
3050,196
3049,200
3048,200
3047,60
3025,200
3023,200
3146,58
2992,199
2998,200
2997,200
3034,200
3036,200
3037,200
3255,85
3230,200
3229,200
3228,112
3227,111
3226,200
3241,183
3243,49
3262,200
3254,200
3261,200
3260,200
3259,200
3258,200
3257,200
3253,22
3038,200
3245,200
3252,47
3251,182
3250,200
3249,200
3248,200
3246,42
3149,200
3148,117
3147,123
3035,200
3042,200
3040,200
3039,190
2996,200
2995,200
2994,200
3145,25
3119,200
3118,200
3116,200
3125,134
3115,72
3114,165
3112,200
3110,200
3109,200
3108,64
3124,200
3126,88
3064,200
3139,145
3144,200
3121,58
3143,200
3142,200
3141,200
3140,81
3138,51
3127,200
3137,167
3136,186
3135,200
3132,91
3129,200
3128,92
3107,200
3106,50
3120,66
3122,200
2993,200
3018,17
2991,200
3001,107
2990,200
2989,200
2988,58
2987,200
2986,200
2985,200
2999,200
3002,76
3022,169
3013,200
3020,168
3019,200
3016,200
3123,200
3015,200
3014,200
3010,200
3003,179
3009,200
3008,200
3007,200
3006,200
3005,200
3004,163
3061,200
3062,200
3063,200
3117,200
4862,200
4861,200
4860,200
4676,200
5102,200
5092,137
3931,200
4876,200
4874,77
4677,200
4675,176
4859,200
4674,101
4673,78
4672,200
4671,72
4670,200
4669,182
5100,200
5098,200
5097,200
5094,200
5093,200
5091,200
5105,200
5090,200
5088,26
5087,200
5086,148
5085,59
5084,178
5104,200
5106,200
5081,111
5117,200
4667,156
4666,78
4665,200
4655,200
4710,163
4703,200
4709,200
4708,192
4707,200
4706,200
4705,200
4704,200
4682,200
4681,92
4680,200
4651,37
4657,80
4656,200
4654,95
4663,159
4653,200
4652,200
4650,200
4678,200
4649,200
4648,82
4647,44
4646,71
4645,200
4644,200
4659,200
4660,100
4661,200
4662,200
5123,200
5122,200
5121,200
4877,171
5075,200
5074,200
5073,200
5071,200
5068,200
5061,200
5067,195
5066,200
5065,121
5064,157
5063,200
5062,200
5124,48
5126,200
5181,200
5077,102
5188,92
5187,200
5186,200
5185,49
5184,31
5183,200
5179,181
5190,200
5177,94
5175,200
5174,200
5173,170
5172,60
5171,200
5076,200
5070,200
5120,200
5057,200
5119,200
5118,200
5115,200
5107,200
5114,200
5113,200
5111,200
5110,193
5109,200
5108,200
5082,172
5079,87
5125,44
5051,200
5056,200
5078,153
5055,131
5054,200
5053,200
5052,69
5050,200
5059,200
5049,200
5048,47
5047,186
5046,200
5045,200
5044,40
5058,200
5060,117
4712,182
4713,95
4714,200
4610,200
4819,200
4818,200
4721,200
4720,200
4719,50
4612,94
4619,200
4618,165
4617,52
4615,44
4614,200
4613,200
4611,200
4621,31
4609,200
4821,200
4608,154
4607,200
4605,200
4604,186
4620,200
4623,200
4602,107
4633,168
4639,200
4638,200
4637,200
4636,111
4635,200
4634,200
4820,200
4822,200
4624,200
4800,200
4835,200
4833,200
4796,200
4804,200
4811,200
4810,200
4808,200
4807,200
4806,200
4805,200
4803,200
4813,200
4802,200
4801,200
4799,200
4823,200
4798,200
4797,200
4812,200
4815,200
4832,200
4825,200
4831,200
4830,200
4829,200
4828,182
4827,200
4826,200
4824,200
4816,200
4632,138
4631,200
4715,200
4695,200
4590,55
4588,200
4587,19
4586,165
4585,200
4584,200
4640,91
4641,47
4642,200
4691,200
4699,178
4698,200
4697,151
4696,200
4694,136
4591,200
4690,200
4701,200
4688,151
4687,200
4686,200
4685,200
4684,200
4683,200
4700,200
4702,200
4643,142
4711,200
4717,200
4716,200
4583,200
4594,116
4630,200
4572,82
4629,65
4628,200
4627,59
4625,106
4603,200
4601,139
4718,200
4573,54
4579,200
4578,200
4577,200
4576,200
4575,200
4574,176
4581,200
4595,94
4570,131
4569,200
4568,28
4567,200
4566,200
4565,157
4580,200
4582,200
4600,200
4592,200
4599,37
4598,28
4597,43
4596,40
3231,145
3242,182
3232,200
2829,160
2831,175
2832,200
2833,200
2834,200
2835,200
2836,200
2904,200
2939,84
2865,200
2867,200
2888,66
2889,200
2890,200
2891,200
2828,200
2840,200
2827,147
2825,200
2824,147
2823,200
2822,100
2821,200
2839,125
2841,200
2864,200
2857,200
2863,200
2862,200
2861,200
2860,200
2859,200
2892,200
2893,199
2887,182
2874,200
3725,200
3726,200
3305,200
3302,200
2638,200
2876,200
2883,200
2881,79
2880,200
2879,139
2878,200
2877,200
2875,200
2885,200
2873,200
2894,200
2871,151
2870,200
2869,200
2868,200
2884,200
2886,200
2866,200
2895,200
2902,200
2901,200
2900,43
2899,135
2898,54
2896,177
2858,200
2854,101
2842,200
2918,200
2964,200
2971,200
2970,82
2969,200
2968,200
2967,200
2965,108
2946,95
2944,109
2906,200
2914,170
2921,75
2920,200
2919,200
2917,200
2974,200
2915,200
2913,200
2923,173
2912,64
2911,71
2910,200
2909,155
2908,200
2907,200
2922,200
2924,200
2943,200
2934,200
2942,200
2972,200
2975,127
2852,200
2955,56
2851,98
2849,200
2845,200
2844,48
2843,200
2903,83
2905,146
2981,131
2954,200
2960,200
2959,200
2958,200
2957,200
2956,136
2953,200
2976,120
2962,200
2952,200
2951,200
2950,200
2949,200
2948,93
2947,200
2961,200
2963,165
2945,116
2973,200
2979,200
2978,200
2977,200
3724,200
3723,200
3722,200
3615,200
3623,200
3631,200
3630,200
3628,200
3627,200
3626,200
3625,200
3622,200
3633,198
3620,200
3619,200
3618,200
3617,200
3616,200
3632,200
3651,200
3634,200
3650,200
3643,200
3649,200
3648,200
3647,200
3646,199
3645,200
3644,200
3642,200
3635,200
3641,200
3640,186
3639,193
3765,200
3653,200
3637,190
3672,200
3668,186
3667,200
3666,200
3665,200
3664,200
3660,200
3671,200
3659,200
3658,200
3657,200
3656,188
3655,200
3654,200
3670,200
3652,200
3674,200
3681,200
3689,200
3688,200
3686,200
3685,200
3684,200
3683,200
3680,200
3673,200
3679,200
3678,200
3677,200
3676,200
3675,200
3638,200
3636,200
3721,200
3698,200
3750,199
3730,200
3729,147
3728,200
3702,162
3708,200
3707,200
3706,166
3705,200
3704,135
3703,200
3700,200
3727,200
3699,200
3697,200
3752,200
3696,105
3695,200
3694,200
3709,200
3711,200
3712,200
3713,200
3714,200
3715,200
3716,200
3717,200
3718,200
3719,24
3720,200
3751,200
3753,200
3690,200
3734,200
3691,200
3692,200
3739,64
3745,200
3744,200
3743,200
3742,200
3741,200
3740,200
3738,200
3747,55
3737,198
3736,200
3735,200
3733,200
3754,200
3731,200
3746,200
3748,200
3693,200
3758,200
3764,195
3763,200
3762,200
3761,197
3760,200
3759,200
3757,200
3749,200
3756,200
2940,200
2938,200
3234,198
3218,200
3212,200
3213,200
3206,200
3214,200
3216,124
3217,200
3219,111
2936,200
3220,200
3221,179
3215,55
3184,200
3205,200
3203,200
3210,200
3209,98
3208,186
3207,111
3186,134
3183,200
3223,165
3157,200
3163,200
3162,81
3161,200
3160,200
3159,89
3158,200
3156,200
3165,200
3155,70
3187,200
3188,200
3189,200
2768,200
2754,135
2755,200
2756,200
2757,200
2758,86
2759,104
2760,42
2761,154
2762,113
2763,173
2764,92
2765,40
2766,130
2767,200
2771,173
3190,200
2980,200
2982,200
3301,200
3195,200
3201,200
3200,200
3199,200
3198,200
3197,200
3196,200
3194,200
3204,200
3193,186
3192,200
3154,44
3153,114
3152,200
3285,119
3269,200
3268,200
3267,200
3282,200
3284,200
3265,200
3294,200
3300,77
3299,200
3298,200
3297,171
3296,200
3295,200
3293,62
3292,200
3271,200
3291,200
3290,200
3288,200
3287,80
3286,200
3266,200
3263,56
3225,200
3233,118
3239,156
3238,139
3237,200
3236,122
3235,200
3270,200
3272,200
3151,119
3172,200
3150,200
3164,34
3166,155
3182,200
3175,200
3181,200
3180,200
3179,200
3178,200
3177,182
3176,200
3174,200
3167,94
3173,200
3171,57
3283,200
3170,200
3169,19
3168,186
3222,200
3224,200
2984,200
3274,200
3281,200
3280,44
3279,62
3278,200
3276,200
3275,76
3273,200
2753,200
2738,200
2739,200
2650,200
2729,200
2728,143
2727,104
2725,200
2716,200
2724,200
2723,65
2722,53
2721,200
2720,200
2718,200
2690,200
2688,200
2817,200
2660,200
2731,39
2659,200
2656,200
2653,200
2652,132
2651,200
2647,121
2662,200
2646,200
2645,200
2644,200
2642,200
2641,200
2640,200
2661,200
2730,130
2733,125
2686,200
2709,200
2935,200
2933,189
2925,139
2932,200
2931,200
2930,200
2929,200
2928,66
2926,200
2820,200
2819,200
2818,93
2702,200
2710,200
2708,200
2726,66
2707,140
2706,99
2705,200
2701,200
2713,200
2700,200
2698,200
2697,200
2695,200
2694,200
2693,200
2711,92
2714,200
2689,200
2665,51
2676,200
2740,200
2799,200
2806,142
2815,173
2813,161
2812,200
2810,200
2809,200
2808,200
2805,200
2798,200
2804,200
2803,200
2802,200
2801,200
2800,200
2775,82
2797,137
2774,149
2773,25
2746,200
2752,200
2751,200
2750,200
2749,59
2748,200
2747,200
2745,200
2772,54
2744,159
2743,150
2741,200
2737,200
2795,200
2685,165
2735,200
2684,200
2680,200
2679,200
2678,200
2677,200
2675,200
2666,200
2674,200
2673,147
2672,200
2669,200
2668,200
2667,142
2734,200
2736,200
2776,45
2786,176
2793,38
2791,110
2790,194
2789,200
2788,200
2787,56
2784,183
2796,200
2783,200
2780,38
2779,181
2778,66
2777,200
5189,200
5169,62
1218,200
4383,121
4384,200
4385,200
4386,200
4387,200
4388,200
4389,200
4390,200
4285,78
4392,130
4393,200
4394,200
4396,200
4397,121
4398,200
4365,143
4364,200
4363,200
4335,200
4341,200
4340,200
4339,200
4338,108
4337,132
4336,200
4334,200
4362,129
4333,200
4332,66
4331,200
4330,200
4329,200
4391,200
4326,200
4382,200
4325,61
4282,200
4281,200
4280,152
4279,200
4277,86
4269,200
4275,200
4274,200
4273,67
4272,191
4271,200
4270,93
4323,200
4324,47
4373,93
4380,200
4379,200
4378,120
4377,200
4376,200
4375,200
4374,128
4372,200
4381,200
4371,169
4370,200
4369,200
4368,200
4367,200
4366,200
4327,138
4342,117
4343,200
913,121
887,177
920,200
926,48
925,120
924,200
923,200
922,200
921,200
919,200
911,200
918,200
917,200
916,141
915,200
912,174
908,200
889,200
886,157
928,153
856,200
864,100
863,200
862,200
861,112
860,200
857,200
855,200
867,200
854,200
853,200
910,200
890,96
4344,200
2639,200
4345,99
4346,185
4347,193
4349,87
4350,200
4351,200
4353,200
4354,68
4355,200
4356,136
4358,200
4359,56
4360,200
4361,200
2637,200
891,200
10265,83
898,200
907,139
906,200
904,200
902,200
901,200
899,200
897,200
909,200
896,200
895,200
894,200
892,200
4284,200
4278,194
5202,200
4547,186
4498,200
4500,200
4492,25
4524,175
4525,200
4526,200
4548,159
4286,123
4549,32
4550,146
4551,200
4552,74
4546,200
4553,200
4497,200
4496,200
4495,200
4493,200
4491,200
4523,191
4490,200
4489,200
4488,200
4487,200
4486,200
4485,200
4501,200
4502,200
4505,200
4506,200
4507,200
4555,200
4556,141
4557,200
4536,200
4433,200
4432,170
4431,200
4430,200
4428,200
4426,57
4479,200
4480,200
4482,200
4534,200
4540,200
4539,200
4538,200
4537,200
4535,200
4558,142
4533,129
4543,200
4532,200
4531,200
4530,200
4529,200
4528,200
4527,200
4542,200
4545,200
4484,200
4554,72
4560,200
4559,200
4508,200
4509,200
4510,200
4265,49
4318,200
4317,200
4315,118
4307,200
4314,200
4313,113
4311,149
4310,200
4309,200
4308,95
4289,200
4287,85
4399,200
4259,200
4264,200
4320,200
4263,44
4262,144
4261,200
4260,200
4258,200
4267,200
4257,200
4255,199
4254,200
4253,27
4252,200
4251,97
4266,200
4268,55
4319,200
4321,165
4511,200
4301,141
4513,200
4514,200
4515,200
4516,200
4517,200
4518,200
4519,200
4521,200
4402,200
4400,188
4249,200
4297,78
4303,172
4302,92
4300,129
4322,200
4299,85
4298,200
4296,35
4305,200
4295,200
4294,157
4293,200
4292,200
4291,200
4290,200
4304,80
4306,200
4288,200
4316,200
852,200
851,200
850,200
812,200
836,200
771,16
827,200
825,200
810,200
811,200
813,200
849,200
814,200
815,200
826,200
816,45
818,200
819,200
844,199
843,200
840,200
839,200
838,136
837,51
835,200
828,200
834,173
833,200
832,200
831,200
830,120
829,200
809,166
808,200
807,200
820,200
822,200
823,200
724,23
699,200
709,200
698,200
697,200
696,200
694,200
693,200
692,168
708,138
710,200
727,41
720,200
726,100
725,200
723,200
824,141
722,200
721,200
719,172
711,200
718,200
717,200
716,136
714,133
713,200
712,200
768,109
769,200
770,109
817,70
779,73
786,200
785,200
1217,125
1231,81
1230,200
1228,200
1227,200
1225,193
1235,126
1224,101
1223,153
1222,64
1221,200
1220,37
1219,200
1234,200
1236,118
1247,114
1233,200
1253,200
1252,200
1251,200
1250,177
1249,200
1248,200
1246,200
1237,200
1245,200
1243,122
1242,200
1241,78
1239,200
1238,168
1232,200
1226,38
784,200
790,152
783,200
782,200
781,34
778,200
806,200
777,79
776,178
775,200
774,200
773,200
772,200
787,190
788,160
789,177
791,200
690,195
792,200
793,200
794,146
797,200
798,200
799,165
800,200
801,200
802,200
803,185
804,200
805,120
1009,130
1012,200
701,200
702,122
703,200
1000,200
973,200
972,200
989,200
991,106
970,200
1002,126
1008,200
1007,200
1006,200
1005,63
1004,200
1003,200
1001,200
992,200
999,62
975,200
998,153
996,153
995,55
994,200
971,200
969,58
930,200
939,52
946,200
945,200
944,200
943,200
942,158
941,200
974,84
977,200
948,60
873,200
866,113
868,96
885,200
877,200
884,95
882,200
881,200
880,150
879,124
878,200
876,200
869,200
875,160
874,200
872,200
978,64
871,200
870,200
927,78
929,200
1011,200
980,200
988,200
987,200
985,200
984,200
983,200
981,115
979,200
990,200
937,127
936,200
704,139
763,31
736,200
735,151
734,200
733,200
732,200
731,200
746,200
748,200
729,200
758,200
767,124
766,35
765,93
764,200
759,111
737,84
757,200
749,200
756,15
755,200
754,56
753,200
752,79
751,164
730,200
728,200
845,200
700,200
706,200
705,200
747,42
739,89
935,46
958,200
934,123
933,200
932,142
931,200
947,200
949,200
968,200
959,64
967,200
966,200
964,101
963,200
962,200
960,200
950,184
741,200
956,131
955,200
954,200
953,200
952,121
951,200
848,200
847,200
846,200
738,200
745,200
744,192
743,200
742,200
4425,200
4434,200
4436,200
4977,200
4986,75
4985,198
4983,46
4982,200
