id_alignrec,degree_alignrec,id_anchor,degree_anchor,id_alignrec_anchor,degree_alignrec_anchor
5980,137,10081,183,8145,200
12320,83,10411,78,18545,200
7825,200,3923,107,3017,200
8926,119,18342,178,13853,83
1023,39,16524,200,13530,180
18895,115,8625,200,15085,42
3469,71,12130,106,7046,200
1895,154,8200,90,15266,200
308,200,197,140,18064,200
12956,200,12255,200,15669,200
8283,200,15484,102,2610,31
13466,200,8269,148,2176,157
14178,86,12848,199,13788,200
4499,125,13414,200,13776,114
6067,95,12427,119,4843,200
6840,163,19020,194,17558,132
11147,85,12083,200,4512,144
4172,200,11318,200,12962,200
12839,200,11022,78,2846,118
14217,179,8398,200,15649,200
214,200,1536,188,11301,200
9768,200,565,174,15229,139
11936,200,13853,83,13811,150
18670,164,2300,64,6394,200
5488,200,18163,200,12042,200
9721,200,18165,200,13705,154
9786,171,715,200,13174,200
18507,200,13918,200,12127,200
17742,153,6502,200,17763,200
13177,200,1034,101,18171,63
7556,200,19264,63,13119,200
16107,96,6703,144,11633,200
7455,83,17064,86,18161,200
5148,86,283,200,9336,200
462,97,2487,200,1504,200
18610,23,12790,200,11418,120
2785,165,8538,200,17272,173
8719,105,11771,200,9466,200
17733,76,4190,200,8997,200
14463,200,14177,200,16392,200
1432,139,2360,200,7337,200
13345,200,8618,200,3950,200
9271,200,8266,200,6619,200
3856,200,7573,200,2047,200
359,200,11791,200,13720,200
8825,200,2681,200,6711,200
16370,148,3074,200,11593,200
5893,94,17073,123,4232,200
12628,200,1795,200,13354,200
17979,149,10590,63,2838,200
12604,200,13110,200,8667,200
4326,200,4052,80,7418,200
18468,78,5496,75,5556,200
513,200,14020,200,17626,200
1837,200,5851,200,17468,200
1916,90,14901,99,18953,200
18534,87,4936,184,18947,113
4081,89,13320,200,18940,200
3624,121,1229,200,19339,126
1922,172,13089,200,2097,200
3722,200,9332,134,2643,200
14130,172,8114,200,9332,134
3281,200,3240,200,4922,200
618,200,6956,200,1674,171
16696,200,13811,150,10619,200
3870,200,15833,52,10147,82
16601,200,12078,90,13700,67
10317,107,2683,200,15556,22
11616,153,5222,115,18001,200
5008,51,5863,184,4421,131
9812,200,17827,200,8504,133
4101,148,3131,200,4839,200
8200,90,16152,122,18295,200
8605,200,298,200,14480,200
3937,200,4693,200,10270,33
9895,200,15717,27,11613,200
7485,200,2857,200,13336,159
8016,200,14729,73,12711,152
12644,200,5886,200,7899,99
14897,188,19242,75,5163,101
10919,200,3856,200,7317,200
18310,101,5495,200,11939,200
18567,30,9855,200,841,64
15649,200,13993,200,7919,200
6302,200,18895,115,13918,200
19208,23,14078,200,17212,95
298,200,2610,31,578,200
7942,200,8346,200,9190,200
18912,30,9596,200,7467,200
5556,200,7526,200,6813,200
6497,117,10886,200,3247,165
16078,144,13381,200,251,176
8535,200,14148,200,19194,200
19228,47,1075,199,1633,200
16524,200,2475,116,715,200
15206,200,4427,40,8554,200
11878,200,11355,200,15021,200
4757,200,1089,167,8625,200
14009,200,17961,46,10770,200
2966,200,14145,153,10774,200
15696,115,400,172,4094,200
13776,114,14619,74,6264,55
5663,102,19089,119,7960,200
14101,200,9359,200,75,200
8451,200,15021,200,16883,200
4322,200,17314,41,11934,200
7245,190,5303,200,7425,200
3972,151,687,79,18897,14
16929,200,14419,200,1198,42
18080,49,15891,200,6035,165
13985,200,16425,200,18423,176
2176,157,17543,200,8659,200
13414,200,15271,200,17508,128
7451,200,11939,200,15717,27
8585,200,2770,200,15270,200
7243,192,1517,200,15956,200
8687,200,2872,200,8283,200
12407,200,8480,200,14223,200
9596,200,2816,200,1979,200
2377,135,9897,200,4211,42
3011,200,2937,200,16552,120
14632,200,16186,71,17961,46
431,200,6582,184,14244,200
10591,200,12830,200,6300,107
16873,65,8823,200,7002,76
14658,27,17032,200,13280,200
19190,200,18092,47,15327,188
14249,200,75,200,7435,200
17966,40,4250,200,14928,78
10534,76,359,200,11846,200
18059,164,18300,200,11760,97
12650,200,18947,113,17303,200
7436,200,2053,200,9397,30
15311,200,618,200,7220,200
2305,200,2485,200,6537,200
11939,200,13565,20,1275,200
18051,200,1678,100,1517,200
7361,200,19164,59,9897,200
5431,200,12256,125,3211,200
18545,200,2692,200,308,200
13339,118,4903,107,13655,200
3925,41,4814,200,16867,133
10093,200,14897,188,5418,134
18757,33,760,200,147,200
3198,200,3323,155,6442,200
8346,200,15088,58,445,200
17756,200,9749,200,1534,196
1335,200,11690,200,5881,152
3511,90,168,86,228,200
18122,152,9336,200,15393,152
19376,176,11372,200,2670,200
18506,26,18859,96,1600,45
2807,145,18336,200,957,52
203,195,7403,200,11665,200
17617,79,4739,200,14562,200
1240,200,3055,200,12632,200
7518,200,18610,23,17107,120
12738,200,18919,200,3352,200
1120,185,2671,200,277,200
14436,24,1104,83,18610,23
7080,35,11465,200,16342,136
10115,52,14244,200,16221,200
6556,200,9808,200,1115,174
17296,200,1976,200,4503,200
9242,43,6884,200,3701,179
7046,200,7942,200,11566,176
12427,119,12891,200,11616,153
9800,139,9903,136,6109,200
17376,106,7454,200,572,55
3368,200,5030,99,13993,200
4211,42,14015,200,18623,200
7391,200,17072,41,197,140
5487,200,5711,200,2687,200
14901,99,9401,200,19283,152
9935,200,4323,200,11976,200
185,132,12546,143,17679,200
11698,200,12069,162,7171,200
2855,200,18992,200,5886,200
6808,200,3079,200,13565,20
15766,133,13109,200,17137,200
4645,200,17313,200,11147,85
2704,200,6889,200,2648,200
12790,200,4070,200,8043,66
13309,200,19438,132,18330,200
2664,200,2370,200,1795,200
2571,200,5399,200,556,151
8243,200,17212,95,18311,200
2681,200,16357,64,12827,145
17153,200,12615,101,10322,200
1190,200,12627,135,7556,200
7570,200,1120,185,17652,59
2699,200,14525,78,18743,77
8618,200,793,200,15170,200
16392,200,5729,200,16812,181
17127,200,19372,144,11090,179
17093,200,3710,200,2319,200
15130,200,17303,200,5296,200
4061,200,5556,200,7780,71
6711,200,12956,200,16657,55
8289,200,9613,200,16680,200
1277,200,5137,183,16762,75
2043,200,10828,113,361,200
238,200,842,127,17072,41
5182,200,3104,35,19022,117
4858,200,11846,200,13029,200
13336,159,17296,200,2742,37
15185,199,7709,200,245,44
8252,124,14947,154,19151,73
12098,200,10397,103,8535,200
8860,200,3722,200,2462,200
12069,162,18665,200,5182,200
16360,90,7387,200,15902,200
14135,32,7556,200,14020,200
3074,200,9776,200,11425,130
17903,22,14775,140,795,110
16497,200,7490,200,3033,148
6162,200,12642,200,2770,200
5851,200,7110,158,1051,200
13590,200,2140,200,16572,144
10023,73,1908,200,18122,152
17614,141,13687,174,13059,200
1901,79,4544,131,17586,38
5214,138,1193,200,17966,40
426,200,6348,200,17432,104
17764,200,6302,200,1586,200
10966,200,1525,200,2696,174
12255,200,6352,179,222,200
13918,200,4520,200,8147,200
11371,200,11053,200,2587,200
19180,57,2715,200,11395,200
15692,85,2036,200,10399,64
10940,200,16902,200,18534,87
9519,200,18093,46,15271,200
2166,200,15563,200,15833,52
4641,47,16097,40,9981,157
5269,200,2927,200,8915,200
2164,165,15659,30,19242,75
9138,169,4589,81,19372,144
11043,60,2966,200,13178,200
2692,200,13860,151,15484,102
17025,163,9148,34,9741,200
565,174,8585,200,14463,200
9644,200,15327,188,1469,200
556,151,2669,200,2036,200
17106,200,1998,200,14054,200
15556,22,1675,199,15767,96
11814,200,8952,152,8940,200
9995,150,11228,180,17736,98
17853,112,1445,200,17444,163
18171,63,2176,157,11295,200
9223,200,3989,200,13087,200
3030,200,308,200,6141,200
7161,200,2717,200,15372,193
12941,96,17035,200,12238,70
18995,200,3202,200,14174,149
8092,158,3125,134,15702,200
2513,56,18812,105,1457,200
16657,55,16123,200,8585,200
165,200,17468,200,8605,200
5886,200,5354,84,19030,200
9427,200,10613,91,11009,162
7435,200,12596,200,6407,200
15043,188,14436,24,9934,200
14525,78,1600,45,16985,114
8284,91,19397,189,6167,200
11271,200,1979,200,17000,199
14729,73,17203,200,19065,126
8818,122,558,74,5672,200
15356,200,4221,200,3289,120
1343,200,16873,65,162,200
10805,112,18743,77,16955,156
14385,200,11953,173,14127,172
7352,200,19430,128,18992,200
13232,200,17956,200,179,148
18256,159,16606,200,5450,200
4250,200,1633,200,9156,200
18307,200,16601,200,634,200
642,200,4246,200,3835,158
15101,48,19367,24,2166,200
3920,42,13317,200,600,200
17451,138,17764,200,14148,200
4221,200,12339,200,18327,200
3864,200,13833,200,19332,34
7317,200,6110,200,9269,119
96,200,11297,200,14959,146
52,200,1478,200,7825,200
1766,200,13178,200,168,86
17007,200,9103,109,12147,112
4872,200,2732,179,8789,200
276,200,13909,152,9661,200
4520,200,5163,101,9776,200
12862,200,15879,200,17231,200
8254,200,13257,133,17688,200
16157,94,12026,200,12237,200
11025,102,19201,67,8823,200
17078,141,10173,124,2475,116
14825,200,11110,200,7136,81
5567,93,12604,200,8541,200
17848,142,9954,200,15766,133
17740,98,8605,200,1075,199
10619,200,147,200,3375,174
1381,200,15165,200,11794,200
5208,185,16081,147,3434,200
2304,200,15956,200,14593,37
8861,200,16342,136,2983,200
17688,200,16090,82,12103,200
9359,200,9967,148,16663,29
6110,200,1894,101,7438,200
19320,200,2374,200,3069,200
15526,185,13560,118,6190,200
13145,200,276,200,2140,200
4593,48,14286,200,618,200
5706,82,9545,200,13089,200
19225,88,14931,200,858,200
16458,200,19151,73,6352,179
19024,200,15950,200,13941,200
6109,200,5497,200,394,97
2487,200,5112,200,14621,83
7830,200,16554,153,1825,197
9729,200,12628,200,16876,200
1981,200,11701,138,2295,200
19031,106,6848,178,18665,200
6936,200,16552,120,8316,200
11039,106,3969,200,8167,200
9658,200,1289,168,4544,131
9826,200,15842,104,19367,24
2639,200,1343,200,5779,200
14071,200,1455,200,11698,200
13272,200,10298,200,14971,138
9183,200,2332,200,12642,200
12642,200,599,200,17770,200
3202,200,9592,200,293,181
9269,119,12957,200,9223,200
19423,57,15573,200,280,200
715,200,1051,200,3074,200
8747,30,4970,47,14050,200
9156,200,12941,96,10620,200
18649,200,6953,200,1788,200
4106,200,12127,200,5608,200
5791,200,140,44,3133,152
400,172,19022,117,10479,94
8114,200,15546,200,10015,200
3093,96,4094,200,12210,200
2683,200,235,175,18172,132
17303,200,18514,66,3682,200
4562,162,12862,200,18014,41
965,54,11086,43,5661,200
13335,42,4499,125,9749,200
5655,200,5586,200,18710,200
16152,122,10378,200,14447,200
10189,127,14444,200,13518,200
788,160,3796,200,2606,151
1539,200,7303,200,90,200
18300,200,1046,200,2601,200
719,172,7560,200,2699,200
11053,200,7549,200,5814,200
15045,134,19358,33,6077,200
2927,200,13865,189,12790,200
13299,200,10321,184,7949,200
10183,200,277,200,213,200
10231,167,12692,200,2717,200
9697,192,2987,200,238,200
8541,200,13330,200,1296,200
12355,200,470,108,4541,105
14619,74,11325,200,6840,163
17626,200,11292,198,5354,84
11661,155,12210,200,16360,90
11418,120,11179,200,9360,200
15655,200,2166,200,13279,165
11352,200,17982,200,16873,65
2188,200,6172,200,555,200
8123,200,4645,200,16638,200
5697,114,3307,195,3256,200
13860,151,14217,179,11249,200
14580,200,17414,200,2856,200
16900,200,18811,87,5823,43
3645,200,6040,146,16340,56
420,35,9918,73,5012,200
8659,200,7472,156,5496,75
505,200,3580,153,12957,200
5358,200,7790,200,14012,200
6407,200,16262,200,16368,200
18493,111,4057,126,19233,65
15155,200,2696,174,13066,200
15573,200,9654,200,17987,84
222,200,1758,200,1010,188
795,110,18995,200,13802,200
9210,200,8092,158,3964,186
17667,124,18922,200,15356,200
18808,154,642,200,5890,107
759,111,13059,200,4074,200
18811,87,903,95,19409,147
12770,124,4616,136,9819,64
4679,192,9812,200,14644,200
16812,181,556,151,12763,200
11665,200,5366,200,400,172
13655,200,16351,71,1894,101
3942,200,6786,200,17507,200
10803,200,15408,200,17982,200
9348,197,899,200,4437,200
7377,200,3318,68,12850,161
16313,55,8789,200,5863,184
16049,165,8554,200,17459,61
15767,96,13991,200,276,200
3572,200,1115,174,18143,128
3609,200,8117,200,17030,200
13529,200,9674,200,12048,200
9875,200,16324,105,19430,128
4879,200,19298,16,8557,91
9182,200,10872,200,8449,200
9316,106,12633,200,8466,200
12806,200,18080,49,10886,200
10494,86,19320,200,13257,133
8625,200,14942,13,2260,105
15213,200,12461,200,5867,118
3835,158,15970,200,1692,97
3017,200,5090,200,3131,200
4616,136,11914,200,19429,92
14169,168,14580,200,13232,200
11165,200,9223,200,15692,85
5881,152,17119,53,5604,187
5345,200,11976,200,18896,200
5137,183,12429,200,11386,55
17499,91,13145,200,3831,200
19256,144,5011,131,195,140
15630,200,571,44,296,200
15934,107,14794,200,14295,173
13314,168,5983,179,7387,200
13963,200,9447,200,10435,200
2614,200,11633,200,7562,200
6771,200,9648,200,11929,200
219,200,16969,200,3611,200
9372,136,5193,200,14487,200
1393,200,100,200,14251,200
7790,200,14480,200,8678,166
1220,37,448,115,16856,200
10945,200,19015,98,2429,49
3356,200,2587,200,1627,200
6258,200,6109,200,12677,200
10962,200,8747,30,359,200
6147,200,2820,200,17848,142
14244,200,11798,200,17815,68
14530,153,11301,200,17649,45
363,200,15902,200,9918,73
2715,200,2856,200,4348,200
7480,200,8252,124,6889,200
1198,42,16985,114,11022,78
16572,144,12845,200,14619,74
233,200,3894,200,11325,200
5086,148,18146,166,12686,91
10529,200,11954,200,18537,193
2667,142,11671,200,8613,120
3244,200,14332,110,12256,125
10682,200,12113,116,4415,200
3592,200,10831,79,5247,194
14679,200,3942,200,18681,200
10374,200,15185,199,11564,200
12113,116,5952,200,19420,188
7293,107,10189,127,5997,200
5510,200,4168,200,1877,200
10122,200,12257,200,6237,200
836,200,1658,183,12058,200
4222,200,15562,200,842,127
16374,200,14997,200,12839,200
555,200,19269,51,6830,200
10397,103,5658,200,13991,200
16667,200,5664,200,9940,200
7453,129,18508,200,12130,106
6341,53,15175,171,16884,183
7709,200,15399,200,15630,200
4544,131,429,200,9729,200
17324,67,18232,64,18336,200
4814,200,2513,56,12089,200
4970,47,1674,171,821,152
15301,114,16086,125,12941,96
4503,200,16368,200,1244,200
9237,200,6489,200,18212,134
2559,200,14562,200,5791,200
1926,200,14814,86,14217,179
13328,200,17852,139,6865,200
1585,47,5140,200,3368,200
2295,200,15944,200,10250,200
13317,200,17340,130,4427,40
1866,16,18077,57,5083,200
17501,199,2295,200,7442,200
4960,200,12880,200,10093,200
5586,200,8304,200,1066,143
11671,200,11795,200,2374,200
17829,148,11360,200,9271,200
14286,200,17009,167,17251,200
13346,200,15409,200,13171,200
19306,48,12393,200,12083,200
10443,133,9845,200,4481,200
5559,111,7562,200,7563,200
1790,200,19419,50,1343,200
18579,15,14152,200,2732,179
12576,60,12632,200,19438,132
7777,200,15039,93,1901,79
5823,43,17888,200,10784,200
6521,200,18120,60,571,44
11465,200,19429,92,4879,200
4618,165,7960,200,642,200
15584,157,18945,200,18709,200
17987,84,7481,200,235,175
2011,200,6771,200,17843,81
12502,200,6208,200,7262,173
9057,200,15229,139,13622,120
7699,200,7488,200,12707,200
422,200,10860,190,7080,35
5777,200,1118,200,17233,200
6793,200,10904,186,11795,200
4692,200,15669,200,8227,200
6461,200,238,200,5746,114
1100,200,17446,200,8020,200
4809,200,17716,200,8254,200
15764,29,11555,200,10374,200
13788,200,19024,200,18257,139
13052,14,4025,200,19031,106
18289,200,16434,200,2586,27
1419,200,12925,200,6040,146
11282,200,6262,200,15646,22
17159,183,2963,165,11671,200
16883,200,2172,51,18736,200
5354,84,9591,49,976,153
12880,200,13196,200,10243,200
12379,172,3831,200,13237,200
10270,33,11090,179,4216,134
13814,200,15106,194,4283,200
7564,200,2880,200,6172,200
3661,200,6869,88,10017,200
4015,200,9427,200,14444,200
14333,200,13941,200,18514,66
17988,185,4271,200,2966,200
3055,200,7317,200,905,200
14369,172,4074,200,10047,196
18813,200,1452,200,5567,93
18725,200,2003,200,8495,185
2871,151,18122,152,4057,126
8020,200,2606,151,10814,200
740,200,10479,94,13270,200
251,176,13530,180,9928,200
6168,200,8692,176,233,200
15659,30,3471,200,10234,200
10142,110,19420,188,18943,62
4654,95,12155,200,5021,125
19209,200,9786,171,5788,200
18383,85,2045,200,11953,173
12042,200,10328,200,2807,145
11167,200,18143,128,10190,200
11995,200,17170,200,15856,42
15169,200,1926,200,203,195
2732,179,14213,158,17007,200
3923,107,4618,165,7481,200
19242,75,13475,177,1419,200
15959,200,7440,137,8114,200
1633,200,14125,150,15879,200
4025,200,5791,200,3784,200
16425,200,6528,126,4814,200
1115,174,10620,200,19269,51
10646,200,18944,146,5315,200
15891,200,4060,200,15546,200
2260,105,17725,200,16123,200
13417,200,14447,200,17403,200
14997,200,19096,180,5140,200
12989,200,561,47,2209,200
13000,196,17324,67,19205,40
5641,34,18062,191,17941,200
13687,174,19283,152,5578,200
12031,200,17048,39,505,200
7403,200,11365,200,218,170
7244,155,18400,48,16374,200
16935,200,17508,128,5898,106
12632,200,5655,200,10779,200
14152,200,18928,100,11861,200
9918,73,14188,200,6062,200
17956,200,15915,200,8742,200
16966,16,6836,200,7966,200
17888,200,7293,107,8884,59
7230,200,3938,70,14714,178
11868,200,18307,200,12897,200
19015,98,18728,29,16567,200
1309,150,11306,200,1335,200
14019,200,1299,99,15659,30
15021,200,11282,200,12619,193
3993,35,9138,169,2782,24
11360,200,762,153,15218,200
9026,200,12963,131,3113,200
18135,91,17000,199,5099,200
3069,200,12738,200,1120,185
12962,200,14101,200,16573,200
527,47,623,200,1445,200
2791,110,11295,200,10378,200
6403,200,14067,200,13177,200
1525,200,2983,200,3624,121
16594,118,2670,200,12956,200
15327,188,6829,200,4429,200
11788,94,2252,200,2218,83
9484,168,19335,200,15616,98
2717,200,16343,14,6063,191
11279,200,15085,42,561,47
4278,194,13466,200,7223,79
11301,200,3134,137,3881,200
3710,200,16634,81,5193,200
13196,200,4211,42,2144,200
19311,190,1774,200,470,108
228,200,15018,200,19015,98
6765,49,9875,200,16685,26
12053,200,9360,200,8909,200
1294,108,7368,200,14369,172
17736,98,7289,177,12221,199
17815,68,11513,200,8252,124
4094,200,3673,200,7805,200
2002,200,858,200,2937,200
6758,180,19001,200,2264,200
19205,40,15748,200,7488,200
13257,133,3304,200,1256,125
16573,200,7026,200,19106,127
7414,151,5799,200,5904,104
10321,184,12775,200,16570,88
14451,200,17583,200,17279,195
17021,200,4841,104,18915,200
387,200,426,200,1052,200
1894,101,6399,200,15944,200
1818,91,13590,200,159,143
4571,53,16812,181,12031,200
17046,200,203,195,1118,200
6716,200,11593,200,17499,91
17190,138,13720,200,11805,200
12093,200,695,200,6716,200
16609,160,3950,200,13639,180
12590,51,615,200,11372,200
11798,200,4061,200,15976,122
1118,200,9473,200,10113,200
14633,41,900,200,18057,48
10047,196,12924,200,2149,159
3761,197,2699,200,1917,200
7780,71,11947,200,5136,119
14841,72,8997,200,3796,200
6689,199,5638,200,3341,200
3964,186,19394,200,4616,136
7960,200,13256,117,15731,152
1795,200,6267,200,7237,200
1678,100,15662,200,12768,200
12451,200,227,177,1046,200
1674,171,4209,110,559,61
7401,200,4571,53,2388,185
16902,200,162,200,4328,151
8642,200,7598,200,607,200
18915,200,11050,61,19320,200
15956,200,17909,65,19337,27
11953,173,6862,200,5813,200
16011,108,11936,200,9473,200
18423,176,10270,33,5332,200
12528,200,1270,180,2850,200
817,70,13655,200,4017,200
17969,200,5856,200,14210,163
15925,162,2119,200,8149,200
17507,200,6190,200,15408,200
18165,200,4901,200,9378,200
168,86,4527,200,18181,200
7171,200,16783,173,6786,200
3769,200,12237,200,8603,200
4140,200,12355,200,5026,200
1066,143,12260,104,14947,154
6394,200,4421,131,11365,200
18928,100,16883,200,13710,53
18940,200,15157,200,16324,105
18665,200,905,200,10916,200
9912,94,2120,200,10122,200
6279,200,5182,200,8722,191
13089,200,17873,200,4978,131
11977,200,361,200,13663,80
11249,200,10354,200,8304,200
15837,200,13314,168,14679,200
12127,200,11530,200,12093,200
12908,178,3414,47,3663,200
2963,165,16374,200,17376,106
13270,200,13009,200,82,199
4945,185,217,200,16601,200
2856,200,15155,200,13963,200
17187,58,12385,148,2794,200
9437,200,5752,200,14067,200
1298,174,17878,67,10904,186
17079,161,11841,200,12115,200
1515,164,11457,169,5466,200
9839,44,16570,88,12113,116
17566,197,3375,174,9812,200
18816,200,10376,200,6688,200
8738,200,2097,200,6343,200
4414,200,5260,200,2227,137
17031,200,9644,200,10900,200
12155,200,5431,200,6221,200
13853,83,15401,69,5011,131
11372,200,17269,65,2663,200
2389,200,7678,200,10183,200
4306,200,16309,200,5664,200
5315,200,19145,63,7516,200
6216,151,159,143,13590,200
12094,200,7468,200,11513,200
13279,165,7534,200,8747,30
2781,40,1873,200,6582,184
18101,200,6925,200,8548,200
4260,200,6537,200,12262,200
11295,200,5715,200,140,44
13115,200,8145,200,10591,200
12237,200,7524,200,1299,99
11177,92,17870,200,2370,200
1045,110,209,147,14169,168
18326,93,16876,200,1887,85
1445,200,10444,165,14469,200
13530,180,13884,121,15797,37
8952,152,2608,100,16783,173
10807,149,15414,200,5729,200
17982,200,18326,93,11860,200
2025,200,16495,200,15046,200
6831,164,4904,200,9081,200
19373,117,13399,35,6131,200
8789,200,17068,200,10219,200
12763,200,6442,200,8451,200
3041,200,14174,149,2030,200
2355,200,18526,160,8480,200
8554,200,13151,200,18806,107
5366,200,14066,55,2811,200
16418,200,13802,200,15842,104
19418,153,14385,200,2545,200
4789,200,4762,200,2045,200
19430,128,261,200,12317,200
7311,60,692,168,17009,167
10234,200,9695,200,11759,185
19304,31,6237,200,1563,200
14078,200,16261,170,9630,200
3398,40,13814,200,7448,200
7289,177,16337,79,7790,200
18814,26,10665,200,2927,200
3133,152,15899,200,12472,110
10689,199,581,200,9563,200
277,200,18453,31,16935,200
8599,200,10713,200,10906,96
8908,200,9484,168,17079,161
11613,200,17586,38,17546,147
9845,200,16076,112,12429,200
3911,114,199,170,17469,169
16044,41,17416,94,10443,133
1903,200,13171,200,15584,157
9008,200,15766,133,10919,200
11795,200,4945,185,3343,200
851,200,14632,200,3244,200
6062,200,12407,200,3087,200
19055,44,8642,200,7423,200
7454,200,9800,139,3185,200
3816,118,10374,200,14213,158
1760,200,10536,200,9182,200
15402,200,17499,91,7210,200
19422,17,1297,200,13814,200
18812,105,14621,83,13687,174
17679,200,17649,45,6758,180
5193,200,9182,200,7533,200
19145,63,19194,200,4520,200
16301,200,1887,85,4001,118
15154,200,5096,200,15764,29
970,200,8466,200,14385,200
17762,162,9026,200,17909,65
17995,200,4256,200,11465,200
13025,200,9986,200,2703,200
3915,195,7975,200,2411,200
12335,200,16087,133,4571,53
14487,200,15256,200,8421,132
4527,200,280,200,8278,170
5636,200,10627,200,11777,200
18014,41,4091,200,18814,26
17867,200,3352,200,18433,76
4319,200,18710,200,3134,137
9795,200,2312,200,762,153
9810,133,7080,35,9432,54
9656,200,16710,200,13890,200
16783,173,12970,200,2311,200
6264,55,15569,200,11033,63
5545,200,8493,200,11043,60
14491,200,2294,200,15183,200
7990,133,2335,200,10946,200
9467,200,10966,200,4841,104
4649,200,17679,200,10831,79
2111,193,9222,200,219,200
15261,102,4348,200,3572,200
15899,200,2263,200,6245,200
8227,200,18649,200,18732,87
1563,200,4615,44,15960,200
8965,200,10147,82,13193,197
12850,161,13588,200,6502,200
17508,128,19065,126,10940,200
581,200,14211,164,3021,200
15842,104,19103,18,3942,200
17779,171,6342,170,14633,41
8925,92,5429,179,10803,200
12023,200,13891,200,893,135
9022,200,7518,200,426,200
6035,165,6831,164,3130,187
10064,200,10724,200,4312,200
4460,135,16637,200,11654,200
687,79,4534,200,12633,200
162,200,5471,200,3307,195
11090,179,251,176,18135,91
9222,200,16762,75,3710,200
12571,200,952,121,2300,64
280,200,10435,200,2608,100
17937,137,13500,200,2119,200
18919,200,13162,133,8340,178
1774,200,17672,115,15962,179
18736,200,17665,200,3509,200
12858,200,8084,200,12053,200
7376,200,9672,200,3829,200
7144,164,11995,200,13161,200
14211,164,11751,200,13892,134
17909,65,770,109,5307,200
12083,200,555,200,16086,125
2610,31,6095,38,1197,200
15046,200,14031,200,3898,115
15388,96,12116,88,17835,195
14012,200,14662,49,1758,200
11913,200,18014,41,12966,120
16893,67,19395,200,575,200
19405,71,5936,200,17888,200
893,135,6566,200,11936,200
16894,200,6619,200,100,200
10896,200,13429,200,4197,200
18009,200,107,200,11283,200
12804,184,17015,200,2075,200
16342,136,6077,200,5936,200
6262,200,9688,200,2847,200
16638,200,6799,200,1558,200
13811,150,4689,200,11947,200
18092,47,8185,200,8538,200
3298,200,9187,200,615,200
1478,200,2297,200,2016,200
5140,200,5368,200,2486,200
2788,200,7949,200,9064,200
7678,200,1209,200,5101,200
3531,200,213,200,8185,200
18623,200,2601,200,5638,200
11086,43,17153,200,17832,200
13320,200,7337,200,422,200
1586,200,7461,200,7107,200
6289,200,12128,200,13429,200
2404,200,6461,200,1792,200
15246,200,5570,200,7036,200
17707,119,1760,200,695,200
6245,200,3533,200,19240,200
12653,200,4622,200,2816,200
17873,200,1410,200,1873,200
5729,200,4692,200,1060,200
1033,200,7570,200,7534,200
14928,78,16164,200,4061,200
11050,61,2847,200,11869,200
3471,200,8724,200,10320,200
5471,200,4232,200,1128,200
11569,200,4993,200,9384,200
14675,40,17869,200,6246,200
12047,200,9962,200,12924,200
1104,83,16768,200,900,200
18514,66,7107,200,12111,200
19012,118,17007,200,2040,200
7546,200,644,200,2704,200
82,199,346,200,17869,200
5924,200,6980,200,7493,200
217,200,4862,200,9917,200
1052,200,7126,200,2649,200
2857,200,8289,200,13044,200
5440,144,1810,200,12811,200
9601,200,10935,200,528,200
18992,200,1971,200,4668,200
19194,200,1136,200,11064,200
12130,106,5798,200,2897,200
2671,200,1824,200,16315,200
13678,200,2848,200,1810,200
15960,200,6740,200,5080,200
13634,200,2240,200,7280,200
9255,200,16392,200,3073,200
13429,200,109,200,2848,200
9473,200,5080,200,7468,200
16768,200,5520,200,2872,200
4190,200,7811,200,10043,200
5095,200,1479,200,1767,200
874,200,1558,200,6980,200
6916,200,9290,200,5804,200
4232,200,6129,200,9972,200
7387,200,16529,200,17008,200
9820,93,4658,200,5037,200
16885,156,11602,200,7811,200
16923,200,2941,200,4993,200
1998,200,15402,200,19394,200
8836,200,2967,200,9957,200
6792,200,2282,200,3872,200
10936,200,1275,200,8289,200
4565,157,7933,200,11966,200
7425,200,10043,200,17015,200
11881,114,10219,200,5308,200
17468,200,2882,200,1977,200
12762,200,10302,200,13727,200
2983,200,3689,200,2240,200
9735,200,8243,200,5798,200
8692,176,14943,200,5687,200
3718,200,9917,200,1410,200
13445,90,1277,200,2598,200
12955,113,7653,200,14177,200
12883,200,6132,200,6823,200
4001,118,19247,200,4692,200
1976,200,1454,200,7486,200
6402,200,5221,200,19395,200
6202,191,2805,200,1743,200
18342,178,733,200,6016,200
578,200,17093,200,9962,200
18337,132,7837,200,2206,200
5209,200,6725,200,4809,200
2665,51,6016,200,13258,200
11513,200,2814,200,9290,200
6048,200,7486,200,982,200
17108,200,7442,200,17127,200
4033,200,3613,200,6291,200
12615,101,3732,200,1455,200
7467,200,2206,200,6925,200
18728,29,2919,200,7627,200
3323,155,9858,200,11013,200
15395,200,11869,200,4689,200
19164,59,761,200,6461,200
6356,200,1151,200,19344,200
15192,200,7388,200,13197,200
10563,50,476,200,13377,200
14634,200,12740,200,1694,200
2763,173,7418,200,1479,200
3341,200,10110,200,107,200
8452,200,17008,200,644,200
19032,168,6794,200,3732,200
13565,20,13309,200,14943,200
2119,200,1059,200,6566,200
15157,200,4869,200,11771,200
18621,165,8002,200,8111,200
14787,200,330,200,11921,200
5445,200,12111,200,3264,200
11667,109,757,200,16529,200
13830,200,2047,200,1266,200
13973,200,4668,200,508,200
5247,194,8552,200,405,200
