itemID | top1 itemID | top2 itemID | top3 itemID | top1 2-hop items | top2 2-hop items | top3 2-hop items | top1 vision sim | top2 vision sim | top3 vision sim | top1 text sim | top2 text sim | top3 text sim
1845 | 1721 | 3667 | 930 | 46 | 189 | 55 | 0.813305 | 0.190878 | 0.222073 | 0.782779 | 0.595985 | 0.568309
1846 | 1847 | 1843 | 6135 | 831 | 1341 | 306 | 0.339809 | 0.214409 | 0.098204 | 0.722809 | 0.734132 | 0.422804
1847 | 1842 | 1852 | 1843 | 497 | 889 | 1341 | 0.928786 | 0.422487 | 0.452592 | 0.915928 | 0.917897 | 0.824622
1848 | 1847 | 1850 | 1842 | 831 | 431 | 497 | 0.751078 | 0.744763 | 0.757568 | 0.878299 | 0.902924 | 0.774119
1849 | 4357 | 5556 | 2868 | 90 | 113 | 201 | 0.258524 | 0.444045 | 0.469794 | 0.648290 | 0.495030 | 0.611887
1850 | 1847 | 6034 | 631 | 831 | 277 | 116 | 0.897914 | 0.816078 | 0.715245 | 0.921244 | 0.685081 | 0.733249
1851 | 1692 | 2355 | 2951 | 213 | 326 | 1097 | 0.384065 | 0.243296 | 0.302914 | 0.659401 | 0.633359 | 0.590889
1852 | 1847 | 2427 | 1842 | 831 | 59 | 497 | 0.422487 | 0.805362 | 0.426354 | 0.917897 | 0.653299 | 0.929498
1853 | 5659 | 5808 | 6678 | 67 | 1024 | 65 | 0.159558 | 0.537769 | 0.563842 | 0.156296 | 0.399365 | 0.617756
1854 | 5176 | 2627 | 3125 | 467 | 103 | 164 | 0.435428 | 0.240244 | 0.078461 | 0.406321 | 0.646823 | 0.263812
1855 | 1858 | 1856 | 5931 | 105 | 215 | 87 | 0.329268 | 0.373482 | 0.760585 | 0.740936 | 0.728832 | 0.813285
1856 | 1858 | 1855 | 5931 | 105 | 358 | 87 | 0.416271 | 0.373482 | 0.275729 | 0.764876 | 0.728832 | 0.735203
1857 | 2355 | 4108 | 1851 | 326 | 50 | 609 | 0.204844 | 0.420799 | 0.468538 | 0.714662 | 0.708927 | 0.764585
1858 | 1856 | 1855 | 5931 | 215 | 358 | 87 | 0.416271 | 0.329268 | 0.308780 | 0.764876 | 0.740936 | 0.731323
1859 | 2355 | 1624 | 3330 | 326 | 81 | 121 | 0.284801 | 0.331847 | 0.233126 | 0.908576 | 0.257076 | 0.484725
1860 | 2554 | 4083 | 4084 | 177 | 55 | 90 | 0.516678 | 0.919434 | 0.852276 | 0.953660 | 0.913332 | 0.929664
1861 | 1578 | 1020 | 3335 | 90 | 150 | 73 | 0.453530 | 0.782510 | 0.553938 | 0.754761 | 0.708479 | 0.551141
1862 | 1357 | 6087 | 1863 | 855 | 457 | 514 | 0.682521 | 0.789373 | 0.555567 | 0.895563 | 0.907418 | 0.814055
1863 | 202 | 2722 | 6087 | 1189 | 589 | 457 | 0.601331 | 0.754284 | 0.551165 | 0.940718 | 0.827003 | 0.854877
1864 | 2111 | 2045 | 2031 | 791 | 983 | 1308 | 0.392161 | 0.238355 | 0.410138 | 0.674688 | 0.609768 | 0.553582
1865 | 2367 | 1617 | 2022 | 104 | 394 | 156 | 0.374712 | 0.466721 | 0.303426 | 0.631056 | 0.717739 | 0.547676
1866 | 640 | 6473 | 6991 | 1248 | 160 | 34 | 0.783450 | 0.693063 | 0.554659 | 0.692623 | 0.977696 | 0.977887
1867 | 4915 | 769 | 1863 | 77 | 346 | 514 | 0.548493 | 0.743707 | 0.639254 | 0.710198 | 0.905845 | 0.861329
1868 | 3376 | 2649 | 969 | 103 | 569 | 120 | 0.345916 | 0.996041 | 0.140072 | 0.233824 | 0.840070 | 0.241265
1869 | 156 | 4873 | 3761 | 221 | 534 | 232 | 0.306076 | 0.300378 | 0.275899 | 0.563979 | 0.700592 | 0.615264
1870 | 2367 | 1664 | 1775 | 104 | 67 | 138 | 0.200642 | 0.552790 | 0.334423 | 0.732399 | 0.968085 | 0.672240
1871 | 1872 | 2090 | 2092 | 57 | 134 | 291 | 0.589415 | 0.645886 | 0.623870 | 0.808702 | 0.688022 | 0.701985
1872 | 1871 | 2093 | 2091 | 70 | 402 | 284 | 0.589415 | 0.562683 | 0.541881 | 0.808702 | 0.705860 | 0.735647
1873 | 321 | 2467 | 3285 | 355 | 52 | 156 | 0.342484 | 0.210190 | 0.356032 | 0.528385 | 0.398435 | 0.538937
1874 | 369 | 2517 | 2880 | 616 | 227 | 677 | 0.598965 | 0.531252 | 0.222498 | 0.822469 | 0.719337 | 0.627148
1875 | 2850 | 411 | 3593 | 150 | 132 | 229 | 0.313748 | 0.159263 | 0.292581 | 0.416657 | 0.443374 | 0.338435
1876 | 1266 | 4497 | 5558 | 39 | 141 | 541 | 0.758775 | 0.696059 | 0.378043 | 0.962664 | 0.787924 | 0.675679
1877 | 2028 | 4685 | 919 | 64 | 49 | 219 | 0.585906 | 0.773744 | 0.426746 | 0.548532 | 0.492772 | 0.516816
1878 | 4370 | 717 | 790 | 97 | 45 | 130 | 0.311689 | 0.161635 | 0.623286 | 0.145926 | 0.277718 | 0.441855
1879 | 3607 | 1803 | 2316 | 70 | 482 | 48 | 0.344840 | 0.178765 | 0.141326 | 0.759284 | 0.776131 | 0.477116
1880 | 5600 | 4414 | 6631 | 90 | 266 | 84 | 0.484609 | 0.218459 | 0.348112 | 0.472360 | 0.263785 | 0.537056
1881 | 2628 | 5530 | 6574 | 53 | 105 | 55 | 0.870479 | 0.789524 | 0.192017 | 0.845360 | 0.787692 | 0.480086
1882 | 1032 | 699 | 2512 | 75 | 51 | 298 | 0.676830 | 0.447470 | 0.363010 | 0.475515 | 0.515972 | 0.542183
1883 | 2556 | 2555 | 2554 | 93 | 50 | 177 | 0.556059 | 0.552115 | 0.544947 | 0.830833 | 0.782759 | 0.929844
1884 | 6426 | 5029 | 3409 | 146 | 235 | 1563 | 0.275841 | 0.120899 | 0.336629 | 0.378610 | 0.696297 | 0.480178
1885 | 4071 | 5927 | 4073 | 103 | 60 | 73 | 0.482858 | 0.529961 | 0.435316 | 0.766121 | 0.622805 | 0.749050
1886 | 6163 | 5362 | 6207 | 126 | 232 | 107 | 0.482069 | 0.634115 | 0.478610 | 0.854671 | 0.939988 | 0.875491
1887 | 3966 | 5736 | 4106 | 70 | 39 | 49 | 0.159107 | 0.072217 | 0.146146 | 0.279359 | 0.296582 | 0.172355
1888 | 962 | 6101 | 1107 | 239 | 78 | 55 | 0.139848 | 0.182902 | 0.281206 | 0.628807 | 0.328290 | 0.372554
1889 | 6770 | 1555 | 3962 | 32 | 43 | 96 | 0.111073 | 0.183990 | 0.270951 | 0.224862 | 0.169612 | 0.255039
1890 | 3221 | 198 | 918 | 118 | 59 | 240 | 0.501804 | 0.363147 | 0.368571 | 0.977882 | 0.296087 | 0.238923
1891 | 2653 | 2954 | 4875 | 85 | 237 | 92 | 0.123694 | 0.308020 | 0.374259 | 0.151247 | 0.581055 | 0.395914
1892 | 2699 | 2038 | 696 | 83 | 143 | 68 | 0.241257 | 0.261543 | 0.247194 | 0.197150 | 0.335126 | 0.718943
1893 | 2861 | 2237 | 3936 | 84 | 251 | 48 | 0.134616 | 0.457824 | 0.370395 | 0.376050 | 0.452830 | 0.591039
1894 | 1352 | 1784 | 2317 | 68 | 167 | 276 | 0.302549 | 0.385698 | 0.407416 | 0.387426 | 0.862046 | 0.794435
1895 | 4330 | 1532 | 3382 | 135 | 262 | 675 | 0.550439 | 0.523274 | 0.536877 | 0.447342 | 0.386676 | 0.530812
1896 | 2537 | 2045 | 454 | 102 | 983 | 766 | 0.826637 | 0.813805 | 0.458395 | 0.842818 | 0.789572 | 0.622582
1897 | 51 | 3994 | 53 | 920 | 265 | 1520 | 0.097272 | 0.385698 | 0.138255 | 0.170574 | 0.429619 | 0.269542
1898 | 3409 | 4768 | 2592 | 1563 | 494 | 893 | 0.312568 | 0.674973 | 0.270282 | 0.537284 | 0.835001 | 0.525788
1899 | 1217 | 166 | 3347 | 103 | 750 | 698 | 1.000000 | 0.685566 | 0.321671 | 0.812268 | 0.819454 | 0.669310
1900 | 1775 | 2226 | 679 | 138 | 103 | 66 | 0.236719 | 0.340389 | 0.132903 | 0.383194 | 0.512254 | 0.209747
1901 | 1917 | 2404 | 5102 | 86 | 46 | 68 | 0.258452 | 0.302941 | 0.143072 | 0.551283 | 0.644706 | 0.410955
1902 | 2227 | 1925 | 1917 | 53 | 44 | 86 | 0.658404 | 0.204988 | 0.360957 | 0.983837 | 0.622528 | 0.234442
1903 | 3694 | 1002 | 2660 | 248 | 755 | 102 | 0.477681 | 0.250892 | 0.818517 | 0.755369 | 0.319111 | 0.761984
1904 | 1967 | 796 | 2264 | 76 | 1559 | 424 | 0.251914 | 0.453632 | 0.352118 | 0.092151 | 0.254825 | 0.253550
1905 | 1376 | 2904 | 4414 | 55 | 31 | 266 | 0.284612 | 0.307080 | 0.319346 | 0.689007 | 0.650749 | 0.358141
1906 | 3128 | 2443 | 571 | 41 | 75 | 67 | 0.250987 | 0.134950 | 0.591595 | 0.214275 | 0.234740 | 0.540056
1907 | 1805 | 2697 | 4576 | 111 | 149 | 323 | 0.363579 | 0.604013 | 0.431978 | 0.544404 | 0.962455 | 0.545595
1908 | 5441 | 579 | 4373 | 391 | 708 | 969 | 0.623476 | 0.438582 | 0.245841 | 0.869397 | 0.858356 | 0.585351
1909 | 6733 | 6965 | 5482 | 155 | 76 | 76 | 0.339702 | 0.115523 | 0.270313 | 0.260016 | 0.189939 | 0.241454
1910 | 195 | 5809 | 124 | 496 | 201 | 634 | 0.978125 | 0.259074 | 0.361433 | 0.706951 | 0.493698 | 0.531817
1911 | 1764 | 5647 | 4509 | 568 | 56 | 240 | 0.315802 | 0.350325 | 0.287622 | 0.724349 | 0.794980 | 0.721908
1912 | 3231 | 4509 | 5647 | 66 | 240 | 56 | 0.364521 | 0.494801 | 0.537126 | 0.779074 | 0.698140 | 0.763140
1913 | 72 | 144 | 1528 | 778 | 257 | 479 | 0.572413 | 0.547434 | 0.498982 | 0.764392 | 0.706946 | 0.552231
1914 | 548 | 2336 | 1506 | 249 | 173 | 395 | 0.426073 | 0.611052 | 0.240566 | 0.905111 | 0.968700 | 0.898932
1915 | 1079 | 4276 | 2445 | 47 | 93 | 121 | 0.263170 | 0.180396 | 0.302700 | 0.259376 | 0.302349 | 0.335240
1916 | 3864 | 3613 | 255 | 65 | 145 | 83 | 0.191633 | 0.161103 | 0.161539 | 0.458680 | 0.262219 | 0.123281
1917 | 1901 | 3065 | 2496 | 43 | 280 | 60 | 0.258452 | 0.177383 | 0.254734 | 0.551283 | 0.609962 | 0.525946
1918 | 886 | 3337 | 333 | 234 | 248 | 522 | 0.807541 | 0.185897 | 0.685685 | 0.725199 | 0.275623 | 0.876276
1919 | 3447 | 1801 | 2078 | 1210 | 348 | 190 | 0.418408 | 0.697840 | 0.649907 | 0.764329 | 0.687122 | 0.725499
1920 | 1921 | 1797 | 454 | 487 | 214 | 766 | 0.652861 | 0.428811 | 0.319479 | 0.999096 | 0.857620 | 0.479185
1921 | 1920 | 1797 | 84 | 517 | 214 | 349 | 0.652861 | 0.493605 | 0.379934 | 0.999096 | 0.856173 | 0.710328
1922 | 704 | 5606 | 5023 | 127 | 96 | 443 | 0.188001 | 0.240926 | 0.165668 | 0.403137 | 0.355361 | 0.441017
1923 | 2264 | 2287 | 2648 | 424 | 948 | 181 | 0.226363 | 0.280049 | 0.382517 | 0.469437 | 0.454215 | 0.561979
1924 | 5140 | 5141 | 2642 | 39 | 74 | 410 | 0.782297 | 0.589537 | 0.519938 | 0.895319 | 0.891081 | 0.897140
1925 | 743 | 1902 | 307 | 56 | 106 | 68 | 0.294793 | 0.204988 | 0.824218 | 0.299994 | 0.622528 | 0.956619
1926 | 5046 | 6636 | 6499 | 290 | 83 | 371 | 0.543487 | 0.427572 | 0.370988 | 0.802142 | 0.630968 | 0.737976
1927 | 5707 | 3164 | 3008 | 123 | 30 | 160 | 0.637448 | 0.625366 | 0.287493 | 0.697251 | 0.706621 | 0.235493
1928 | 3876 | 4726 | 2481 | 991 | 870 | 388 | 0.322217 | 0.328080 | 0.294589 | 0.425329 | 0.424882 | 0.467306
1929 | 6540 | 2892 | 1310 | 82 | 56 | 55 | 0.081943 | 0.460490 | 0.345053 | 0.207975 | 0.566447 | 0.357858
1930 | 1231 | 4359 | 757 | 364 | 343 | 79 | 0.539122 | 0.430471 | 0.318078 | 0.436197 | 0.521465 | 0.309529
1931 | 3165 | 3598 | 491 | 50 | 141 | 711 | 0.186872 | 0.673941 | 0.719812 | 0.451585 | 0.388867 | 0.433077
1932 | 2821 | 1192 | 3241 | 40 | 83 | 102 | 0.229004 | 0.188285 | 0.160747 | 0.321588 | 0.359669 | 0.278467
1933 | 811 | 2071 | 13 | 860 | 196 | 257 | 0.345523 | 0.207374 | 0.284686 | 0.387384 | 0.678261 | 0.285971
1934 | 2448 | 5324 | 2449 | 436 | 185 | 1048 | 0.707711 | 0.491386 | 0.707044 | 0.785442 | 0.797544 | 0.757142
1935 | 2772 | 3335 | 5246 | 113 | 73 | 137 | 0.312053 | 0.575176 | 0.344001 | 0.142507 | 0.614714 | 0.258472
1936 | 4360 | 2680 | 2146 | 50 | 42 | 640 | 0.624399 | 0.572170 | 0.557747 | 0.877551 | 0.597469 | 0.718583
1937 | 2146 | 4360 | 3677 | 640 | 50 | 144 | 0.773129 | 0.619597 | 0.137197 | 0.576392 | 0.692594 | 0.341738
1938 | 6313 | 2041 | 5222 | 288 | 130 | 143 | 0.136930 | 0.666613 | 0.091935 | 0.379661 | 0.662444 | 0.435543
1939 | 3853 | 2579 | 329 | 72 | 30 | 136 | 0.636718 | 0.237026 | 0.641511 | 0.819494 | 0.186476 | 0.758394
1940 | 1631 | 1810 | 4351 | 35 | 340 | 661 | 0.331496 | 0.628343 | 0.667771 | 0.409787 | 0.440928 | 0.849793
1941 | 1118 | 684 | 3053 | 39 | 266 | 83 | 0.135653 | 0.223410 | 0.491766 | 0.172068 | 0.382248 | 0.192516
1942 | 1963 | 1943 | 2054 | 166 | 39 | 204 | 0.260403 | 0.315957 | 0.313545 | 0.613948 | 0.690618 | 0.610313
1943 | 1963 | 1942 | 2064 | 166 | 41 | 148 | 0.332166 | 0.315957 | 0.181672 | 0.717673 | 0.690618 | 0.769203
1944 | 1945 | 5266 | 127 | 62 | 90 | 122 | 0.288557 | 0.269710 | 0.227496 | 0.644496 | 0.304266 | 0.260195
1945 | 1944 | 1237 | 3376 | 150 | 65 | 103 | 0.288557 | 0.209814 | 0.102476 | 0.644496 | 0.240822 | 0.217579
1946 | 1499 | 6270 | 979 | 75 | 141 | 110 | 0.156547 | 0.329362 | 0.139962 | 0.290422 | 0.630862 | 0.273744
1947 | 4664 | 4881 | 3851 | 187 | 53 | 119 | 0.235222 | 0.106864 | 0.172297 | 0.098276 | 0.234134 | 0.345871
1948 | 2372 | 2373 | 1605 | 98 | 176 | 157 | 0.233119 | 0.318735 | 0.312799 | 0.278680 | 0.293794 | 0.437594
1949 | 2094 | 5510 | 4316 | 275 | 143 | 178 | 0.452203 | 0.179192 | 0.209641 | 0.423248 | 0.331700 | 0.358818
1950 | 1940 | 2904 | 384 | 24 | 31 | 32 | 0.822107 | 0.188255 | 0.181626 | 0.899536 | 0.281048 | 0.042715
1951 | 4350 | 3512 | 2571 | 735 | 166 | 1093 | 0.887857 | 0.707682 | 0.804831 | 0.738328 | 0.758938 | 0.712366
1952 | 603 | 3512 | 2041 | 107 | 166 | 130 | 0.150323 | 0.544438 | 0.263639 | 0.332347 | 0.691616 | 0.160875
1953 | 1758 | 1223 | 1033 | 1967 | 111 | 342 | 0.449593 | 0.433156 | 0.748183 | 0.504535 | 0.717060 | 0.815752
1954 | 2727 | 2170 | 2252 | 252 | 68 | 125 | 0.425432 | 0.576809 | 0.421243 | 0.785602 | 0.487923 | 0.801639
1955 | 2231 | 1296 | 1958 | 470 | 142 | 433 | 0.840015 | 0.513497 | 0.383024 | 0.933325 | 0.914796 | 0.944247
1956 | 357 | 669 | 3584 | 27 | 660 | 357 | 0.561177 | 0.573709 | 0.229352 | 0.429943 | 0.661155 | 0.625867
1957 | 261 | 925 | 1956 | 114 | 60 | 124 | 0.306803 | 0.292335 | 0.544222 | 0.795873 | 0.390327 | 0.616415
1958 | 2231 | 1955 | 4031 | 470 | 578 | 289 | 0.384823 | 0.383024 | 0.364261 | 0.990077 | 0.944247 | 0.583337
1959 | 1598 | 4403 | 4334 | 210 | 332 | 436 | 0.259929 | 0.208143 | 0.208143 | 0.489709 | 0.719022 | 0.719956
1960 | 4403 | 4903 | 5320 | 332 | 110 | 53 | 0.243021 | 0.298897 | 0.145003 | 0.597491 | 0.556507 | 0.385131
1961 | 3128 | 4432 | 128 | 41 | 48 | 152 | 0.964010 | 0.347641 | 0.422376 | 0.839012 | 0.674254 | 0.516143
1962 | 164 | 3853 | 1798 | 124 | 72 | 293 | 0.182366 | 0.443057 | 0.538555 | 0.729063 | 0.813537 | 0.858467
1963 | 1943 | 1942 | 2054 | 39 | 41 | 204 | 0.332166 | 0.260403 | 0.174325 | 0.717673 | 0.613948 | 0.734072
1964 | 950 | 2408 | 4883 | 52 | 86 | 55 | 0.167557 | 0.277117 | 0.245282 | 0.138850 | 0.339744 | 0.216827
1965 | 2071 | 1203 | 3325 | 196 | 213 | 440 | 0.123582 | 0.409318 | 0.177584 | 0.380741 | 0.366918 | 0.474378
1966 | 671 | 3628 | 570 | 75 | 53 | 57 | 0.318173 | 0.225270 | 0.378256 | 0.261448 | 0.208214 | 0.322811
1967 | 1904 | 2601 | 6298 | 44 | 150 | 126 | 0.251914 | 0.318064 | 0.261230 | 0.092151 | 0.582810 | 0.194449
1968 | 3598 | 5540 | 1424 | 141 | 118 | 109 | 0.552786 | 0.549649 | 0.377644 | 0.533108 | 0.602475 | 0.598037
1969 | 3483 | 2757 | 5652 | 60 | 753 | 175 | 0.108625 | 0.293687 | 0.216205 | 0.103641 | 0.502268 | 0.098725
1970 | 2586 | 1391 | 2581 | 373 | 745 | 134 | 0.174133 | 0.330575 | 0.203665 | 0.293822 | 0.395378 | 0.323195
1971 | 491 | 2928 | 1931 | 711 | 62 | 69 | 0.212446 | 0.401611 | 0.183006 | 0.698321 | 0.618088 | 0.531071
1972 | 6115 | 1212 | 240 | 50 | 50 | 34 | 0.157770 | 0.201087 | 0.225554 | 0.362057 | 0.386654 | 0.302023
1973 | 1333 | 2222 | 2286 | 95 | 110 | 35 | 0.269943 | 0.387163 | 0.108976 | 0.563057 | 0.552175 | 0.266780
1974 | 2307 | 1098 | 2417 | 43 | 145 | 345 | 0.507760 | 0.632324 | 0.258558 | 0.435098 | 0.589863 | 0.535835
1975 | 2515 | 724 | 2000 | 52 | 155 | 213 | 0.267295 | 0.164127 | 0.159694 | 0.336382 | 0.216639 | 0.436764
1976 | 1977 | 1978 | 4181 | 136 | 58 | 28 | 0.425593 | 0.526361 | 0.254676 | 0.631997 | 0.579315 | 0.281951
1977 | 2527 | 2398 | 2451 | 179 | 137 | 576 | 0.601193 | 0.368505 | 0.339876 | 0.705457 | 0.670628 | 0.571918
1978 | 922 | 2398 | 923 | 413 | 137 | 785 | 0.529980 | 0.545566 | 0.619623 | 0.578152 | 0.783689 | 0.644245
1979 | 923 | 922 | 3703 | 785 | 413 | 38 | 0.581694 | 0.403748 | 0.468640 | 0.727944 | 0.628985 | 0.393067
1980 | 433 | 5309 | 2846 | 322 | 790 | 306 | 0.362704 | 0.232168 | 0.538872 | 0.583207 | 0.473904 | 0.500224
1981 | 1002 | 1436 | 411 | 755 | 38 | 132 | 0.239779 | 0.463556 | 0.249080 | 0.202451 | 0.324969 | 0.324104
1982 | 1180 | 2058 | 677 | 154 | 127 | 130 | 0.346862 | 0.356152 | 0.362416 | 0.283418 | 0.502125 | 0.530322
1983 | 4280 | 3108 | 1391 | 117 | 225 | 745 | 0.417868 | 0.245765 | 0.540301 | 0.429444 | 0.350862 | 0.786801
1984 | 1685 | 1985 | 926 | 71 | 129 | 923 | 0.186385 | 0.503899 | 0.519005 | 0.332975 | 0.720602 | 0.549006
1985 | 1984 | 1046 | 2606 | 51 | 2234 | 78 | 0.503899 | 0.655977 | 0.242133 | 0.720602 | 0.806743 | 0.220683
1986 | 1713 | 959 | 1046 | 1153 | 878 | 2234 | 0.324304 | 0.583553 | 0.437581 | 0.544903 | 0.737892 | 0.623056
1987 | 1988 | 1989 | 5940 | 54 | 90 | 33 | 0.570074 | 0.553053 | 0.483676 | 0.967124 | 0.978580 | 0.963394
1988 | 1989 | 825 | 592 | 90 | 205 | 219 | 0.452866 | 0.163213 | 0.648094 | 0.988749 | 0.878460 | 0.877699
1989 | 5940 | 1988 | 1987 | 33 | 54 | 156 | 0.325132 | 0.452866 | 0.553053 | 0.984025 | 0.988749 | 0.978580
1990 | 3795 | 2671 | 830 | 224 | 408 | 76 | 0.507896 | 0.405926 | 0.491667 | 0.789260 | 0.614547 | 0.373678
1991 | 3047 | 3048 | 1526 | 197 | 248 | 66 | 0.454353 | 0.418208 | 0.428396 | 0.678824 | 0.674138 | 0.675663
1992 | 2262 | 1404 | 552 | 53 | 428 | 244 | 0.192493 | 0.467849 | 0.409712 | 0.494198 | 0.811259 | 0.719551
1993 | 1038 | 589 | 1116 | 56 | 43 | 97 | 0.398205 | 0.248598 | 0.308852 | 0.552217 | 0.301210 | 0.456031
1994 | 1280 | 1277 | 1459 | 29 | 70 | 52 | 0.263156 | 0.161681 | 0.442864 | 0.192170 | 0.135246 | 0.724413
1995 | 384 | 1556 | 2545 | 32 | 53 | 102 | 0.155305 | 0.193102 | 0.668187 | 0.313016 | 0.376337 | 0.556752
1996 | 3042 | 5387 | 7037 | 105 | 32 | 43 | 0.333547 | 0.148479 | 0.373646 | 0.559463 | 0.270429 | 0.609675
1997 | 4117 | 1790 | 1468 | 287 | 1847 | 180 | 0.374572 | 0.282912 | 0.459811 | 0.827883 | 0.362064 | 0.427036
1998 | 2426 | 1669 | 1047 | 112 | 134 | 145 | 0.497890 | 0.271607 | 0.575723 | 0.742677 | 0.294338 | 0.386751
1999 | 3151 | 35 | 2000 | 96 | 155 | 213 | 0.668374 | 0.560252 | 0.608987 | 0.474460 | 0.523127 | 0.679654
2000 | 1999 | 35 | 3151 | 117 | 155 | 96 | 0.608987 | 0.282080 | 0.447959 | 0.679654 | 0.461197 | 0.498335
2001 | 2776 | 5438 | 4307 | 110 | 37 | 312 | 0.536795 | 0.451784 | 0.340863 | 0.569332 | 0.761655 | 0.594089
2002 | 3043 | 1461 | 724 | 386 | 265 | 155 | 0.667899 | 0.575465 | 0.142834 | 0.877991 | 0.752959 | 0.130286
2003 | 670 | 1390 | 5127 | 197 | 486 | 33 | 0.483527 | 0.557631 | 0.398046 | 0.666962 | 0.480197 | 0.216407
2004 | 2909 | 2931 | 2560 | 31 | 22 | 244 | 0.490548 | 0.535058 | 0.343607 | 0.658316 | 0.642802 | 0.517588
2005 | 3733 | 4208 | 3691 | 167 | 552 | 179 | 0.593613 | 0.359389 | 0.155870 | 0.683787 | 0.698226 | 0.852223
2006 | 1296 | 1955 | 307 | 142 | 578 | 68 | 0.382986 | 0.370599 | 0.240339 | 0.354400 | 0.361858 | 0.254565
2007 | 4269 | 6531 | 4049 | 53 | 183 | 112 | 0.766743 | 0.225477 | 0.285974 | 0.841144 | 0.378035 | 0.364208
2008 | 4169 | 4167 | 4171 | 68 | 351 | 132 | 0.430893 | 0.494396 | 0.462492 | 0.818934 | 0.740268 | 0.714965
2009 | 2011 | 1047 | 276 | 70 | 145 | 66 | 0.285602 | 0.259637 | 0.387574 | 0.522258 | 0.378049 | 0.549941
2010 | 2631 | 2009 | 2011 | 108 | 90 | 70 | 0.156710 | 0.241440 | 0.244940 | 0.261469 | 0.532321 | 0.347147
2011 | 2009 | 2188 | 1870 | 90 | 54 | 253 | 0.285602 | 0.119477 | 0.150747 | 0.522258 | 0.346411 | 0.265443
2012 | 1544 | 6517 | 163 | 31 | 105 | 321 | 0.193984 | 0.271596 | 0.391212 | 0.559283 | 0.277860 | 0.385497
2013 | 3545 | 4098 | 4182 | 179 | 97 | 90 | 0.332780 | 0.546702 | 0.266127 | 0.351974 | 0.544255 | 0.329516
2014 | 2841 | 3148 | 947 | 108 | 585 | 87 | 0.367053 | 0.411456 | 0.374216 | 0.700771 | 0.518748 | 0.599531
2015 | 868 | 1475 | 3392 | 103 | 48 | 75 | 0.359973 | 0.108723 | 0.173531 | 0.300407 | 0.338023 | 0.206978
2016 | 3950 | 3848 | 5096 | 298 | 683 | 117 | 0.810946 | 0.232666 | 0.936958 | 0.976331 | 0.148918 | 0.871643
2017 | 2555 | 4562 | 2554 | 50 | 60 | 177 | 0.653619 | 0.642506 | 0.642246 | 0.759616 | 0.888134 | 0.920777
2018 | 731 | 889 | 2971 | 111 | 58 | 72 | 0.225505 | 0.106639 | 0.414056 | 0.270165 | 0.159928 | 0.375937
2019 | 3409 | 2591 | 2592 | 1563 | 731 | 893 | 0.491550 | 0.508337 | 0.442827 | 0.801743 | 0.805065 | 0.711065
2020 | 3496 | 3258 | 2112 | 57 | 80 | 42 | 0.511897 | 0.857298 | 0.662174 | 0.588176 | 0.995599 | 0.492657
2021 | 3435 | 7035 | 3412 | 50 | 67 | 626 | 0.209231 | 0.153652 | 0.149781 | 0.388584 | 0.424027 | 0.572958
2022 | 1775 | 5002 | 6381 | 138 | 507 | 440 | 0.465946 | 0.228887 | 0.111422 | 0.506635 | 0.677802 | 0.549393
2023 | 773 | 2876 | 382 | 264 | 131 | 322 | 0.245759 | 0.160363 | 0.267580 | 0.279809 | 0.468469 | 0.432281
2024 | 2233 | 994 | 1367 | 75 | 147 | 215 | 0.208719 | 0.277618 | 0.486735 | 0.342733 | 0.213143 | 0.391799
2025 | 4149 | 4517 | 5695 | 110 | 188 | 315 | 0.228930 | 0.528827 | 0.346284 | 0.371088 | 0.840147 | 0.653384
2026 | 4317 | 4913 | 2857 | 717 | 48 | 127 | 0.271694 | 0.216908 | 0.214791 | 0.397575 | 0.771423 | 0.357060
2027 | 4726 | 5079 | 2675 | 870 | 101 | 299 | 0.533243 | 0.437346 | 0.445940 | 0.553466 | 0.299396 | 0.433335
2028 | 1877 | 4685 | 2482 | 305 | 49 | 110 | 0.585906 | 0.637495 | 0.562536 | 0.548532 | 0.610764 | 0.859483
2029 | 913 | 918 | 3047 | 39 | 240 | 197 | 0.476801 | 0.561120 | 0.428886 | 0.549378 | 0.670912 | 0.609491
2030 | 4023 | 5375 | 3553 | 75 | 925 | 935 | 0.538586 | 0.306311 | 0.133750 | 0.685835 | 0.494570 | 0.279424
2031 | 3293 | 2045 | 3610 | 1159 | 983 | 559 | 0.411174 | 0.605502 | 0.539848 | 0.446844 | 0.575852 | 0.558232
2032 | 2173 | 2321 | 1339 | 135 | 232 | 124 | 0.416156 | 0.320485 | 0.231545 | 0.629617 | 0.678658 | 0.746241
2033 | 450 | 2216 | 6696 | 59 | 111 | 83 | 0.431366 | 0.307690 | 0.476350 | 0.443619 | 0.447497 | 0.383986
2034 | 384 | 3191 | 2092 | 32 | 108 | 291 | 0.137768 | 0.322941 | 0.260012 | 0.136819 | 0.327492 | 0.467537
2035 | 5899 | 5900 | 4510 | 103 | 72 | 125 | 0.263046 | 0.181738 | 0.431614 | 0.642876 | 0.376429 | 0.255926
2036 | 3774 | 1210 | 2987 | 150 | 737 | 595 | 0.149592 | 0.549783 | 0.411145 | 0.248742 | 0.293926 | 0.283254
2037 | 4636 | 4842 | 5050 | 197 | 248 | 115 | 0.690121 | 0.451651 | 0.691103 | 0.745136 | 0.419242 | 0.482999
2038 | 1892 | 1796 | 4267 | 132 | 304 | 333 | 0.261543 | 0.388408 | 0.282799 | 0.335126 | 0.475534 | 0.441958
