itemID | top1 vision sim | top2 vision sim | top3 vision sim | top1 text sim | top2 text sim | top3 text sim
1896 | 0.324332 | 0.390500 | 0.315241 | 0.885598 | 0.764902 | 0.876291
1897 | 0.148318 | 0.138255 | 0.116818 | 0.211578 | 0.269542 | 0.209572
1898 | 0.674973 | 0.567929 | 0.792119 | 0.835001 | 0.857110 | 0.987886
1899 | 1.000000 | 0.615087 | 0.756101 | 0.812268 | 0.647230 | 0.714665
1900 | 0.130327 | 0.292733 | 0.157993 | 0.792082 | 0.795629 | 0.719016
1901 | 0.302941 | 0.373969 | 0.228880 | 0.644706 | 0.573308 | 0.418132
1902 | 0.658404 | 0.590183 | 0.204988 | 0.983837 | 0.802506 | 0.622528
1903 | 0.818517 | 0.477681 | 0.237607 | 0.761984 | 0.755369 | 0.562313
1904 | 0.644630 | 0.560626 | 0.656133 | 0.705406 | 0.709431 | 0.644999
1905 | 0.374133 | 0.359869 | 0.598089 | 0.709284 | 0.682460 | 0.758166
1906 | 0.375385 | 0.439295 | 0.351146 | 0.662316 | 0.626405 | 0.657547
1907 | 0.604013 | 0.643339 | 0.729184 | 0.962455 | 0.945514 | 0.784434
1908 | 0.623476 | 0.438582 | 0.263974 | 0.869397 | 0.858356 | 0.822469
1909 | 0.298195 | 0.393186 | 0.456910 | 0.931480 | 0.710457 | 0.929688
1910 | 0.516729 | 0.308875 | 0.361019 | 0.617400 | 0.573606 | 0.588525
1911 | 0.378589 | 0.285389 | 0.302800 | 0.784593 | 0.817027 | 0.758048
1912 | 0.364521 | 0.394680 | 0.170387 | 0.779074 | 0.789840 | 0.792812
1913 | 0.572413 | 0.547434 | 0.538357 | 0.764392 | 0.706946 | 0.702613
1914 | 0.611052 | 0.170259 | 0.230207 | 0.968700 | 0.923523 | 0.884485
1915 | 0.524141 | 0.424657 | 0.498008 | 0.682242 | 0.680209 | 0.701595
1916 | 0.571524 | 0.463458 | 0.384465 | 0.649655 | 0.687546 | 0.631902
1917 | 0.286432 | 0.440375 | 0.300357 | 0.754552 | 0.621955 | 0.728693
1918 | 0.313440 | 0.206887 | 0.611386 | 0.723586 | 0.746768 | 0.693870
1919 | 0.487333 | 0.418408 | 0.467126 | 0.760845 | 0.764329 | 0.769880
1920 | 0.652861 | 0.428811 | 0.424330 | 0.999096 | 0.857620 | 0.735167
1921 | 0.652861 | 0.493605 | 0.452605 | 0.999096 | 0.856173 | 0.736574
1922 | 0.272038 | 0.379514 | 0.460421 | 0.549183 | 0.586581 | 0.570709
1923 | 0.158135 | 0.272582 | 0.314743 | 0.648648 | 0.643375 | 0.534030
1924 | 0.535648 | 0.519938 | 0.782297 | 0.924436 | 0.897140 | 0.895319
1925 | 0.647414 | 0.824218 | 0.832177 | 0.942082 | 0.956619 | 0.959996
1926 | 0.543487 | 0.370988 | 0.361070 | 0.802142 | 0.737976 | 0.750946
1927 | 0.652711 | 0.702379 | 0.637448 | 0.876452 | 0.843238 | 0.697251
1928 | 0.257713 | 0.294589 | 0.330589 | 0.576820 | 0.467306 | 0.382654
1929 | 0.460490 | 0.171316 | 0.239954 | 0.566447 | 0.251289 | 0.451165
1930 | 0.321245 | 0.343058 | 0.255262 | 0.751568 | 0.789844 | 0.760666
1931 | 0.592147 | 0.171181 | 0.488206 | 0.643040 | 0.155931 | 0.700987
1932 | 0.328471 | 0.482314 | 0.258175 | 0.733374 | 0.773447 | 0.657387
1933 | 0.247559 | 0.331788 | 0.207374 | 0.736082 | 0.687139 | 0.678261
1934 | 0.517033 | 0.564126 | 0.707711 | 0.795981 | 0.794829 | 0.785442
1935 | 0.507052 | 0.581204 | 0.518323 | 0.768759 | 0.761166 | 0.686058
1936 | 0.624399 | 0.645006 | 0.866375 | 0.877551 | 0.678521 | 0.767740
1937 | 0.619597 | 0.727418 | 0.645006 | 0.692594 | 0.619128 | 0.678521
1938 | 0.780752 | 0.702216 | 0.569880 | 0.834652 | 0.752733 | 0.633234
1939 | 0.636718 | 0.391999 | 0.641511 | 0.819494 | 0.752048 | 0.758394
1940 | 0.822107 | 0.654394 | 0.723151 | 0.899536 | 0.908826 | 0.767582
1941 | 0.651818 | 0.654394 | 0.768003 | 0.859841 | 0.908826 | 0.856456
1942 | 0.260403 | 0.315957 | 0.313545 | 0.613948 | 0.690618 | 0.610313
1943 | 0.332166 | 0.181672 | 0.315957 | 0.717673 | 0.769203 | 0.690618
1944 | 0.288557 | 0.288362 | 0.274045 | 0.644496 | 0.428901 | 0.517540
1945 | 0.288557 | 0.278967 | 0.169641 | 0.644496 | 0.590120 | 0.461449
1946 | 0.498470 | 0.249053 | 0.475497 | 0.887171 | 0.570627 | 0.602670
1947 | 0.135953 | 0.177050 | 0.161140 | 0.036743 | 0.392442 | 0.079722
1948 | 0.265705 | 0.484935 | 0.485352 | 0.642689 | 0.667058 | 0.618663
1949 | 0.410174 | 0.370748 | 0.337292 | 0.574147 | 0.510262 | 0.442095
1950 | 0.822107 | 0.651818 | 0.675112 | 0.899536 | 0.859841 | 0.814067
1951 | 0.768897 | 0.730413 | 0.369529 | 0.867775 | 0.829939 | 0.796914
1952 | 0.594366 | 0.571558 | 0.675377 | 0.792807 | 0.762271 | 0.700991
1953 | 0.613921 | 0.386138 | 0.433156 | 0.980831 | 0.765156 | 0.717060
1954 | 0.425432 | 0.421243 | 0.404175 | 0.785602 | 0.801639 | 0.742710
1955 | 0.840015 | 0.513497 | 0.383024 | 0.933325 | 0.914796 | 0.944247
1956 | 0.244455 | 0.393672 | 0.461460 | 0.657284 | 0.626858 | 0.622930
1957 | 0.485917 | 0.544222 | 0.306803 | 0.540113 | 0.616415 | 0.795873
1958 | 0.384823 | 0.278865 | 0.383024 | 0.990077 | 0.952590 | 0.944247
1959 | 0.548913 | 0.377020 | 0.371711 | 0.878596 | 0.723771 | 0.714616
1960 | 0.617065 | 0.458455 | 0.677992 | 0.740355 | 0.640494 | 0.579846
1961 | 0.964010 | 0.182841 | 0.611210 | 0.839012 | 0.662254 | 0.755792
1962 | 0.443057 | 0.182366 | 0.391999 | 0.813537 | 0.729063 | 0.752048
1963 | 0.332166 | 0.260403 | 0.157006 | 0.717673 | 0.613948 | 0.722585
1964 | 0.579818 | 0.676767 | 0.380172 | 0.639473 | 0.653030 | 0.566617
1965 | 0.091934 | 0.159710 | 0.210771 | 0.222108 | 0.165742 | 0.167101
1966 | 0.191113 | 0.275390 | 0.260606 | 0.592593 | 0.584581 | 0.684048
1967 | 0.318064 | 0.425736 | 0.286230 | 0.582810 | 0.578636 | 0.678607
1968 | 0.567358 | 0.505663 | 0.514034 | 0.707599 | 0.542768 | 0.593672
1969 | 0.232528 | 0.367518 | 0.286783 | 0.569013 | 0.525871 | 0.447745
1970 | 0.479858 | 0.598676 | 0.426322 | 0.606854 | 0.662291 | 0.465736
1971 | 0.366738 | 0.594545 | 0.408063 | 0.699618 | 0.769279 | 0.789071
1972 | 0.318481 | 0.423671 | 0.215528 | 0.663090 | 0.575804 | 0.639914
1973 | 0.572887 | 0.573772 | 0.629932 | 0.711764 | 0.695087 | 0.648892
1974 | 0.701849 | 0.623667 | 0.379318 | 0.755125 | 0.764335 | 0.695321
1975 | 0.685985 | 0.159694 | 0.506692 | 0.724991 | 0.436764 | 0.643986
1976 | 0.471467 | 0.490570 | 0.506690 | 0.774727 | 0.756399 | 0.746385
1977 | 0.488621 | 0.601193 | 0.510641 | 0.684179 | 0.705457 | 0.738624
1978 | 0.665073 | 0.649432 | 0.545566 | 0.733903 | 0.723248 | 0.783689
1979 | 0.456516 | 0.665073 | 0.526422 | 0.835063 | 0.733903 | 0.767404
1980 | 0.359019 | 0.450980 | 0.547950 | 0.658737 | 0.654765 | 0.768872
1981 | 0.626157 | 0.349624 | 0.389767 | 0.750249 | 0.813829 | 0.774705
1982 | 0.345134 | 0.362416 | 0.201949 | 0.651036 | 0.530322 | 0.625534
1983 | 0.540301 | 0.478187 | 0.448589 | 0.786801 | 0.733254 | 0.784901
1984 | 0.654618 | 0.600701 | 0.503899 | 0.832552 | 0.728348 | 0.720602
1985 | 0.794887 | 0.637492 | 0.610052 | 0.794561 | 0.795628 | 0.715878
1986 | 0.583553 | 0.365544 | 0.449416 | 0.737892 | 0.745085 | 0.778941
1987 | 0.570074 | 0.423613 | 0.340019 | 0.967124 | 0.985105 | 0.873746
1988 | 0.549822 | 0.452866 | 0.529875 | 0.870748 | 0.988749 | 0.880641
1989 | 0.452866 | 0.325132 | 0.553053 | 0.988749 | 0.984025 | 0.978580
1990 | 0.278325 | 0.389850 | 0.510920 | 0.727308 | 0.727308 | 0.823298
1991 | 0.223579 | 0.608128 | 0.299886 | 0.684778 | 0.688314 | 0.616200
1992 | 0.319198 | 0.418983 | 0.467849 | 0.725812 | 0.788317 | 0.811259
1993 | 0.573013 | 0.533209 | 0.458681 | 0.920515 | 0.870016 | 0.799042
1994 | 0.562609 | 0.529413 | 0.491290 | 0.899212 | 0.800626 | 0.754709
1995 | 0.520802 | 0.228003 | 0.566561 | 0.706892 | 0.906430 | 0.725905
1996 | 0.228003 | 0.189769 | 0.158686 | 0.906430 | 0.742265 | 0.673696
1997 | 0.433123 | 0.330261 | 0.374572 | 0.729565 | 0.761936 | 0.827883
1998 | 0.602516 | 0.587847 | 0.574997 | 0.755416 | 0.744890 | 0.781171
1999 | 0.271029 | 0.395162 | 0.294984 | 0.685907 | 0.704652 | 0.712830
2000 | 0.608987 | 0.279209 | 0.276731 | 0.679654 | 0.672317 | 0.670969
2001 | 0.451784 | 0.538733 | 0.533534 | 0.761655 | 0.742438 | 0.763975
2002 | 0.575465 | 0.437529 | 0.567311 | 0.752959 | 0.728829 | 0.695507
2003 | 0.483527 | 0.520995 | 0.544410 | 0.666962 | 0.737091 | 0.663208
2004 | 0.490548 | 0.535058 | 0.411346 | 0.658316 | 0.642802 | 0.693069
2005 | 0.155870 | 0.155266 | 0.214487 | 0.852223 | 0.721851 | 0.852562
2006 | 0.613921 | 0.434243 | 0.408396 | 0.980831 | 0.780382 | 0.779046
2007 | 0.597463 | 0.349746 | 0.766743 | 0.795947 | 0.754948 | 0.841144
2008 | 0.289306 | 0.462492 | 0.373290 | 0.638912 | 0.714965 | 0.754528
2009 | 0.427612 | 0.599495 | 0.364251 | 0.781088 | 0.814098 | 0.691364
2010 | 0.311614 | 0.251768 | 0.148656 | 0.619501 | 0.826722 | 0.625389
2011 | 0.305705 | 0.292337 | 0.395973 | 0.593017 | 0.517109 | 0.595093
2012 | 0.193984 | 0.221533 | 0.186068 | 0.559283 | 0.583177 | 0.564634
2013 | 0.427612 | 0.669007 | 0.495202 | 0.781088 | 0.811552 | 0.803896
2014 | 0.367053 | 0.435120 | 0.420231 | 0.700771 | 0.759032 | 0.635574
2015 | 0.616053 | 0.306554 | 0.435142 | 0.673859 | 0.534767 | 0.657621
2016 | 0.810946 | 0.936958 | 0.561869 | 0.976331 | 0.871643 | 0.740272
2017 | 0.653619 | 0.646886 | 0.599921 | 0.759616 | 0.795052 | 0.952665
2018 | 0.491471 | 0.427879 | 0.578177 | 0.388856 | 0.395873 | 0.363668
2019 | 0.491550 | 0.508337 | 0.442632 | 0.801743 | 0.805065 | 0.772660
2020 | 0.857298 | 0.671741 | 0.693667 | 0.995599 | 0.767787 | 0.781381
2021 | 0.226551 | 0.154977 | 0.453803 | 0.693732 | 0.632578 | 0.692425
2022 | 0.228887 | 0.265849 | 0.111422 | 0.677802 | 0.700185 | 0.549393
2023 | 0.188195 | 0.220458 | 0.207233 | 0.655918 | 0.659544 | 0.658539
2024 | 0.238784 | 0.289999 | 0.374791 | 0.725367 | 0.678503 | 0.740612
2025 | 0.433447 | 0.540104 | 0.391296 | 0.828733 | 0.844611 | 0.836603
2026 | 0.216908 | 0.283493 | 0.457693 | 0.771423 | 0.754159 | 0.751615
2027 | 0.484529 | 0.533243 | 0.377635 | 0.455064 | 0.553466 | 0.485408
2028 | 0.562536 | 0.239544 | 0.130010 | 0.859483 | 0.616027 | 0.661902
2029 | 0.613354 | 0.561120 | 0.457830 | 0.675143 | 0.670912 | 0.635866
2030 | 0.538586 | 0.408652 | 0.133750 | 0.685835 | 0.669930 | 0.279424
2031 | 0.438764 | 0.379190 | 0.605502 | 0.703399 | 0.848650 | 0.575852
2032 | 0.823826 | 0.613123 | 0.455315 | 0.867890 | 0.878114 | 0.737208
2033 | 0.164937 | 0.214007 | 0.313931 | 0.630710 | 0.687459 | 0.693133
2034 | 0.192207 | 0.214007 | 0.327286 | 0.745261 | 0.687459 | 0.715193
2035 | 0.266997 | 0.280967 | 0.273946 | 0.671153 | 0.584862 | 0.675989
2036 | 0.342359 | 0.369775 | 0.365538 | 0.624523 | 0.642083 | 0.599093
2037 | 0.690121 | 0.375787 | 0.332919 | 0.745136 | 0.663467 | 0.672163
2038 | 0.289982 | 0.398811 | 0.254811 | 0.802772 | 0.589943 | 0.791650
2039 | 0.546242 | 0.639869 | 0.514877 | 0.725548 | 0.743747 | 0.773913
2040 | 0.309709 | 0.331191 | 0.137680 | 0.654441 | 0.735118 | 0.712936
2041 | 0.727418 | 0.866375 | 0.602198 | 0.619128 | 0.767740 | 0.720255
2042 | 0.333695 | 0.260956 | 0.358109 | 0.779379 | 0.802169 | 0.909854
2043 | 0.332082 | 0.617403 | 0.302018 | 0.916182 | 0.907890 | 0.903832
2044 | 0.234191 | 0.167336 | 0.225450 | 0.639889 | 0.664782 | 0.632833
2045 | 0.276011 | 0.377022 | 0.296500 | 0.916384 | 0.875550 | 0.837876
2046 | 1.000000 | 1.000000 | 1.000000 | 1.000000 | 1.000000 | 1.000000
2047 | 0.297784 | 0.187019 | 0.241890 | 0.781861 | 0.625151 | 0.617482
2048 | 0.506299 | 0.297784 | 0.235445 | 0.708222 | 0.781861 | 0.692120
2049 | 0.185161 | 0.654906 | 0.314738 | 0.698895 | 0.708489 | 0.669921
2050 | 0.189294 | 0.290756 | 0.248001 | 0.707871 | 0.631182 | 0.662385
2051 | 0.127804 | 0.367858 | 0.156603 | 0.581268 | 0.551009 | 0.197097
2052 | 0.222388 | 0.278001 | 0.410304 | 0.779586 | 0.717410 | 0.769240
2053 | 0.439934 | 0.261866 | 0.200127 | 0.737500 | 0.810622 | 0.726633
2054 | 0.174325 | 0.184367 | 0.183405 | 0.734072 | 0.821464 | 0.738729
2055 | 0.759901 | 0.396169 | 0.386195 | 0.813257 | 0.769739 | 0.641765
2056 | 0.224935 | 0.306808 | 0.209781 | 0.728995 | 0.671047 | 0.589782
2057 | 0.484310 | 0.538194 | 0.462317 | 0.831802 | 0.771714 | 0.784335
2058 | 0.395104 | 0.171455 | 0.400594 | 0.714308 | 0.626640 | 0.519257
2059 | 0.180913 | 0.269042 | 0.224837 | 0.631209 | 0.621695 | 0.406336
2060 | 0.206292 | 0.093796 | 0.116688 | 0.593269 | 0.499964 | 0.563306
2061 | 0.654793 | 0.440805 | 0.275542 | 0.868053 | 0.826577 | 0.663778
2062 | 0.401247 | 0.471708 | 0.726683 | 0.820166 | 0.903897 | 0.968322
2063 | 0.317284 | 0.353371 | 0.391826 | 0.519229 | 0.510278 | 0.567370
2064 | 0.181672 | 0.157006 | 0.184367 | 0.769203 | 0.722585 | 0.821464
2065 | 0.160501 | 0.330450 | 0.181689 | 0.665484 | 0.792499 | 0.876110
2066 | 0.161729 | 0.087580 | 0.144601 | 0.716784 | 0.674789 | 0.677484
2067 | 0.388301 | 0.437937 | 0.225761 | 0.597646 | 0.752387 | 0.817763
2068 | 0.474480 | 0.608595 | 0.284604 | 0.909227 | 0.892321 | 0.689187
2069 | 0.570049 | 0.622514 | 0.315907 | 0.857608 | 0.741900 | 0.728864
2070 | 0.473757 | 0.493130 | 0.406469 | 0.698194 | 0.745981 | 0.692786
2071 | 0.207374 | 0.410442 | 0.493365 | 0.678261 | 0.659569 | 0.678123
2072 | 0.695072 | 0.365972 | 0.367754 | 0.776609 | 0.775948 | 0.733886
2073 | 0.401734 | 0.409706 | 0.375883 | 0.984423 | 0.898393 | 0.866679
2074 | 0.448280 | 0.499915 | 0.642373 | 0.781027 | 0.787595 | 0.796161
2075 | 0.465514 | 0.561116 | 0.464811 | 0.858601 | 0.903519 | 0.697519
2076 | 0.204618 | 0.433237 | 0.477457 | 0.693158 | 0.695615 | 0.531203
2077 | 0.114097 | 0.103040 | 0.345913 | 0.677201 | 0.750922 | 0.494772
2078 | 0.548508 | 0.449316 | 0.474704 | 0.966768 | 0.936600 | 0.918679
2079 | 0.336325 | 0.326516 | 0.277203 | 0.926015 | 0.928562 | 0.953127
2080 | 0.141404 | 0.242284 | 0.266995 | 0.559763 | 0.524903 | 0.516264
2081 | 0.424485 | 0.475983 | 0.481486 | 0.642265 | 0.645163 | 0.825879
2082 | 0.534102 | 0.239392 | 0.229404 | 0.751240 | 0.702251 | 0.554309
2083 | 0.415296 | 0.400827 | 0.306626 | 0.653011 | 0.761522 | 0.608276
2084 | 0.380925 | 0.085045 | 0.139012 | 0.669479 | 0.649852 | 0.653708
2085 | 0.227361 | 0.317236 | 0.217759 | 0.728865 | 0.769990 | 0.749014
2086 | 0.755870 | 0.390739 | 0.349421 | 0.987055 | 0.728160 | 0.702582
2087 | 0.624330 | 0.621682 | 0.645998 | 0.799401 | 0.802920 | 0.696645
2088 | 0.526656 | 0.730363 | 0.540685 | 0.825540 | 0.877402 | 0.925142
2089 | 0.799419 | 0.626159 | 0.982764 | 0.724822 | 0.737488 | 0.693103
2090 | 0.860653 | 0.730158 | 0.820832 | 0.916843 | 0.868668 | 0.874351
2091 | 0.957610 | 0.963826 | 0.830325 | 0.842927 | 0.924236 | 0.916164
2092 | 0.957610 | 0.935135 | 0.874665 | 0.842927 | 0.928021 | 0.799231
2093 | 0.792912 | 0.893864 | 0.963826 | 0.845067 | 0.874197 | 0.924236
2094 | 0.194006 | 0.317712 | 0.162640 | 0.511708 | 0.199005 | 0.046118
2095 | 0.243550 | 0.329133 | 0.135429 | 0.587517 | 0.596417 | 0.468169
2096 | 0.076121 | 0.092187 | 0.126050 | 0.690193 | 0.698931 | 0.767083
2097 | 0.249810 | 0.271098 | 0.416544 | 0.651546 | 0.696298 | 0.678343
2098 | 0.375176 | 0.245486 | 0.350115 | 0.713612 | 0.735526 | 0.704867
2099 | 0.357702 | 0.375176 | 0.250682 | 0.751385 | 0.713612 | 0.750282
2100 | 0.236417 | 0.172825 | 0.598544 | 0.650901 | 0.380875 | 0.622206
2101 | 0.573665 | 0.175667 | 0.161485 | 0.758522 | 0.609886 | 0.590029
2102 | 0.250682 | 0.350115 | 0.288530 | 0.750282 | 0.704867 | 0.735873
2103 | 0.294517 | 0.303278 | 0.145247 | 0.693227 | 0.650853 | 0.714717
2104 | 0.370279 | 0.401019 | 0.371770 | 0.883820 | 0.938095 | 0.898108
2105 | 0.539306 | 0.410744 | 0.629140 | 0.869016 | 0.979151 | 0.892071
2106 | 0.401019 | 0.497868 | 0.421602 | 0.938095 | 0.910248 | 0.922349
2107 | 0.448582 | 0.342941 | 0.348322 | 0.637097 | 0.497449 | 0.412493
2108 | 0.223942 | 0.273099 | 0.230481 | 0.735087 | 0.643700 | 0.650018
2109 | 0.586222 | 0.794537 | 0.446827 | 0.924813 | 0.879399 | 0.751976
2110 | 0.454179 | 0.311239 | 0.217938 | 0.932732 | 0.702640 | 0.627908
2111 | 0.276011 | 0.596617 | 0.324332 | 0.916384 | 0.862294 | 0.885598
2112 | 0.504396 | 0.723006 | 0.607227 | 0.649181 | 0.702700 | 0.660667
2113 | 0.747275 | 0.851153 | 0.761016 | 0.674085 | 0.933328 | 0.774825
2114 | 0.247113 | 0.265863 | 0.243511 | 0.776055 | 0.775849 | 0.786542
2115 | 0.104438 | 0.104909 | 0.311930 | 0.593562 | 0.559131 | 0.558559
2116 | 0.383792 | 0.406564 | 0.347672 | 0.941763 | 0.959883 | 0.769071
2117 | 0.351155 | 0.496915 | 0.391688 | 0.748772 | 0.687037 | 0.657621
2118 | 0.307103 | 0.262851 | 0.187115 | 0.678041 | 0.689184 | 0.623554
2119 | 0.149517 | 0.130010 | 0.302514 | 0.646806 | 0.661902 | 0.674029
2120 | 0.439812 | 0.244532 | 0.435436 | 0.562963 | 0.546120 | 0.548816
2121 | 0.112561 | 0.201783 | 0.295413 | 0.686715 | 0.653440 | 0.973308
2122 | 0.364038 | 0.294415 | 0.389973 | 0.765122 | 0.769729 | 0.730209
2123 | 0.182639 | 0.361879 | 0.181986 | 0.655005 | 0.655921 | 0.667725
2124 | 0.096371 | 0.110067 | 0.187796 | 0.553666 | 0.516681 | 0.189735
2125 | 0.350733 | 0.362142 | 0.566745 | 0.597333 | 0.667772 | 0.822264
2126 | 0.206268 | 0.362266 | 0.277593 | 0.620507 | 0.613691 | 0.613971
2127 | 0.439510 | 0.613763 | 0.448769 | 0.590190 | 0.657672 | 0.634836
2128 | 0.171224 | 0.263695 | 0.176122 | 0.615673 | 0.651608 | 0.620623
2129 | 0.454179 | 0.401207 | 0.279324 | 0.932732 | 0.663513 | 0.652440
2130 | 0.569844 | 0.569844 | 0.777276 | 0.768172 | 0.779876 | 0.858819
2131 | 0.252469 | 0.895234 | 0.223464 | 0.680311 | 0.885844 | 0.642850
2132 | 0.278837 | 0.190952 | 0.143517 | 0.597682 | 0.638590 | 0.566767
2133 | 0.305919 | 0.344494 | 0.321157 | 0.857108 | 0.743103 | 0.863714
2134 | 0.280295 | 0.358239 | 0.407663 | 0.737399 | 0.669420 | 0.871766
2135 | 0.357702 | 0.245486 | 0.280295 | 0.751385 | 0.735526 | 0.737399
2136 | 0.439584 | 0.265905 | 0.375113 | 0.632054 | 0.557590 | 0.596146
2137 | 0.779774 | 0.769876 | 0.684543 | 0.702977 | 0.585655 | 0.767259
2138 | 0.730951 | 0.374647 | 0.182421 | 0.842558 | 0.628734 | 0.623685
2139 | 0.365885 | 0.645429 | 0.517579 | 0.919581 | 0.875934 | 0.441827
2140 | 0.644805 | 0.500491 | 0.468501 | 0.837715 | 0.782877 | 0.780822
2141 | 0.413874 | 0.406068 | 0.349095 | 0.785186 | 0.799198 | 0.844749
2142 | 0.408664 | 0.862378 | 0.583573 | 0.723971 | 0.952970 | 0.783766
2143 | 0.862378 | 0.788614 | 0.375336 | 0.952970 | 0.842857 | 0.737923
2144 | 0.713815 | 0.618680 | 0.841351 | 0.812990 | 0.624931 | 0.847231
2145 | 0.261515 | 0.291411 | 0.131857 | 0.557101 | 0.753438 | 0.516552
2146 | 0.702216 | 0.760061 | 0.576688 | 0.752733 | 0.813104 | 0.678511
2147 | 0.376534 | 0.287224 | 0.434664 | 0.623503 | 0.546640 | 0.617142
2148 | 0.328605 | 0.428285 | 0.356480 | 0.849007 | 0.856207 | 0.803222
2149 | 0.174191 | 0.174093 | 0.124568 | 0.753879 | 0.545120 | 0.577280
2150 | 0.165648 | 0.468011 | 0.176094 | 0.329826 | 0.521084 | 0.408730
2151 | 0.848155 | 0.509957 | 0.605381 | 0.938342 | 0.812680 | 0.684341
2152 | 0.270622 | 0.396733 | 0.472463 | 0.512957 | 0.565424 | 0.488604
2153 | 0.377352 | 0.258912 | 0.207212 | 0.822142 | 0.815611 | 0.797027
2154 | 0.329166 | 0.635267 | 0.326342 | 0.732052 | 0.994367 | 0.677357
2155 | 0.383413 | 0.306832 | 0.334413 | 0.737872 | 0.763146 | 0.754117
2156 | 0.363780 | 0.820116 | 0.324059 | 0.610188 | 0.830429 | 0.584936
2157 | 0.329166 | 0.325866 | 0.258001 | 0.732052 | 0.784374 | 0.781464
2158 | 0.282976 | 0.258001 | 0.161499 | 0.745325 | 0.781464 | 0.725580
2159 | 0.328854 | 0.438199 | 0.337511 | 0.651576 | 0.391355 | 0.498962
2160 | 0.328854 | 0.484859 | 0.392993 | 0.651576 | 0.670939 | 0.758609
2161 | 0.644805 | 0.638706 | 0.588639 | 0.837715 | 0.820936 | 0.823521
2162 | 0.209998 | 0.195007 | 0.190597 | 0.542288 | 0.589131 | 0.542154
2163 | 0.278238 | 0.457693 | 0.181738 | 0.827121 | 0.751615 | 0.760948
2164 | 1.000000 | 0.333430 | 0.630441 | 0.943353 | 0.957282 | 0.951497
2165 | 0.658504 | 0.845270 | 0.398561 | 0.879389 | 0.959817 | 0.670326
2166 | 0.674159 | 0.711688 | 0.585530 | 0.747024 | 0.767824 | 0.727283
2167 | 0.201351 | 0.182289 | 0.296146 | 0.646091 | 0.682658 | 0.612695
2168 | 0.183136 | 0.240118 | 0.191725 | 0.719872 | 0.589824 | 0.706100
2169 | 0.204550 | 0.480292 | 0.287175 | 0.449020 | 0.657183 | 0.607366
2170 | 0.702150 | 0.576809 | 0.584702 | 0.624413 | 0.487923 | 0.400296
2171 | 0.305985 | 0.379516 | 0.250194 | 0.707485 | 0.916416 | 0.630675
2172 | 0.532607 | 0.265453 | 0.564857 | 0.680369 | 0.362581 | 0.581417
2173 | 0.453696 | 0.433387 | 0.441275 | 0.530604 | 0.613670 | 0.635855
2174 | 0.729333 | 0.624831 | 0.319799 | 0.917921 | 0.682101 | 0.690709
2175 | 0.356555 | 0.356555 | 0.354520 | 0.903551 | 0.903551 | 0.865007
2176 | 0.458156 | 0.550034 | 0.414546 | 0.664851 | 0.610626 | 0.605951
2177 | 0.459024 | 0.390649 | 0.436814 | 0.701701 | 0.699522 | 0.638179
2178 | 0.246575 | 0.147804 | 0.143629 | 0.923935 | 0.758698 | 0.744948
2179 | 0.246575 | 0.206887 | 0.211089 | 0.923935 | 0.746768 | 0.785677
2180 | 0.729614 | 0.515270 | 0.250592 | 0.893235 | 0.890634 | 0.860626
2181 | 0.311260 | 0.369135 | 0.421701 | 0.905508 | 0.774306 | 0.754767
2182 | 0.551023 | 0.435711 | 0.481412 | 0.905048 | 0.880405 | 0.822232
2183 | 0.478448 | 0.216461 | 0.292868 | 0.783822 | 0.696597 | 0.694305
2184 | 0.298682 | 0.165110 | 0.610824 | 0.794186 | 0.205746 | 0.634658
2185 | 0.377472 | 0.257446 | 0.349986 | 0.616745 | 0.717971 | 0.550427
2186 | 0.639537 | 0.509058 | 0.500932 | 0.872504 | 0.722587 | 0.716918
2187 | 0.348701 | 0.151861 | 0.400879 | 0.706925 | 0.501849 | 0.565629
2188 | 0.457434 | 0.555734 | 0.473481 | 0.793620 | 0.777978 | 0.752187
2189 | 0.106890 | 0.254376 | 0.151861 | 0.595104 | 0.641032 | 0.501849
2190 | 0.220214 | 0.205132 | 0.264762 | 0.615829 | 0.705846 | 0.607375
2191 | 0.278786 | 0.269208 | 0.126952 | 0.623146 | 0.696862 | 0.644103
2192 | 0.419250 | 0.582998 | 0.612280 | 0.717852 | 0.761143 | 0.660770
2193 | 0.541110 | 0.348488 | 0.527218 | 0.964377 | 0.727290 | 0.694930
2194 | 0.582998 | 0.493939 | 0.533955 | 0.761143 | 0.867601 | 0.749936
2195 | 0.675266 | 0.602142 | 0.470725 | 0.719455 | 0.791111 | 0.856115
2196 | 0.470725 | 0.445138 | 0.491609 | 0.856115 | 0.746357 | 0.789396
2197 | 0.177408 | 0.608702 | 0.112787 | 0.643532 | 0.651150 | 0.706925
2198 | 0.659564 | 0.304130 | 0.567143 | 0.655373 | 0.616623 | 0.642406
2199 | 0.229578 | 0.298998 | 0.308598 | 0.638597 | 0.451939 | 0.432527
2200 | 0.478673 | 0.444233 | 0.460463 | 0.855016 | 0.805285 | 0.806462
2201 | 0.360185 | 0.784066 | 0.746875 | 0.696027 | 0.765314 | 0.892091
2202 | 0.689482 | 0.485093 | 0.714003 | 0.731352 | 0.772984 | 0.681493
2203 | 0.298195 | 0.527504 | 0.327851 | 0.931480 | 0.764005 | 0.976933
2204 | 0.381872 | 0.345416 | 0.497868 | 0.979683 | 0.897384 | 0.910248
2205 | 0.165978 | 0.277254 | 0.244984 | 0.603385 | 0.588686 | 0.656878
