itemID | top1 itemID | top2 itemID | top3 itemID | top1 2-hop items | top2 2-hop items | top3 2-hop items | top1 vision sim | top2 vision sim | top3 vision sim | top1 text sim | top2 text sim | top3 text sim
1829 | 2180 | 3844 | 5631 | 105 | 444 | 63 | 0.729614 | 0.558519 | 0.438482 | 0.893235 | 0.218494 | 0.418383
1830 | 1831 | 3832 | 689 | 279 | 283 | 182 | 0.845831 | 0.772451 | 0.533727 | 0.834724 | 0.848534 | 0.537286
1831 | 3832 | 7045 | 2346 | 283 | 94 | 170 | 0.885549 | 0.580951 | 0.712920 | 0.728520 | 0.493950 | 0.694012
1832 | 2016 | 4036 | 5096 | 542 | 240 | 117 | 0.217963 | 0.247569 | 0.227387 | 0.215177 | 0.140357 | 0.188080
1833 | 2909 | 1689 | 2132 | 31 | 536 | 177 | 0.248304 | 0.493416 | 0.124672 | 0.171217 | 0.285421 | 0.223767
1834 | 1672 | 6835 | 1504 | 104 | 57 | 178 | 0.719680 | 0.404354 | 0.314444 | 0.490782 | 0.338240 | 0.259303
1835 | 6024 | 142 | 5369 | 49 | 43 | 31 | 0.246787 | 0.274799 | 0.293735 | 0.309510 | 0.203080 | 0.295083
1836 | 2048 | 426 | 957 | 370 | 21 | 428 | 0.513574 | 0.352498 | 0.332980 | 0.682141 | 0.324445 | 0.463287
1837 | 1301 | 3585 | 5350 | 182 | 995 | 62 | 0.367104 | 0.085253 | 0.108104 | 0.316101 | 0.317593 | 0.253486
1838 | 3845 | 3500 | 1737 | 64 | 87 | 75 | 0.198260 | 0.296423 | 0.101447 | 0.192639 | 0.298169 | 0.301120
1839 | 2628 | 3284 | 1881 | 53 | 103 | 56 | 0.850907 | 0.873033 | 0.745887 | 0.635211 | 0.651949 | 0.612386
1840 | 1002 | 1904 | 5626 | 755 | 44 | 178 | 0.288560 | 0.386808 | 0.619318 | 0.217493 | 0.331466 | 0.715800
1841 | 602 | 3037 | 1904 | 697 | 224 | 44 | 0.323898 | 0.179540 | 0.199870 | 0.563459 | 0.085626 | 0.089882
1842 | 1847 | 1133 | 1818 | 831 | 241 | 364 | 0.928786 | 0.802082 | 0.760153 | 0.915928 | 0.645333 | 0.675902
1843 | 2755 | 3010 | 1014 | 1560 | 184 | 1108 | 0.168456 | 0.197035 | 0.177022 | 0.391691 | 0.291163 | 0.419740
1844 | 4068 | 6785 | 4959 | 41 | 59 | 64 | 0.263198 | 0.232716 | 0.287171 | 0.467465 | 0.419975 | 0.213028
1845 | 1721 | 3206 | 78 | 46 | 32 | 107 | 0.813305 | 0.212958 | 0.485577 | 0.782779 | 0.415448 | 0.354196
1846 | 1170 | 4171 | 305 | 326 | 132 | 246 | 0.611685 | 0.577652 | 0.552293 | 0.454166 | 0.199372 | 0.234666
1847 | 1842 | 1070 | 1848 | 497 | 1650 | 461 | 0.928786 | 0.087113 | 0.751078 | 0.915928 | 0.368264 | 0.878299
1848 | 1850 | 1847 | 5021 | 431 | 831 | 215 | 0.744763 | 0.751078 | 0.301907 | 0.902924 | 0.878299 | 0.319068
1849 | 5925 | 6060 | 779 | 69 | 53 | 70 | 0.342620 | 0.258358 | 0.191831 | 0.417335 | 0.289080 | 0.076747
1850 | 1136 | 1848 | 2424 | 100 | 461 | 64 | 0.799408 | 0.744763 | 0.537845 | 0.684837 | 0.902924 | 0.646424
1851 | 1469 | 4013 | 1846 | 188 | 124 | 801 | 0.656177 | 0.519909 | 0.368690 | 0.212129 | 0.262198 | 0.570805
1852 | 4200 | 2950 | 2104 | 316 | 1135 | 244 | 0.729740 | 0.805420 | 0.325675 | 0.582657 | 0.491603 | 0.313820
1853 | 248 | 4432 | 2222 | 32 | 48 | 110 | 0.596829 | 0.682829 | 0.193019 | 0.465304 | 0.544172 | 0.292881
1854 | 282 | 5222 | 2576 | 529 | 143 | 74 | 0.641520 | 0.559834 | 0.447198 | 0.218679 | 0.415476 | 0.209334
1855 | 5931 | 1902 | 3676 | 87 | 106 | 286 | 0.760585 | 0.367053 | 0.347439 | 0.813285 | 0.352477 | 0.398596
1856 | 1858 | 4344 | 5931 | 105 | 49 | 87 | 0.416271 | 0.425190 | 0.275729 | 0.764876 | 0.424041 | 0.735203
1857 | 1817 | 1430 | 3482 | 81 | 72 | 140 | 0.478629 | 0.446179 | 0.723337 | 0.707156 | 0.289785 | 0.325268
1858 | 5147 | 1856 | 5775 | 93 | 215 | 71 | 0.631465 | 0.416271 | 0.159393 | 0.339435 | 0.764876 | 0.164191
1859 | 7040 | 752 | 803 | 181 | 98 | 102 | 0.279425 | 0.319030 | 0.594466 | 0.254129 | 0.395244 | 0.181367
1860 | 4083 | 2554 | 2555 | 55 | 177 | 50 | 0.919434 | 0.516678 | 0.523239 | 0.913332 | 0.953660 | 0.815606
1861 | 1087 | 1020 | 312 | 88 | 150 | 170 | 0.578056 | 0.782510 | 0.467214 | 0.540306 | 0.708479 | 0.345983
1862 | 1357 | 6087 | 6470 | 855 | 457 | 83 | 0.682521 | 0.789373 | 0.696913 | 0.895563 | 0.907418 | 0.852279
1863 | 2722 | 4281 | 4486 | 589 | 95 | 68 | 0.754284 | 0.733631 | 0.615722 | 0.827003 | 0.963143 | 0.893729
1864 | 1114 | 3536 | 4434 | 135 | 696 | 180 | 0.429483 | 0.530240 | 0.471070 | 0.347273 | 0.138748 | 0.629355
1865 | 2158 | 4986 | 356 | 43 | 52 | 70 | 0.529564 | 0.388821 | 0.300067 | 0.429595 | 0.514350 | 0.139083
1866 | 640 | 6144 | 2822 | 1248 | 131 | 585 | 0.783450 | 0.735794 | 0.405421 | 0.692623 | 0.507094 | 0.330936
1867 | 4486 | 1091 | 4915 | 68 | 118 | 77 | 0.556831 | 0.221489 | 0.548493 | 0.792582 | 0.204305 | 0.710198
1868 | 2649 | 1083 | 1679 | 569 | 166 | 40 | 0.996041 | 0.363177 | 0.433882 | 0.840070 | 0.181336 | 0.245328
1869 | 5706 | 2594 | 4730 | 364 | 73 | 71 | 0.741286 | 0.571185 | 0.519659 | 0.590654 | 0.172039 | 0.218484
1870 | 3466 | 1664 | 2246 | 249 | 67 | 34 | 0.373730 | 0.552790 | 0.484458 | 0.462987 | 0.968085 | 0.256048
1871 | 1872 | 2090 | 1575 | 57 | 134 | 75 | 0.589415 | 0.645886 | 0.626096 | 0.808702 | 0.688022 | 0.388561
1872 | 3120 | 1871 | 6729 | 117 | 70 | 59 | 0.252177 | 0.589415 | 0.493884 | 0.334630 | 0.808702 | 0.404934
1873 | 5668 | 3091 | 2172 | 45 | 99 | 29 | 0.539902 | 0.560806 | 0.619846 | 0.675396 | 0.478221 | 0.415900
1874 | 4077 | 4703 | 1881 | 166 | 77 | 56 | 0.425423 | 0.250874 | 0.178753 | 0.136839 | 0.479713 | 0.377951
1875 | 2067 | 3057 | 196 | 39 | 87 | 53 | 0.414879 | 0.320960 | 0.461074 | 0.296705 | 0.412188 | 0.240835
1876 | 1266 | 815 | 220 | 39 | 65 | 30 | 0.758775 | 0.235810 | 0.212755 | 0.962664 | 0.224697 | 0.186823
1877 | 2573 | 287 | 6573 | 350 | 292 | 60 | 0.182915 | 0.153982 | 0.329781 | 0.201458 | 0.232126 | 0.119406
1878 | 5827 | 6038 | 4509 | 64 | 58 | 240 | 0.229830 | 0.186200 | 0.346071 | 0.014748 | 0.245005 | 0.323158
1879 | 3965 | 6775 | 3992 | 50 | 171 | 246 | 0.303847 | 0.251254 | 0.102885 | 0.318707 | 0.388387 | 0.372518
1880 | 4576 | 6912 | 5013 | 323 | 221 | 250 | 0.452622 | 0.331060 | 0.383991 | 0.295703 | 0.296204 | 0.094162
1881 | 4992 | 2628 | 761 | 70 | 53 | 223 | 0.928432 | 0.870479 | 0.781331 | 0.833847 | 0.845360 | 0.415957
1882 | 2006 | 6784 | 1403 | 147 | 179 | 49 | 0.320104 | 0.455978 | 0.482604 | 0.372695 | 0.503446 | 0.364535
1883 | 942 | 2556 | 6713 | 42 | 93 | 57 | 0.667894 | 0.556059 | 0.668566 | 0.501753 | 0.830833 | 0.619535
1884 | 5855 | 6112 | 5725 | 25 | 41 | 36 | 0.443206 | 0.250929 | 0.223515 | 0.460252 | 0.315363 | 0.417844
1885 | 4071 | 2343 | 3630 | 103 | 37 | 92 | 0.482858 | 0.458103 | 0.544715 | 0.766121 | 0.184273 | 0.639395
1886 | 2597 | 834 | 1282 | 730 | 1146 | 728 | 0.346455 | 0.661004 | 0.498531 | 0.145724 | 0.493805 | 0.262415
1887 | 695 | 1999 | 3743 | 38 | 117 | 47 | 0.536755 | 0.529926 | 0.501153 | 0.154459 | 0.060984 | 0.067513
1888 | 3822 | 5373 | 5394 | 41 | 33 | 53 | 0.718460 | 0.702770 | 0.636095 | 0.438702 | 0.443471 | 0.482072
1889 | 1557 | 1756 | 3319 | 97 | 75 | 81 | 0.282601 | 0.349523 | 0.262711 | 0.173482 | 0.348007 | 0.214097
1890 | 4102 | 5387 | 1984 | 73 | 32 | 51 | 0.341087 | 0.484865 | 0.468580 | 0.369958 | 0.503493 | 0.310923
1891 | 5366 | 5824 | 3991 | 129 | 93 | 110 | 0.443849 | 0.274791 | 0.287639 | 0.392035 | 0.251800 | 0.201093
1892 | 1930 | 3577 | 2005 | 405 | 182 | 220 | 0.742453 | 0.339872 | 0.447056 | 0.755938 | 0.248219 | 0.295273
1893 | 3150 | 1109 | 1295 | 35 | 209 | 109 | 0.221478 | 0.126508 | 0.193662 | 0.265505 | 0.300807 | 0.186715
1894 | 3818 | 1580 | 5595 | 142 | 45 | 90 | 0.177612 | 0.339117 | 0.324584 | 0.246044 | 0.262203 | 0.443161
1895 | 3167 | 6801 | 4078 | 28 | 268 | 60 | 0.433917 | 0.637938 | 0.216380 | 0.493366 | 0.438534 | 0.108513
1896 | 2537 | 2045 | 5902 | 102 | 983 | 215 | 0.826637 | 0.813805 | 0.369956 | 0.842818 | 0.789572 | 0.392254
1897 | 235 | 6981 | 3136 | 39 | 234 | 89 | 0.110436 | 0.119339 | 0.167399 | 0.238831 | 0.207083 | 0.176114
1898 | 4946 | 3181 | 4767 | 515 | 337 | 257 | 0.296263 | 0.828469 | 0.792119 | 0.624534 | 0.983121 | 0.987886
1899 | 1217 | 1609 | 1269 | 103 | 85 | 82 | 1.000000 | 0.756101 | 0.285964 | 0.812268 | 0.714665 | 0.203435
1900 | 4614 | 3849 | 4425 | 33 | 42 | 69 | 0.377255 | 0.339625 | 0.420900 | 0.375328 | 0.223780 | 0.251786
1901 | 3073 | 276 | 316 | 79 | 66 | 60 | 0.523633 | 0.438763 | 0.402774 | 0.383329 | 0.412383 | 0.409718
1902 | 420 | 2227 | 816 | 80 | 53 | 178 | 0.698551 | 0.658404 | 0.389480 | 0.496982 | 0.983837 | 0.396224
1903 | 2660 | 5148 | 6262 | 102 | 143 | 119 | 0.818517 | 0.245039 | 0.140742 | 0.761984 | 0.317112 | 0.316773
1904 | 3037 | 3662 | 3028 | 224 | 509 | 75 | 0.656133 | 0.388593 | 0.229321 | 0.644999 | 0.212941 | 0.263784
1905 | 4559 | 5140 | 846 | 231 | 39 | 47 | 0.453412 | 0.346021 | 0.297772 | 0.386162 | 0.291602 | 0.307762
1906 | 571 | 5584 | 4943 | 67 | 59 | 91 | 0.591595 | 0.296190 | 0.205832 | 0.540056 | 0.162466 | 0.228794
1907 | 5444 | 4641 | 1805 | 103 | 75 | 111 | 0.754696 | 0.614113 | 0.363579 | 0.791788 | 0.362597 | 0.544404
1908 | 5441 | 5448 | 3448 | 391 | 560 | 228 | 0.623476 | 0.539677 | 0.328193 | 0.869397 | 0.334558 | 0.439571
1909 | 1001 | 3416 | 808 | 58 | 54 | 43 | 0.370742 | 0.263144 | 0.383955 | 0.604364 | 0.282695 | 0.513972
1910 | 195 | 5099 | 5100 | 496 | 133 | 60 | 0.978125 | 0.638283 | 0.638283 | 0.706951 | 0.289454 | 0.301792
1911 | 1581 | 6038 | 1768 | 46 | 58 | 130 | 0.147026 | 0.213722 | 0.133801 | 0.151195 | 0.268770 | 0.238898
1912 | 4933 | 6127 | 1182 | 161 | 145 | 49 | 0.394757 | 0.326182 | 0.452254 | 0.271969 | 0.377449 | 0.166107
1913 | 4429 | 1770 | 6908 | 145 | 62 | 62 | 0.503419 | 0.110133 | 0.578486 | 0.552080 | 0.255621 | 0.534799
1914 | 5510 | 2171 | 547 | 143 | 29 | 219 | 0.499336 | 0.419627 | 0.680354 | 0.382191 | 0.463115 | 0.294034
1915 | 2619 | 6704 | 6933 | 65 | 67 | 136 | 0.468695 | 0.544315 | 0.517945 | 0.500243 | 0.601704 | 0.346348
1916 | 255 | 6607 | 3708 | 83 | 75 | 46 | 0.161539 | 0.336878 | 0.403225 | 0.123281 | 0.341949 | 0.329113
1917 | 1283 | 6382 | 779 | 141 | 30 | 70 | 0.370725 | 0.358934 | 0.238956 | 0.078840 | 0.084205 | 0.114588
1918 | 6545 | 5946 | 4201 | 44 | 54 | 85 | 0.718454 | 0.611386 | 0.577227 | 0.796227 | 0.693870 | 0.490486
1919 | 1801 | 1751 | 2078 | 348 | 660 | 190 | 0.697840 | 0.580949 | 0.649907 | 0.687122 | 0.439198 | 0.725499
1920 | 4879 | 5068 | 4461 | 121 | 98 | 46 | 0.569613 | 0.498223 | 0.532095 | 0.248155 | 0.232378 | 0.268997
1921 | 547 | 390 | 1206 | 219 | 240 | 244 | 0.507768 | 0.119019 | 0.227259 | 0.243521 | 0.061456 | 0.229113
1922 | 4003 | 6111 | 1643 | 92 | 50 | 204 | 0.461848 | 0.453334 | 0.335665 | 0.216527 | 0.391078 | 0.401142
1923 | 1705 | 3816 | 5827 | 640 | 151 | 64 | 0.484226 | 0.362223 | 0.534190 | 0.368440 | 0.128305 | 0.489848
1924 | 373 | 1574 | 6118 | 160 | 69 | 65 | 0.681922 | 0.468747 | 0.634238 | 0.387389 | 0.223326 | 0.670889
1925 | 345 | 2335 | 346 | 81 | 27 | 62 | 0.832177 | 0.387427 | 0.290022 | 0.959996 | 0.214462 | 0.398588
1926 | 4162 | 6892 | 6880 | 159 | 398 | 93 | 0.639126 | 0.557701 | 0.518270 | 0.785448 | 0.584216 | 0.689603
1927 | 2857 | 6350 | 3916 | 127 | 92 | 58 | 0.304247 | 0.450463 | 0.254553 | 0.307280 | 0.471312 | 0.404963
1928 | 5219 | 1204 | 857 | 314 | 50 | 200 | 0.271434 | 0.325102 | 0.176408 | 0.301893 | 0.334223 | 0.389252
1929 | 5341 | 1878 | 1033 | 71 | 42 | 342 | 0.210644 | 0.527752 | 0.083139 | 0.174141 | 0.435925 | 0.210565
1930 | 1892 | 60 | 4360 | 132 | 170 | 50 | 0.742453 | 0.306009 | 0.522975 | 0.755938 | 0.436930 | 0.561964
1931 | 1425 | 3535 | 1030 | 83 | 94 | 76 | 0.656953 | 0.879185 | 0.715173 | 0.395055 | 0.657667 | 0.358775
1932 | 410 | 345 | 722 | 275 | 81 | 30 | 0.587416 | 0.424358 | 0.446115 | 0.407279 | 0.302004 | 0.142847
1933 | 1936 | 369 | 2541 | 66 | 616 | 99 | 0.225573 | 0.252706 | 0.103809 | 0.194011 | 0.208247 | 0.238360
1934 | 2449 | 3447 | 2450 | 1048 | 1210 | 105 | 0.707044 | 0.669547 | 0.694863 | 0.757142 | 0.783786 | 0.762052
1935 | 5275 | 4089 | 2715 | 72 | 30 | 69 | 0.391929 | 0.550528 | 0.375050 | 0.484214 | 0.306260 | 0.164687
1936 | 2041 | 2574 | 1335 | 130 | 88 | 205 | 0.866375 | 0.721250 | 0.758398 | 0.767740 | 0.530118 | 0.493335
1937 | 2041 | 1335 | 1936 | 130 | 205 | 66 | 0.727418 | 0.626196 | 0.645006 | 0.619128 | 0.442410 | 0.678521
1938 | 2041 | 1937 | 2146 | 130 | 86 | 640 | 0.666613 | 0.712881 | 0.702216 | 0.662444 | 0.731547 | 0.752733
1939 | 153 | 3853 | 3642 | 169 | 72 | 59 | 0.654655 | 0.636718 | 0.321431 | 0.719721 | 0.819494 | 0.305877
1940 | 5921 | 6493 | 1950 | 28 | 37 | 178 | 0.342285 | 0.249144 | 0.822107 | 0.229665 | 0.278417 | 0.899536
1941 | 2025 | 710 | 4553 | 278 | 71 | 41 | 0.660709 | 0.666384 | 0.546507 | 0.442541 | 0.520213 | 0.248548
1942 | 1963 | 1943 | 1666 | 166 | 39 | 92 | 0.260403 | 0.315957 | 0.384729 | 0.613948 | 0.690618 | 0.510732
1943 | 1963 | 1942 | 6835 | 166 | 41 | 57 | 0.332166 | 0.315957 | 0.240502 | 0.717673 | 0.690618 | 0.337611
1944 | 6704 | 253 | 3013 | 67 | 67 | 64 | 0.305619 | 0.179904 | 0.281721 | 0.108733 | 0.167531 | 0.240864
1945 | 3671 | 501 | 4954 | 208 | 121 | 94 | 0.212753 | 0.307868 | 0.143712 | 0.233028 | 0.100652 | 0.244922
1946 | 1573 | 4584 | 6581 | 47 | 393 | 75 | 0.406169 | 0.581838 | 0.499155 | 0.567323 | 0.326686 | 0.352720
1947 | 918 | 3693 | 2443 | 240 | 496 | 75 | 0.363850 | 0.545489 | 0.489924 | 0.186835 | 0.286498 | 0.419101
1948 | 5162 | 2703 | 2422 | 39 | 60 | 40 | 0.120970 | 0.387798 | 0.250546 | 0.252661 | 0.335145 | 0.286615
1949 | 4471 | 7030 | 1118 | 98 | 97 | 39 | 0.490975 | 0.422790 | 0.252201 | 0.336880 | 0.459825 | 0.210613
1950 | 1940 | 1006 | 808 | 24 | 176 | 43 | 0.822107 | 0.333309 | 0.391257 | 0.899536 | 0.405381 | 0.401997
1951 | 4350 | 3420 | 7024 | 735 | 100 | 226 | 0.887857 | 0.723701 | 0.590203 | 0.738328 | 0.533451 | 0.600831
1952 | 75 | 106 | 710 | 91 | 47 | 71 | 0.660834 | 0.650989 | 0.765119 | 0.743043 | 0.520872 | 0.678942
1953 | 1033 | 2707 | 4408 | 342 | 80 | 104 | 0.748183 | 0.288207 | 0.496899 | 0.815752 | 0.262997 | 0.554367
1954 | 1265 | 2170 | 4573 | 55 | 68 | 173 | 0.341670 | 0.576809 | 0.651480 | 0.213863 | 0.487923 | 0.328418
1955 | 2231 | 329 | 4432 | 470 | 136 | 48 | 0.840015 | 0.549774 | 0.836442 | 0.933325 | 0.396705 | 0.787075
1956 | 430 | 3032 | 4146 | 139 | 66 | 285 | 0.227459 | 0.299053 | 0.583070 | 0.297131 | 0.320125 | 0.337048
1957 | 4463 | 2217 | 5960 | 194 | 42 | 87 | 0.267629 | 0.350513 | 0.427356 | 0.261839 | 0.076414 | 0.158816
1958 | 5524 | 4949 | 1761 | 792 | 107 | 288 | 0.430963 | 0.278943 | 0.405853 | 0.605071 | 0.103609 | 0.207824
1959 | 358 | 5435 | 4895 | 76 | 39 | 114 | 0.695743 | 0.650404 | 0.350405 | 0.295662 | 0.423422 | 0.140828
1960 | 6131 | 4903 | 1246 | 78 | 110 | 39 | 0.566989 | 0.298897 | 0.129071 | 0.325698 | 0.556507 | 0.487486
1961 | 3128 | 2423 | 3185 | 41 | 52 | 35 | 0.964010 | 0.415822 | 0.323921 | 0.839012 | 0.313765 | 0.232963
1962 | 4606 | 731 | 335 | 87 | 111 | 77 | 0.561125 | 0.161335 | 0.473294 | 0.383310 | 0.140627 | 0.145033
1963 | 1943 | 1942 | 1666 | 39 | 41 | 92 | 0.332166 | 0.260403 | 0.474443 | 0.717673 | 0.613948 | 0.633699
1964 | 3762 | 950 | 2215 | 36 | 52 | 106 | 0.287737 | 0.167557 | 0.486769 | 0.160172 | 0.138850 | 0.368887
1965 | 138 | 5711 | 3580 | 75 | 52 | 265 | 0.369796 | 0.244278 | 0.177735 | 0.182749 | 0.212018 | 0.153929
1966 | 1052 | 1539 | 439 | 91 | 53 | 91 | 0.516686 | 0.246010 | 0.117196 | 0.226446 | 0.336433 | 0.126331
1967 | 194 | 2217 | 970 | 55 | 42 | 135 | 0.630793 | 0.307072 | 0.394297 | 0.367881 | 0.055386 | 0.474030
1968 | 608 | 7036 | 5873 | 30 | 52 | 91 | 0.540702 | 0.308575 | 0.576697 | 0.535888 | 0.235876 | 0.367586
1969 | 3483 | 561 | 2859 | 60 | 137 | 47 | 0.108625 | 0.240712 | 0.151935 | 0.103641 | 0.159662 | 0.138080
1970 | 5727 | 276 | 4762 | 97 | 66 | 33 | 0.780331 | 0.336643 | 0.676449 | 0.475399 | 0.201847 | 0.451297
1971 | 3442 | 1063 | 3414 | 90 | 480 | 70 | 0.362694 | 0.372741 | 0.307934 | 0.567790 | 0.415040 | 0.493565
1972 | 4951 | 1493 | 1626 | 368 | 1201 | 112 | 0.513179 | 0.309156 | 0.200693 | 0.401300 | 0.464141 | 0.303466
1973 | 3616 | 100 | 1718 | 62 | 77 | 43 | 0.429257 | 0.214013 | 0.629932 | 0.307624 | 0.312452 | 0.648892
1974 | 410 | 1098 | 6920 | 275 | 145 | 37 | 0.515245 | 0.632324 | 0.287268 | 0.569999 | 0.589863 | 0.396748
1975 | 1685 | 3020 | 3036 | 71 | 48 | 37 | 0.384387 | 0.527796 | 0.492310 | 0.431396 | 0.656000 | 0.551037
1976 | 6522 | 6152 | 1711 | 457 | 210 | 572 | 0.516055 | 0.583848 | 0.589237 | 0.575640 | 0.605416 | 0.694661
1977 | 4216 | 6168 | 6556 | 37 | 50 | 93 | 0.430732 | 0.210637 | 0.546388 | 0.229979 | 0.319451 | 0.434822
1978 | 1800 | 427 | 4558 | 45 | 94 | 43 | 0.334886 | 0.494825 | 0.564433 | 0.336827 | 0.621016 | 0.169316
1979 | 3703 | 2797 | 1812 | 38 | 58 | 878 | 0.468640 | 0.344972 | 0.353238 | 0.393067 | 0.628870 | 0.381165
1980 | 2920 | 2919 | 2677 | 155 | 941 | 967 | 0.412782 | 0.467184 | 0.349114 | 0.427000 | 0.456515 | 0.298209
1981 | 4280 | 2048 | 1042 | 117 | 370 | 98 | 0.522083 | 0.309202 | 0.593750 | 0.603384 | 0.184361 | 0.275404
1982 | 5389 | 2918 | 5065 | 85 | 43 | 48 | 0.287058 | 0.349590 | 0.291998 | 0.310323 | 0.397653 | 0.187916
1983 | 2925 | 1168 | 5041 | 54 | 33 | 63 | 0.339270 | 0.232706 | 0.359234 | 0.534618 | 0.268453 | 0.378928
1984 | 432 | 438 | 398 | 59 | 33 | 40 | 0.563850 | 0.207400 | 0.521719 | 0.361632 | 0.371098 | 0.369308
1985 | 738 | 2800 | 114 | 132 | 254 | 181 | 0.276250 | 0.794887 | 0.273791 | 0.255750 | 0.794561 | 0.414585
1986 | 909 | 1160 | 997 | 263 | 892 | 1715 | 0.320176 | 0.412087 | 0.601573 | 0.473861 | 0.188044 | 0.302913
1987 | 825 | 6019 | 6475 | 205 | 50 | 474 | 0.340019 | 0.184157 | 0.374225 | 0.873746 | 0.250402 | 0.504840
1988 | 1230 | 3517 | 1989 | 27 | 177 | 90 | 0.549559 | 0.295639 | 0.452866 | 0.318409 | 0.073500 | 0.988749
1989 | 1988 | 6493 | 161 | 54 | 37 | 35 | 0.452866 | 0.205685 | 0.227543 | 0.988749 | 0.261121 | 0.205611
1990 | 29 | 3475 | 155 | 79 | 66 | 36 | 0.338220 | 0.302407 | 0.271683 | 0.239056 | 0.373416 | 0.542420
1991 | 908 | 3301 | 5353 | 130 | 149 | 39 | 0.558060 | 0.207419 | 0.507753 | 0.606411 | 0.368053 | 0.552780
1992 | 6321 | 2576 | 7038 | 41 | 74 | 407 | 0.306391 | 0.221299 | 0.317054 | 0.411955 | 0.309026 | 0.515242
1993 | 6864 | 2201 | 965 | 59 | 72 | 80 | 0.362192 | 0.573668 | 0.465373 | 0.515207 | 0.461342 | 0.366483
1994 | 4708 | 6767 | 3674 | 43 | 48 | 36 | 0.527417 | 0.227028 | 0.356291 | 0.750340 | 0.163975 | 0.281854
1995 | 3648 | 496 | 3266 | 54 | 26 | 27 | 0.509430 | 0.520166 | 0.598027 | 0.539531 | 0.486494 | 0.476421
1996 | 535 | 5047 | 7037 | 29 | 25 | 43 | 0.260999 | 0.362211 | 0.373646 | 0.455308 | 0.397591 | 0.609675
1997 | 4418 | 1208 | 2768 | 624 | 384 | 135 | 0.399375 | 0.253131 | 0.418884 | 0.509622 | 0.101048 | 0.202434
1998 | 6483 | 1047 | 5032 | 110 | 145 | 48 | 0.454380 | 0.575723 | 0.558300 | 0.484870 | 0.386751 | 0.453387
1999 | 1281 | 695 | 6410 | 50 | 38 | 54 | 0.776677 | 0.730414 | 0.677003 | 0.272930 | 0.552240 | 0.581563
2000 | 5456 | 779 | 288 | 222 | 70 | 137 | 0.571353 | 0.503398 | 0.318308 | 0.397924 | 0.483965 | 0.288923
2001 | 6801 | 2776 | 6717 | 268 | 110 | 110 | 0.503933 | 0.536795 | 0.585503 | 0.497166 | 0.569332 | 0.430398
2002 | 1998 | 29 | 4117 | 62 | 79 | 287 | 0.574997 | 0.536039 | 0.719444 | 0.781171 | 0.497170 | 0.740456
2003 | 2143 | 5191 | 6992 | 440 | 190 | 23 | 0.345854 | 0.490526 | 0.455255 | 0.324156 | 0.150519 | 0.199251
2004 | 3977 | 3328 | 2079 | 177 | 102 | 63 | 0.474474 | 0.349893 | 0.210786 | 0.264015 | 0.324512 | 0.323407
2005 | 3294 | 806 | 144 | 345 | 654 | 257 | 0.565722 | 0.553797 | 0.717960 | 0.282837 | 0.147955 | 0.171297
2006 | 1882 | 5329 | 462 | 105 | 71 | 39 | 0.320104 | 0.324180 | 0.152913 | 0.372695 | 0.336560 | 0.307038
2007 | 2736 | 1826 | 4269 | 65 | 714 | 53 | 0.194357 | 0.111284 | 0.766743 | 0.222196 | 0.381271 | 0.841144
2008 | 556 | 7030 | 4360 | 54 | 97 | 50 | 0.827165 | 0.814070 | 0.571573 | 0.521541 | 0.173974 | 0.153496
2009 | 1151 | 4756 | 6984 | 58 | 211 | 116 | 0.397064 | 0.317280 | 0.311110 | 0.150883 | 0.331617 | 0.308586
2010 | 2057 | 5030 | 374 | 83 | 104 | 122 | 0.341196 | 0.235965 | 0.129511 | 0.263976 | 0.314597 | 0.198095
2011 | 4632 | 907 | 978 | 103 | 52 | 144 | 0.554994 | 0.457796 | 0.512419 | 0.373220 | 0.309145 | 0.319442
2012 | 1031 | 248 | 3333 | 385 | 32 | 292 | 0.452040 | 0.396038 | 0.493691 | 0.100274 | 0.131740 | 0.154913
2013 | 276 | 2777 | 2638 | 66 | 114 | 34 | 0.624349 | 0.475421 | 0.388134 | 0.547803 | 0.360103 | 0.326771
2014 | 5504 | 628 | 4411 | 61 | 150 | 212 | 0.156521 | 0.238653 | 0.367949 | 0.196951 | 0.188181 | 0.362442
2015 | 3883 | 6667 | 6423 | 61 | 40 | 51 | 0.488704 | 0.149928 | 0.463988 | 0.452012 | 0.437355 | 0.437529
2016 | 5096 | 3950 | 1092 | 117 | 298 | 147 | 0.936958 | 0.810946 | 0.385486 | 0.871643 | 0.976331 | 0.135598
2017 | 2555 | 4083 | 2554 | 50 | 55 | 177 | 0.653619 | 0.815967 | 0.642246 | 0.759616 | 0.920084 | 0.920777
2018 | 1425 | 5822 | 1159 | 83 | 37 | 80 | 0.578177 | 0.484316 | 0.256117 | 0.363668 | 0.263720 | 0.331878
2019 | 3782 | 2591 | 3136 | 1065 | 731 | 89 | 0.712240 | 0.508337 | 0.639979 | 0.624107 | 0.805065 | 0.703848
2020 | 3431 | 3600 | 3496 | 28 | 107 | 57 | 0.661759 | 0.622356 | 0.511897 | 0.417501 | 0.513794 | 0.588176
2021 | 1661 | 2377 | 3779 | 243 | 77 | 169 | 0.162420 | 0.236053 | 0.171561 | 0.408631 | 0.374949 | 0.559135
2022 | 6783 | 380 | 5585 | 307 | 95 | 54 | 0.649374 | 0.170034 | 0.361413 | 0.528203 | 0.349278 | 0.300065
