itemID | top1 itemID | top2 itemID | top3 itemID | top1 2-hop items | top2 2-hop items | top3 2-hop items | top1 vision sim | top2 vision sim | top3 vision sim | top1 text sim | top2 text sim | top3 text sim
1476 | 468 | 2226 | 2404 | 206 | 103 | 46 | 0.198543 | 0.409110 | 0.164738 | 0.383302 | 0.329228 | 0.339229
1477 | 3230 | 2549 | 5859 | 79 | 115 | 23 | 0.248770 | 0.699591 | 0.654132 | 0.557109 | 0.290812 | 0.292092
1478 | 455 | 454 | 1699 | 153 | 766 | 116 | 0.138508 | 0.474362 | 0.429440 | 0.873925 | 0.753004 | 0.764871
1479 | 1481 | 3140 | 2714 | 88 | 83 | 304 | 0.644473 | 0.604817 | 0.421669 | 0.949439 | 0.878475 | 0.428185
1480 | 1188 | 1482 | 4072 | 123 | 562 | 75 | 0.333645 | 0.389731 | 0.369998 | 0.758173 | 0.558242 | 0.770029
1481 | 1479 | 749 | 5926 | 1093 | 382 | 48 | 0.644473 | 0.456480 | 0.489582 | 0.949439 | 0.869076 | 0.704977
1482 | 1480 | 1188 | 749 | 391 | 123 | 382 | 0.389731 | 0.471931 | 0.697125 | 0.558242 | 0.542057 | 0.521476
1483 | 1316 | 1555 | 1240 | 169 | 43 | 39 | 0.594270 | 0.446188 | 0.196191 | 0.234599 | 0.883183 | 0.054347
1484 | 6820 | 1485 | 1543 | 33 | 142 | 1798 | 0.611386 | 0.424903 | 0.641387 | 0.846739 | 0.955871 | 0.908402
1485 | 1484 | 1543 | 6820 | 122 | 1798 | 33 | 0.424903 | 0.557105 | 0.645234 | 0.955871 | 0.937413 | 0.857315
1486 | 3249 | 1166 | 5950 | 66 | 62 | 27 | 0.166739 | 0.104898 | 0.228266 | 0.244959 | 0.257829 | 0.271659
1487 | 1035 | 3348 | 5829 | 116 | 36 | 119 | 0.211634 | 0.368546 | 0.443800 | 0.518268 | 0.894786 | 0.512938
1488 | 1424 | 3035 | 6549 | 109 | 66 | 65 | 0.657354 | 0.401104 | 0.496492 | 0.656145 | 0.637539 | 0.686751
1489 | 564 | 2444 | 494 | 36 | 63 | 168 | 0.187639 | 0.488449 | 0.567360 | 0.389079 | 0.652563 | 0.416968
1490 | 4928 | 2053 | 4927 | 270 | 126 | 77 | 0.839323 | 0.261866 | 0.387701 | 0.694657 | 0.810622 | 0.695857
1491 | 2031 | 1326 | 5949 | 1308 | 209 | 139 | 0.379190 | 0.394208 | 0.326879 | 0.848650 | 0.575077 | 0.658146
1492 | 2837 | 834 | 1583 | 1642 | 1146 | 72 | 0.538256 | 0.254247 | 0.287151 | 0.953610 | 0.668941 | 0.655762
1493 | 5130 | 3896 | 4920 | 77 | 81 | 51 | 0.500151 | 0.414192 | 0.370988 | 0.716958 | 0.785921 | 0.676211
1494 | 1496 | 2873 | 6721 | 260 | 398 | 131 | 0.843199 | 0.495512 | 0.380523 | 0.843465 | 0.843843 | 0.762025
1495 | 794 | 1059 | 3764 | 281 | 263 | 538 | 0.403529 | 0.482919 | 0.588380 | 0.761891 | 0.711087 | 0.641912
1496 | 2873 | 1494 | 6721 | 398 | 74 | 131 | 0.567070 | 0.843199 | 0.398923 | 0.985400 | 0.843465 | 0.764595
1497 | 5091 | 3657 | 1031 | 92 | 346 | 385 | 0.429663 | 0.612469 | 0.630338 | 0.709086 | 0.657878 | 0.620927
1498 | 5347 | 4699 | 1568 | 198 | 178 | 56 | 0.381606 | 0.498002 | 0.200658 | 0.787234 | 0.633870 | 0.811251
1499 | 2767 | 3636 | 5608 | 97 | 108 | 80 | 0.428325 | 0.387388 | 0.452961 | 0.708079 | 0.746479 | 0.802699
1500 | 1156 | 5997 | 1874 | 107 | 35 | 489 | 0.541769 | 0.559535 | 0.621422 | 0.895411 | 0.869622 | 0.839906
1501 | 2701 | 5675 | 5676 | 484 | 53 | 136 | 0.132910 | 0.631199 | 0.631199 | 0.506102 | 0.341449 | 0.285552
1502 | 4719 | 5591 | 2173 | 110 | 39 | 135 | 0.223945 | 0.104117 | 0.474119 | 0.538528 | 0.518548 | 0.364494
1503 | 3270 | 2206 | 4218 | 40 | 110 | 47 | 0.450638 | 0.420847 | 0.476580 | 0.813301 | 0.833323 | 0.729877
1504 | 2653 | 1286 | 606 | 85 | 88 | 273 | 0.813830 | 0.661391 | 0.357506 | 0.518859 | 0.300190 | 0.791457
1505 | 4073 | 1885 | 5982 | 73 | 37 | 90 | 0.533545 | 0.545827 | 0.645111 | 0.761645 | 0.759426 | 0.716658
1506 | 312 | 548 | 86 | 170 | 249 | 108 | 0.979637 | 0.431385 | 0.520850 | 0.934385 | 0.984326 | 0.946723
1507 | 3940 | 1262 | 3464 | 222 | 991 | 347 | 0.428142 | 0.479620 | 0.424673 | 0.516114 | 0.539256 | 0.481002
1508 | 4764 | 2597 | 5727 | 116 | 730 | 97 | 0.787991 | 0.590624 | 0.756451 | 0.803241 | 0.973254 | 0.738489
1509 | 4888 | 1793 | 2933 | 440 | 56 | 250 | 0.280588 | 0.335602 | 0.294561 | 0.688196 | 0.725884 | 0.535094
1510 | 1316 | 2762 | 513 | 169 | 196 | 1420 | 0.349730 | 0.346459 | 0.254913 | 0.738126 | 0.701433 | 0.722100
1511 | 5416 | 6106 | 6365 | 758 | 183 | 103 | 0.562042 | 0.200878 | 0.488974 | 0.343106 | 0.366698 | 0.667971
1512 | 1041 | 1515 | 1596 | 329 | 630 | 522 | 0.179380 | 0.424790 | 0.433817 | 0.804440 | 0.940527 | 0.682576
1513 | 1515 | 4373 | 323 | 630 | 969 | 105 | 0.631991 | 0.608151 | 0.270737 | 0.794542 | 0.716242 | 0.803456
1514 | 3063 | 564 | 430 | 719 | 36 | 139 | 0.650455 | 0.549373 | 0.251841 | 0.848336 | 0.613630 | 0.761175
1515 | 1513 | 4373 | 1512 | 220 | 969 | 313 | 0.631991 | 0.612460 | 0.424790 | 0.794542 | 0.701227 | 0.940527
1516 | 4066 | 5327 | 3064 | 251 | 109 | 467 | 0.628763 | 0.610750 | 0.609366 | 0.858312 | 0.781060 | 0.682157
1517 | 2342 | 97 | 6235 | 57 | 191 | 300 | 0.569397 | 0.487161 | 0.550458 | 0.721464 | 0.965425 | 0.710981
1518 | 3584 | 5979 | 3430 | 357 | 168 | 140 | 0.380385 | 0.386378 | 0.409807 | 0.740992 | 0.672882 | 0.671193
1519 | 3458 | 2316 | 1811 | 66 | 48 | 93 | 0.219571 | 0.291372 | 0.337823 | 0.197910 | 0.173330 | 0.212194
1520 | 2032 | 2321 | 4827 | 156 | 232 | 308 | 0.268287 | 0.230318 | 0.372669 | 0.564110 | 0.453215 | 0.586780
1521 | 3399 | 232 | 2580 | 279 | 112 | 42 | 0.231435 | 0.147538 | 0.323240 | 0.851064 | 0.757350 | 0.769277
1522 | 1523 | 1524 | 1525 | 129 | 113 | 462 | 0.369645 | 0.548666 | 0.375193 | 0.857451 | 0.830414 | 0.821676
1523 | 1522 | 1525 | 1524 | 127 | 462 | 113 | 0.369645 | 0.437806 | 0.299354 | 0.857451 | 0.881671 | 0.896597
1524 | 1522 | 1523 | 1525 | 127 | 129 | 462 | 0.548666 | 0.299354 | 0.368330 | 0.830414 | 0.896597 | 0.862649
1525 | 1523 | 1522 | 1524 | 129 | 127 | 113 | 0.437806 | 0.375193 | 0.368330 | 0.881671 | 0.821676 | 0.862649
1526 | 3045 | 905 | 3048 | 285 | 990 | 248 | 0.618744 | 0.617013 | 0.715113 | 0.657670 | 0.712524 | 0.686115
1527 | 908 | 1526 | 3045 | 130 | 66 | 285 | 0.644522 | 0.637690 | 0.672793 | 0.697687 | 0.772588 | 0.667492
1528 | 577 | 2238 | 361 | 258 | 71 | 57 | 0.728258 | 0.476549 | 0.606546 | 0.686723 | 0.761760 | 0.760783
1529 | 6595 | 4756 | 3712 | 303 | 211 | 224 | 0.664187 | 0.603389 | 0.757373 | 0.900206 | 0.762599 | 0.542110
1530 | 1015 | 3064 | 1516 | 1034 | 467 | 463 | 0.636301 | 0.575101 | 0.567802 | 0.641987 | 0.645669 | 0.762142
1531 | 5327 | 4066 | 1516 | 109 | 251 | 463 | 0.528396 | 0.457400 | 0.492879 | 0.849500 | 0.880063 | 0.798870
1532 | 6303 | 5794 | 2208 | 104 | 105 | 39 | 0.352721 | 0.680791 | 0.618680 | 0.743620 | 0.776863 | 0.383785
1533 | 6951 | 1022 | 2066 | 67 | 65 | 134 | 0.381869 | 0.186429 | 0.243620 | 0.990154 | 0.308029 | 0.570860
1534 | 1535 | 1536 | 4421 | 351 | 226 | 112 | 0.929257 | 0.934996 | 0.914578 | 0.973820 | 0.958692 | 0.950002
1535 | 1536 | 1534 | 4421 | 226 | 155 | 112 | 0.949059 | 0.929257 | 0.953641 | 0.979550 | 0.973820 | 0.950175
1536 | 1535 | 4421 | 1537 | 351 | 112 | 116 | 0.949059 | 0.943529 | 0.945000 | 0.979550 | 0.944429 | 0.841394
1537 | 1536 | 4421 | 1535 | 226 | 112 | 351 | 0.945000 | 0.954577 | 0.933645 | 0.841394 | 0.869031 | 0.854949
1538 | 6293 | 3299 | 444 | 133 | 114 | 629 | 0.227754 | 0.274646 | 0.292801 | 0.950923 | 0.963979 | 0.687709
1539 | 4239 | 3298 | 4225 | 127 | 60 | 64 | 0.250471 | 0.430147 | 0.388379 | 0.966354 | 0.643190 | 0.671478
1540 | 1545 | 1776 | 2590 | 141 | 81 | 103 | 0.892331 | 0.864485 | 0.368231 | 0.952417 | 0.548075 | 0.301301
1541 | 3008 | 4225 | 116 | 160 | 64 | 125 | 0.188944 | 0.262181 | 0.167229 | 0.671316 | 0.463545 | 0.261799
1542 | 5348 | 6524 | 4616 | 193 | 128 | 47 | 0.419031 | 0.392949 | 0.152641 | 0.680624 | 0.662609 | 0.330898
1543 | 1484 | 2312 | 1485 | 122 | 201 | 142 | 0.641387 | 0.574362 | 0.557105 | 0.908402 | 0.908007 | 0.937413
1544 | 2012 | 973 | 1179 | 128 | 246 | 41 | 0.193984 | 0.103014 | 0.134862 | 0.559283 | 0.734104 | 0.344793
1545 | 1540 | 1776 | 5652 | 98 | 81 | 175 | 0.892331 | 0.940767 | 0.243452 | 0.952417 | 0.599454 | 0.629225
1546 | 2287 | 4472 | 1361 | 948 | 282 | 195 | 0.584106 | 0.261765 | 0.274493 | 0.307420 | 0.677592 | 0.324820
1547 | 1548 | 3619 | 2122 | 81 | 152 | 605 | 0.518338 | 0.210742 | 0.203034 | 0.951882 | 0.569373 | 0.417809
1548 | 1547 | 1405 | 2547 | 84 | 310 | 329 | 0.518338 | 0.268772 | 0.728029 | 0.951882 | 0.521687 | 0.539594
1549 | 1301 | 687 | 2309 | 182 | 68 | 135 | 0.351531 | 0.286487 | 0.146727 | 0.340988 | 0.432559 | 0.434887
1550 | 5275 | 1115 | 3935 | 72 | 295 | 51 | 0.143071 | 0.110206 | 0.071425 | 0.306812 | 0.310893 | 0.237597
1551 | 5962 | 5219 | 6672 | 255 | 314 | 96 | 0.432348 | 0.544356 | 0.383735 | 0.252242 | 0.295295 | 0.504655
1552 | 3762 | 4635 | 1431 | 36 | 89 | 2539 | 0.353299 | 0.491776 | 0.643979 | 0.259458 | 0.648295 | 0.179412
1553 | 4277 | 3808 | 2789 | 181 | 804 | 401 | 0.201083 | 0.235332 | 0.283588 | 0.646485 | 0.704913 | 0.342078
1554 | 5376 | 5433 | 2758 | 69 | 93 | 219 | 0.717722 | 0.568393 | 0.711956 | 0.890777 | 0.792096 | 0.665368
1555 | 2161 | 3096 | 6879 | 405 | 62 | 77 | 0.625748 | 0.506684 | 0.400527 | 0.648128 | 0.787516 | 0.596105
1556 | 2744 | 6065 | 877 | 33 | 63 | 68 | 0.180685 | 0.289398 | 0.354289 | 0.135494 | 0.574117 | 0.361196
1557 | 2277 | 381 | 382 | 103 | 195 | 322 | 0.444109 | 0.393456 | 0.311709 | 0.751804 | 0.705334 | 0.685106
1558 | 3621 | 4742 | 2203 | 231 | 290 | 101 | 0.998047 | 0.829030 | 0.327851 | 0.815980 | 0.767630 | 0.976933
1559 | 1613 | 2378 | 4740 | 117 | 261 | 130 | 0.520929 | 0.566517 | 0.438771 | 0.896909 | 0.638515 | 0.739707
1560 | 299 | 114 | 1824 | 137 | 181 | 86 | 0.713452 | 0.330760 | 0.401989 | 0.897708 | 0.785048 | 0.549580
1561 | 4176 | 4220 | 4174 | 105 | 40 | 135 | 0.330843 | 0.267910 | 0.199379 | 0.789941 | 0.333312 | 0.770210
1562 | 840 | 3759 | 2847 | 141 | 56 | 147 | 0.542886 | 0.603192 | 0.326227 | 0.535691 | 0.463527 | 0.680827
1563 | 1453 | 733 | 5640 | 30 | 84 | 38 | 0.574609 | 0.208285 | 0.478921 | 0.614581 | 0.219540 | 0.675692
1564 | 891 | 2652 | 5170 | 141 | 79 | 40 | 0.493992 | 0.548789 | 0.349502 | 0.950554 | 0.978551 | 0.874275
1565 | 1025 | 4656 | 4537 | 155 | 70 | 65 | 0.530823 | 0.414872 | 0.187945 | 0.477564 | 0.667376 | 0.274957
1566 | 3306 | 1740 | 864 | 139 | 439 | 569 | 0.560573 | 0.273913 | 0.315556 | 0.835423 | 0.376957 | 0.669668
1567 | 4568 | 530 | 1066 | 120 | 193 | 56 | 0.414055 | 0.325744 | 0.532033 | 0.757546 | 0.718824 | 0.708919
1568 | 1498 | 4699 | 6262 | 466 | 178 | 119 | 0.200658 | 0.314711 | 1.000000 | 0.811251 | 0.588373 | 0.353265
1569 | 1971 | 5203 | 5945 | 175 | 85 | 197 | 0.594545 | 0.398677 | 0.419501 | 0.769279 | 0.708953 | 0.793085
1570 | 2865 | 3793 | 3345 | 38 | 84 | 50 | 0.499187 | 0.627413 | 0.699615 | 0.713458 | 0.779328 | 0.792623
1571 | 4656 | 1581 | 3303 | 70 | 46 | 34 | 0.282572 | 0.351915 | 0.388690 | 0.620798 | 0.735264 | 0.239500
1572 | 4740 | 1613 | 1559 | 130 | 117 | 129 | 0.425334 | 0.361445 | 0.184052 | 0.637612 | 0.779899 | 0.738343
1573 | 6971 | 2449 | 1153 | 56 | 1048 | 213 | 0.303989 | 0.394239 | 0.400584 | 0.888745 | 0.878609 | 0.860605
1574 | 1118 | 4769 | 373 | 39 | 75 | 160 | 0.732442 | 0.662488 | 0.648913 | 0.677349 | 0.552632 | 0.331385
1575 | 2807 | 1654 | 4180 | 523 | 1122 | 77 | 0.651210 | 0.456966 | 0.346586 | 0.933816 | 0.922014 | 0.734065
1576 | 901 | 2668 | 5990 | 37 | 1564 | 28 | 0.195604 | 0.161063 | 0.392798 | 0.423794 | 0.400748 | 0.287930
1577 | 663 | 2091 | 2092 | 193 | 284 | 291 | 0.429689 | 0.350237 | 0.332301 | 0.844256 | 0.766068 | 0.642174
1578 | 342 | 1019 | 977 | 99 | 98 | 91 | 0.750841 | 0.439626 | 0.630118 | 0.907037 | 0.865900 | 0.778463
1579 | 1300 | 4405 | 4404 | 107 | 101 | 90 | 0.991656 | 0.808245 | 0.804016 | 0.992591 | 0.814799 | 0.847352
1580 | 2325 | 2117 | 1186 | 85 | 147 | 430 | 0.378778 | 0.351155 | 0.330178 | 0.815133 | 0.748772 | 0.700721
1581 | 3801 | 1571 | 4656 | 80 | 50 | 70 | 0.151307 | 0.351915 | 0.527395 | 0.177176 | 0.735264 | 0.643663
1582 | 3875 | 911 | 367 | 74 | 132 | 167 | 0.650513 | 0.525500 | 0.587589 | 0.361724 | 0.303827 | 0.380529
1583 | 834 | 3182 | 2837 | 1146 | 1398 | 1642 | 0.747156 | 0.264570 | 0.251997 | 0.908343 | 0.632575 | 0.656838
1584 | 3347 | 5004 | 6705 | 698 | 60 | 645 | 0.862226 | 0.184152 | 0.526342 | 0.761629 | 0.740612 | 0.641541
1585 | 4 | 1323 | 5272 | 535 | 53 | 86 | 0.434635 | 0.559681 | 0.303472 | 0.635414 | 0.684356 | 0.567258
1586 | 6457 | 651 | 1782 | 48 | 103 | 90 | 0.694827 | 0.634435 | 0.632113 | 0.585620 | 0.617784 | 0.517155
1587 | 3841 | 2808 | 6074 | 120 | 343 | 208 | 0.571778 | 0.407407 | 0.550025 | 0.902812 | 0.921127 | 0.826252
1588 | 260 | 287 | 4945 | 53 | 292 | 90 | 0.507457 | 0.286675 | 0.360343 | 0.883384 | 0.854269 | 0.654249
1589 | 2553 | 5265 | 1233 | 62 | 468 | 34 | 0.543141 | 0.600109 | 0.318280 | 0.318701 | 0.528570 | 0.492163
1590 | 781 | 2896 | 1543 | 725 | 1237 | 1798 | 0.300672 | 0.244320 | 0.296115 | 0.409894 | 0.267220 | 0.342823
1591 | 2100 | 5049 | 6110 | 46 | 60 | 84 | 0.236417 | 0.272016 | 0.437583 | 0.650901 | 0.672155 | 0.415544
1592 | 3741 | 2835 | 1624 | 50 | 69 | 81 | 0.192740 | 0.188426 | 0.326043 | 0.627566 | 0.720291 | 0.620708
1593 | 1024 | 2152 | 2609 | 363 | 65 | 93 | 0.433307 | 0.285582 | 0.324425 | 0.692102 | 0.450426 | 0.516967
1594 | 2615 | 1043 | 831 | 134 | 2176 | 1371 | 0.662720 | 0.384278 | 0.285999 | 0.667055 | 0.759115 | 0.560275
1595 | 2689 | 1016 | 1040 | 126 | 59 | 119 | 0.186650 | 0.228738 | 0.225171 | 0.939632 | 0.827317 | 0.843923
1596 | 1512 | 4373 | 2774 | 313 | 969 | 724 | 0.433817 | 0.451701 | 0.174131 | 0.682576 | 0.664510 | 0.694649
1597 | 1627 | 882 | 6054 | 202 | 255 | 86 | 0.713276 | 0.306532 | 0.539150 | 0.941740 | 0.714226 | 0.677622
1598 | 2214 | 1953 | 2006 | 55 | 165 | 147 | 0.425311 | 0.341056 | 0.459528 | 0.816433 | 0.817507 | 0.840962
1599 | 563 | 872 | 470 | 267 | 77 | 39 | 0.575865 | 0.508299 | 0.544875 | 0.816020 | 0.842028 | 0.826545
1600 | 4540 | 1040 | 2689 | 80 | 119 | 126 | 0.461703 | 0.262395 | 0.203831 | 0.847237 | 0.823935 | 0.781254
1601 | 1920 | 84 | 1797 | 517 | 349 | 214 | 0.475682 | 0.447056 | 0.601758 | 0.723290 | 0.540631 | 0.728165
1602 | 1185 | 531 | 773 | 96 | 139 | 264 | 0.221444 | 0.279396 | 0.459064 | 0.855771 | 0.762244 | 0.905777
1603 | 3180 | 758 | 815 | 168 | 151 | 65 | 0.612304 | 0.703551 | 0.710944 | 0.437846 | 0.421609 | 0.429367
1604 | 531 | 1440 | 1185 | 139 | 55 | 96 | 0.313568 | 0.440741 | 0.191650 | 0.761348 | 0.904594 | 0.846264
1605 | 1006 | 808 | 1334 | 176 | 43 | 94 | 0.674649 | 0.662866 | 0.450633 | 0.993109 | 0.988504 | 0.781675
1606 | 2778 | 4325 | 4411 | 42 | 58 | 212 | 0.219321 | 0.195618 | 0.216161 | 0.502554 | 0.240757 | 0.219837
1607 | 5575 | 3748 | 6141 | 120 | 34 | 71 | 0.135598 | 0.364748 | 0.189501 | 0.680257 | 0.798275 | 0.692303
1608 | 1345 | 1695 | 5967 | 150 | 94 | 91 | 0.916643 | 0.681743 | 0.635013 | 0.997900 | 0.997829 | 0.760306
1609 | 1217 | 1899 | 5863 | 103 | 81 | 92 | 0.756101 | 0.756101 | 0.697574 | 0.805068 | 0.714665 | 0.512723
1610 | 2819 | 633 | 6782 | 76 | 474 | 60 | 0.232161 | 0.318012 | 0.517630 | 0.882831 | 0.731146 | 0.596576
1611 | 5892 | 3474 | 3957 | 61 | 189 | 42 | 0.424381 | 0.413641 | 0.447471 | 0.579160 | 0.588188 | 0.175296
1612 | 4449 | 4392 | 1251 | 178 | 122 | 77 | 0.324383 | 0.498842 | 0.416726 | 0.711490 | 0.699112 | 0.474159
1613 | 3714 | 3738 | 2378 | 343 | 264 | 261 | 0.641818 | 0.500339 | 0.660065 | 0.581923 | 0.694763 | 0.570969
1614 | 1615 | 2091 | 1418 | 221 | 284 | 91 | 1.000000 | 0.853408 | 0.913855 | 0.912885 | 0.797970 | 0.861958
1615 | 1418 | 1614 | 2091 | 91 | 60 | 284 | 0.913855 | 1.000000 | 0.853408 | 0.840374 | 0.912885 | 0.843673
1616 | 1418 | 1615 | 1614 | 91 | 221 | 60 | 0.620568 | 0.642056 | 0.642056 | 0.834995 | 0.926739 | 0.903061
1617 | 1132 | 1130 | 6033 | 83 | 82 | 64 | 0.856025 | 0.923837 | 0.792257 | 0.764551 | 0.642737 | 0.919104
1618 | 2868 | 1643 | 4095 | 201 | 204 | 87 | 0.856612 | 0.298723 | 0.696689 | 0.739532 | 0.681177 | 0.391904
1619 | 2919 | 907 | 2677 | 941 | 52 | 967 | 0.598980 | 0.587788 | 0.480754 | 0.335847 | 0.395713 | 0.357814
1620 | 2601 | 4132 | 4103 | 150 | 224 | 62 | 0.499769 | 0.445247 | 0.564896 | 0.596818 | 0.650831 | 0.718732
1621 | 1624 | 1622 | 2833 | 81 | 141 | 164 | 0.527956 | 0.398087 | 0.649611 | 0.783290 | 0.613227 | 0.704183
1622 | 1624 | 2835 | 1621 | 81 | 69 | 433 | 0.269175 | 0.495180 | 0.398087 | 0.699192 | 0.905760 | 0.613227
1623 | 2100 | 4734 | 3762 | 46 | 63 | 36 | 0.172825 | 0.331062 | 0.370381 | 0.380875 | 0.683582 | 0.839630
1624 | 1621 | 2833 | 3741 | 433 | 164 | 50 | 0.527956 | 0.388983 | 0.206716 | 0.783290 | 0.653602 | 0.666530
1625 | 6617 | 4321 | 5009 | 64 | 35 | 82 | 0.319054 | 0.253937 | 0.316261 | 0.256532 | 0.170328 | 0.591269
1626 | 709 | 3852 | 799 | 492 | 80 | 182 | 0.384877 | 0.294605 | 0.615397 | 0.868815 | 0.723544 | 0.370343
1627 | 1597 | 1864 | 1896 | 404 | 439 | 475 | 0.713276 | 0.219167 | 0.357369 | 0.941740 | 0.676004 | 0.579878
1628 | 5576 | 2731 | 2729 | 61 | 1000 | 383 | 0.401025 | 0.348857 | 0.404692 | 0.748012 | 0.788856 | 0.677306
1629 | 6534 | 1149 | 6488 | 49 | 114 | 79 | 0.488200 | 0.282819 | 0.468239 | 0.857278 | 0.716276 | 0.795130
1630 | 5431 | 5432 | 5433 | 507 | 381 | 93 | 0.231402 | 0.271934 | 0.317684 | 0.677069 | 0.654015 | 0.657099
1631 | 4153 | 604 | 808 | 723 | 51 | 43 | 0.317333 | 0.201059 | 0.346909 | 0.697369 | 0.144572 | 0.646637
1632 | 3416 | 19 | 4912 | 54 | 380 | 79 | 0.677261 | 0.536219 | 0.701391 | 0.751763 | 0.768245 | 0.719979
1633 | 2357 | 1342 | 2708 | 180 | 57 | 31 | 0.793444 | 0.655849 | 0.622595 | 0.758252 | 0.832346 | 0.506283
1634 | 2274 | 1045 | 4229 | 97 | 110 | 287 | 0.358816 | 0.278718 | 0.601066 | 0.583262 | 0.615282 | 0.480076
1635 | 4911 | 954 | 2319 | 158 | 727 | 61 | 0.451141 | 0.180333 | 0.287594 | 0.758287 | 0.762246 | 0.736130
1636 | 562 | 4520 | 3514 | 736 | 514 | 1157 | 0.719130 | 0.565012 | 0.429685 | 0.973321 | 0.913666 | 0.973036
1637 | 3566 | 2467 | 477 | 77 | 52 | 82 | 0.537720 | 0.576278 | 0.381632 | 0.359152 | 0.448801 | 0.616624
1638 | 2533 | 1457 | 2334 | 45 | 130 | 76 | 0.497095 | 0.282630 | 0.306151 | 0.668934 | 0.872078 | 0.676400
1639 | 928 | 1029 | 2436 | 45 | 91 | 83 | 0.430166 | 0.596355 | 0.194774 | 0.752770 | 0.423864 | 0.195392
1640 | 1651 | 1705 | 3005 | 361 | 640 | 339 | 0.437646 | 0.208795 | 0.410246 | 0.768288 | 0.955701 | 0.815935
1641 | 2061 | 1767 | 2362 | 44 | 91 | 66 | 0.207148 | 0.202964 | 0.277897 | 0.756117 | 0.636652 | 0.640822
1642 | 924 | 1354 | 5847 | 62 | 96 | 57 | 0.680773 | 0.318445 | 0.330814 | 0.598338 | 0.607450 | 0.290928
1643 | 2512 | 3086 | 1618 | 298 | 72 | 214 | 0.366132 | 0.204982 | 0.298723 | 0.624664 | 0.624408 | 0.681177
1644 | 5374 | 5109 | 4104 | 148 | 62 | 175 | 0.470682 | 0.398437 | 0.451802 | 0.643888 | 0.646575 | 0.673978
1645 | 5891 | 2903 | 6659 | 29 | 900 | 155 | 0.370798 | 0.365341 | 0.445167 | 0.659374 | 0.670806 | 0.669856
1646 | 7035 | 7034 | 4256 | 67 | 53 | 465 | 0.314959 | 0.276472 | 0.170571 | 0.580333 | 0.587402 | 0.232250
1647 | 1156 | 1500 | 5997 | 107 | 102 | 35 | 0.378576 | 0.457271 | 0.342365 | 0.922555 | 0.886140 | 0.822821
1648 | 2915 | 4266 | 4268 | 115 | 212 | 89 | 0.532711 | 0.578551 | 0.190293 | 0.439296 | 0.869520 | 0.773440
1649 | 144 | 1075 | 6417 | 257 | 111 | 217 | 0.753576 | 0.192738 | 0.188227 | 0.345663 | 0.620052 | 0.579379
1650 | 2313 | 5404 | 4629 | 147 | 57 | 79 | 0.177096 | 0.471455 | 0.290518 | 0.669165 | 0.621345 | 0.686545
1651 | 3005 | 1640 | 3006 | 339 | 216 | 328 | 0.518884 | 0.437646 | 0.406946 | 0.778351 | 0.768288 | 0.834290
1652 | 5886 | 4233 | 446 | 236 | 88 | 168 | 0.486133 | 0.634057 | 0.615097 | 0.819172 | 0.785621 | 0.845452
1653 | 3003 | 2619 | 2429 | 247 | 65 | 577 | 0.256010 | 0.244826 | 0.142912 | 0.655892 | 0.652332 | 0.612753
1654 | 2807 | 1415 | 6554 | 523 | 193 | 85 | 0.558823 | 0.320760 | 0.329650 | 0.937039 | 0.733207 | 0.861775
1655 | 2414 | 2075 | 1235 | 405 | 295 | 541 | 0.443149 | 0.640842 | 0.266658 | 0.548846 | 0.537019 | 0.445017
1656 | 785 | 793 | 2919 | 127 | 140 | 941 | 0.372074 | 0.471185 | 0.328721 | 0.812372 | 0.781637 | 0.623213
1657 | 5680 | 1027 | 5133 | 56 | 168 | 180 | 0.278532 | 0.276014 | 0.302473 | 0.694325 | 0.527874 | 0.286055
1658 | 2131 | 146 | 4266 | 413 | 209 | 212 | 0.895234 | 0.632623 | 0.678457 | 0.885844 | 0.621776 | 0.618658
1659 | 1869 | 3671 | 4873 | 374 | 208 | 534 | 0.404217 | 0.249447 | 0.319683 | 0.710704 | 0.542685 | 0.605953
1660 | 1841 | 2040 | 3105 | 250 | 180 | 122 | 0.325374 | 0.119890 | 0.130584 | 0.827614 | 0.524905 | 0.384605
1661 | 1463 | 941 | 3286 | 230 | 66 | 66 | 0.742560 | 0.843243 | 0.865696 | 0.894894 | 0.365527 | 0.286544
1662 | 1300 | 2366 | 2367 | 107 | 68 | 104 | 0.591328 | 0.649016 | 0.580959 | 0.793359 | 0.679378 | 0.684601
1663 | 1579 | 4405 | 1775 | 112 | 101 | 138 | 0.324658 | 0.292714 | 0.280362 | 0.786775 | 0.706205 | 0.837593
1664 | 1872 | 1870 | 507 | 57 | 253 | 114 | 0.838702 | 0.552790 | 0.275551 | 0.828761 | 0.968085 | 0.735874
1665 | 1170 | 4147 | 3227 | 326 | 115 | 162 | 0.709105 | 0.244490 | 0.187823 | 0.742357 | 0.332163 | 0.443150
1666 | 1943 | 1963 | 3709 | 39 | 166 | 121 | 0.330814 | 0.474443 | 0.323061 | 0.721101 | 0.633699 | 0.659983
1667 | 2894 | 2219 | 3089 | 28 | 694 | 155 | 0.205902 | 0.199071 | 0.332996 | 0.239233 | 0.196398 | 0.795392
1668 | 2416 | 2251 | 3403 | 164 | 188 | 136 | 0.248457 | 0.271676 | 0.399758 | 0.782074 | 0.783183 | 0.752325
