itemID | top1 itemID | top2 itemID | top3 itemID | top1 2-hop items | top2 2-hop items | top3 2-hop items | top1 vision sim | top2 vision sim | top3 vision sim | top1 text sim | top2 text sim | top3 text sim
1423 | 515 | 2905 | 5637 | 811 | 275 | 1116 | 0.183307 | 0.186454 | 0.156485 | 0.254549 | 0.198992 | 0.339892
1424 | 1198 | 4294 | 2581 | 72 | 76 | 134 | 0.092342 | 0.278867 | 0.216329 | 0.168582 | 0.179235 | 0.138005
1425 | 1648 | 569 | 2782 | 55 | 75 | 57 | 0.130651 | 0.230650 | 0.300763 | 0.193443 | 0.133933 | 0.322140
1426 | 1216 | 1412 | 2812 | 445 | 236 | 211 | 0.317385 | 0.159834 | 0.298987 | 0.859104 | 0.307295 | 0.169800
1427 | 3362 | 4572 | 453 | 935 | 872 | 631 | 0.319308 | 0.239609 | 0.173925 | 0.538389 | 0.257852 | 0.324178
1428 | 1483 | 2148 | 495 | 139 | 93 | 527 | 0.300198 | 0.133753 | 0.319510 | 0.271225 | 0.292811 | 0.267866
1429 | 1373 | 1123 | 574 | 157 | 63 | 92 | 0.242827 | 0.155519 | 0.102622 | 0.179283 | 0.214115 | 0.207666
1430 | 5377 | 2182 | 4908 | 816 | 710 | 368 | 0.250399 | 0.271706 | 0.185378 | 0.382272 | 0.388573 | 0.265388
1431 | 2326 | 905 | 3876 | 1576 | 990 | 991 | 0.351266 | 0.530670 | 0.425253 | 0.573544 | 0.306887 | 0.422893
1432 | 5618 | 2204 | 3854 | 400 | 195 | 719 | 0.181329 | 0.381872 | 0.309323 | 0.303760 | 0.979683 | 0.733788
1433 | 950 | 1141 | 1091 | 52 | 310 | 118 | 0.210028 | 0.281997 | 0.208186 | 0.131786 | 0.206989 | 0.278448
1434 | 1811 | 886 | 4470 | 93 | 234 | 105 | 0.332803 | 0.193971 | 0.269808 | 0.343627 | 0.249370 | 0.637050
1435 | 2524 | 923 | 684 | 75 | 785 | 266 | 0.212004 | 0.503360 | 0.136257 | 0.546812 | 0.325583 | 0.315381
1436 | 923 | 405 | 922 | 785 | 160 | 413 | 0.629144 | 0.271045 | 0.253097 | 0.212196 | 0.245129 | 0.137334
1437 | 2764 | 4893 | 1543 | 734 | 991 | 1798 | 0.299070 | 0.225393 | 0.141904 | 0.103361 | 0.148643 | 0.042822
1438 | 3135 | 5530 | 1135 | 26 | 105 | 368 | 0.243532 | 0.341128 | 0.266137 | 0.332070 | 0.437454 | 0.744778
1439 | 4495 | 5448 | 3366 | 1288 | 560 | 590 | 0.183303 | 0.267532 | 0.337336 | 0.247646 | 0.145098 | 0.351890
1440 | 531 | 4401 | 1945 | 139 | 372 | 62 | 0.296966 | 0.394344 | 0.078441 | 0.762176 | 0.231945 | 0.156915
1441 | 633 | 3242 | 1439 | 474 | 172 | 423 | 0.309934 | 0.199934 | 0.442380 | 0.755170 | 0.156609 | 0.710848
1442 | 774 | 4082 | 4115 | 406 | 244 | 63 | 0.350783 | 0.297810 | 0.164839 | 0.327391 | 0.372941 | 0.216777
1443 | 2081 | 3961 | 5718 | 77 | 129 | 95 | 0.271715 | 0.187601 | 0.179644 | 0.283684 | 0.282546 | 0.186245
1444 | 637 | 5561 | 11 | 53 | 69 | 166 | 0.254075 | 0.268652 | 0.298829 | 0.143397 | 0.220087 | 0.206216
1445 | 1096 | 1886 | 2700 | 931 | 2100 | 119 | 0.208927 | 0.222683 | 0.184766 | 0.269651 | 0.405536 | 0.423914
1446 | 2905 | 14 | 69 | 275 | 481 | 485 | 0.295461 | 0.504144 | 0.456898 | 0.298587 | 0.251233 | 0.288643
1447 | 1122 | 430 | 2235 | 37 | 139 | 98 | 0.192411 | 0.214056 | 0.117550 | 0.477114 | 0.368023 | 0.382252
1448 | 3935 | 1550 | 3435 | 51 | 75 | 50 | 0.103522 | 0.186656 | 0.149650 | 0.336553 | 0.372370 | 0.319229
1449 | 3585 | 4229 | 883 | 995 | 287 | 321 | 0.226673 | 0.502508 | 0.209127 | 0.342208 | 0.222998 | 0.174271
1450 | 1931 | 1429 | 4969 | 69 | 253 | 54 | 0.395299 | 0.200665 | 0.200925 | 0.346856 | 0.328077 | 0.083835
1451 | 1712 | 3241 | 1180 | 653 | 102 | 154 | 0.295294 | 0.158576 | 0.198827 | 0.312564 | 0.472565 | 0.402529
1452 | 443 | 2065 | 431 | 81 | 95 | 208 | 0.284753 | 0.157944 | 0.280325 | 0.383826 | 0.365203 | 0.336233
1453 | 3287 | 4943 | 4009 | 80 | 91 | 271 | 0.256642 | 0.204203 | 0.223794 | 0.171051 | 0.269664 | 0.273952
1454 | 1866 | 1216 | 1843 | 1509 | 445 | 1341 | 0.341550 | 0.268447 | 0.103524 | 0.377745 | 0.239032 | 0.212402
1455 | 2546 | 533 | 5941 | 46 | 283 | 125 | 0.200138 | 0.427063 | 0.442758 | 0.273363 | 0.384634 | 0.336163
1456 | 650 | 2977 | 3105 | 334 | 638 | 122 | 0.387850 | 0.401221 | 0.249004 | 0.349225 | 0.360089 | 0.329106
1457 | 1954 | 4572 | 2334 | 86 | 872 | 76 | 0.272364 | 0.309982 | 0.734670 | 0.272489 | 0.278824 | 0.735879
1458 | 2888 | 6540 | 1771 | 94 | 82 | 58 | 0.320174 | 0.197400 | 0.142460 | 0.148254 | 0.290794 | 0.250806
1459 | 720 | 495 | 615 | 54 | 527 | 67 | 0.265547 | 0.237747 | 0.214718 | 0.217485 | 0.168026 | 0.217650
1460 | 1682 | 388 | 741 | 94 | 136 | 1370 | 0.193335 | 0.357627 | 0.335798 | 0.235261 | 0.389262 | 0.214053
1461 | 1047 | 668 | 491 | 145 | 276 | 711 | 0.529421 | 0.155340 | 0.253397 | 0.415534 | 0.381560 | 0.464132
1462 | 1294 | 254 | 3172 | 67 | 59 | 484 | 0.162089 | 0.261781 | 0.286472 | 0.160760 | 0.221013 | 0.195336
1463 | 3556 | 1955 | 3364 | 258 | 578 | 1728 | 0.377288 | 0.197632 | 0.194120 | 0.285657 | 0.297566 | 0.311030
1464 | 1982 | 3005 | 3098 | 65 | 339 | 378 | 0.253749 | 0.229070 | 0.079975 | 0.256922 | 0.207931 | 0.241952
1465 | 3227 | 4011 | 6635 | 162 | 1260 | 246 | 0.126090 | 0.328647 | 0.173777 | 0.366583 | 0.450880 | 0.350058
1466 | 5277 | 2944 | 537 | 263 | 476 | 103 | 0.208611 | 0.248386 | 0.477687 | 0.550345 | 0.194141 | 0.468447
1467 | 2695 | 2570 | 1524 | 266 | 180 | 113 | 0.410640 | 0.293773 | 0.125640 | 0.453797 | 0.282191 | 0.142077
1468 | 744 | 923 | 406 | 438 | 785 | 279 | 0.470374 | 0.570481 | 0.546215 | 0.169285 | 0.406694 | 0.374229
1469 | 6142 | 4780 | 2299 | 215 | 452 | 725 | 0.313154 | 0.256299 | 0.211479 | 0.193536 | 0.262218 | 0.584394
1470 | 4045 | 5512 | 3262 | 646 | 284 | 1889 | 0.078898 | 0.238770 | 0.092489 | 0.402329 | 0.378124 | 0.393905
1471 | 1286 | 2649 | 1215 | 88 | 569 | 204 | 0.258869 | 0.267385 | 0.166672 | 0.173460 | 0.402196 | 0.385488
1472 | 2128 | 5703 | 2816 | 479 | 208 | 59 | 0.133038 | 0.301763 | 0.122125 | 0.154466 | 0.538655 | 0.239095
1473 | 615 | 927 | 353 | 67 | 172 | 185 | 0.319293 | 0.235258 | 0.282763 | 0.236253 | 0.473952 | 0.331156
1474 | 224 | 1030 | 1037 | 44 | 76 | 96 | 0.160572 | 0.190768 | 0.313029 | 0.359900 | 0.566670 | 0.274926
1475 | 2015 | 3392 | 868 | 55 | 75 | 103 | 0.108723 | 0.173507 | 0.252794 | 0.338023 | 0.580227 | 0.582371
1476 | 3536 | 5313 | 4775 | 696 | 161 | 135 | 0.352386 | 0.271041 | 0.255648 | 0.289491 | 0.176476 | 0.361571
1477 | 5055 | 6348 | 726 | 1116 | 485 | 683 | 0.201754 | 0.157648 | 0.211619 | 0.397022 | 0.343561 | 0.280203
1478 | 1886 | 829 | 400 | 2100 | 2160 | 1419 | 0.122832 | 0.195713 | 0.251903 | 0.210436 | 0.203797 | 0.388922
1479 | 6630 | 1431 | 2717 | 115 | 2539 | 1099 | 0.221455 | 0.548872 | 0.278968 | 0.282656 | 0.352634 | 0.457575
1480 | 1482 | 2826 | 2717 | 562 | 831 | 1099 | 0.389731 | 0.273036 | 0.177101 | 0.558242 | 0.316200 | 0.387819
1481 | 4489 | 749 | 4280 | 371 | 382 | 117 | 0.193653 | 0.456480 | 0.334617 | 0.245062 | 0.869076 | 0.555384
1482 | 1480 | 266 | 691 | 391 | 886 | 603 | 0.389731 | 0.536149 | 0.295350 | 0.558242 | 0.368020 | 0.225496
1483 | 886 | 1672 | 2758 | 234 | 104 | 219 | 0.342010 | 0.162475 | 0.099060 | 0.106921 | 0.145947 | 0.094763
1484 | 5514 | 177 | 1466 | 51 | 834 | 242 | 0.217825 | 0.186814 | 0.092231 | 0.490003 | 0.405855 | 0.384002
1485 | 1493 | 1877 | 836 | 1201 | 305 | 1452 | 0.148540 | 0.133291 | 0.145518 | 0.311884 | 0.136154 | 0.218831
1486 | 5208 | 3713 | 6625 | 185 | 55 | 57 | 0.274142 | 0.311858 | 0.151353 | 0.353833 | 0.390253 | 0.152772
1487 | 839 | 1035 | 2200 | 1364 | 116 | 137 | 0.100436 | 0.211634 | 0.117749 | 0.576087 | 0.518268 | 0.353408
1488 | 2535 | 3712 | 1030 | 57 | 224 | 76 | 0.303991 | 0.356768 | 0.531908 | 0.454967 | 0.382156 | 0.403589
1489 | 3575 | 564 | 1315 | 39 | 36 | 233 | 0.204069 | 0.187639 | 0.173057 | 0.363772 | 0.389079 | 0.155209
1490 | 390 | 521 | 3568 | 240 | 153 | 219 | 0.115102 | 0.177021 | 0.169786 | 0.393641 | 0.372150 | 0.095278
1491 | 1676 | 1226 | 25 | 130 | 989 | 389 | 0.244697 | 0.179928 | 0.285402 | 0.166221 | 0.109744 | 0.119653
1492 | 5444 | 3183 | 4576 | 103 | 1377 | 323 | 0.430377 | 0.199157 | 0.352533 | 0.410579 | 0.337851 | 0.487578
1493 | 1105 | 2766 | 1241 | 1677 | 250 | 1534 | 0.255204 | 0.434750 | 0.288370 | 0.361149 | 0.527856 | 0.288257
1494 | 2107 | 1114 | 596 | 31 | 135 | 480 | 0.503210 | 0.416798 | 0.365333 | 0.150515 | 0.607617 | 0.556288
1495 | 5448 | 3366 | 1322 | 560 | 590 | 1054 | 0.505187 | 0.237236 | 0.334625 | 0.589474 | 0.499113 | 0.201177
1496 | 3031 | 1702 | 5020 | 395 | 367 | 564 | 0.346405 | 0.356596 | 0.221087 | 0.712002 | 0.700849 | 0.436365
1497 | 4785 | 1301 | 1031 | 157 | 182 | 385 | 0.219177 | 0.236871 | 0.630338 | 0.268780 | 0.138079 | 0.620927
1498 | 5 | 1521 | 5008 | 148 | 339 | 102 | 0.171708 | 0.343598 | 0.414552 | 0.267067 | 0.275776 | 0.261364
1499 | 3803 | 1240 | 35 | 299 | 39 | 155 | 0.238892 | 0.211169 | 0.173097 | 0.384508 | 0.416169 | 0.361418
1500 | 1377 | 1268 | 2501 | 182 | 49 | 480 | 0.401771 | 0.361589 | 0.362975 | 0.263362 | 0.389111 | 0.341616
1501 | 4993 | 2449 | 1758 | 79 | 1048 | 1967 | 0.226286 | 0.185553 | 0.232255 | 0.196187 | 0.222328 | 0.152310
1502 | 1880 | 3594 | 4533 | 626 | 118 | 146 | 0.209946 | 0.234457 | 0.263994 | 0.242058 | 0.303158 | 0.311901
1503 | 4970 | 6341 | 2850 | 87 | 132 | 150 | 0.276500 | 0.100394 | 0.441326 | 0.401326 | 0.177245 | 0.177733
1504 | 923 | 1386 | 965 | 785 | 83 | 80 | 0.557889 | 0.349671 | 0.445198 | 0.523157 | 0.516379 | 0.491988
1505 | 6751 | 4239 | 3871 | 122 | 127 | 131 | 0.333190 | 0.358831 | 0.353745 | 0.299841 | 0.259975 | 0.251504
1506 | 72 | 1201 | 4119 | 778 | 1166 | 130 | 0.237483 | 0.354162 | 0.409878 | 0.596669 | 0.333282 | 0.831010
1507 | 1837 | 4589 | 1886 | 337 | 238 | 2100 | 0.397206 | 0.397231 | 0.498531 | 0.117020 | 0.083091 | 0.173617
1508 | 4873 | 5246 | 3861 | 534 | 137 | 520 | 0.339055 | 0.107310 | 0.199903 | 0.349009 | 0.155371 | 0.321560
1509 | 3021 | 2933 | 3111 | 490 | 250 | 202 | 0.152937 | 0.294561 | 0.204630 | 0.243524 | 0.535094 | 0.295997
1510 | 919 | 3004 | 406 | 219 | 169 | 279 | 0.197133 | 0.122143 | 0.202724 | 0.145484 | 0.289423 | 0.243113
1511 | 4798 | 6241 | 2602 | 202 | 331 | 54 | 0.096870 | 0.277864 | 0.180144 | 0.130673 | 0.330727 | 0.386048
1512 | 3447 | 4088 | 2765 | 1210 | 1030 | 289 | 0.095653 | 0.082327 | 0.122247 | 0.347892 | 0.333519 | 0.304208
1513 | 1375 | 571 | 1162 | 100 | 67 | 44 | 0.547739 | 0.320097 | 0.354373 | 0.357803 | 0.212563 | 0.248260
1514 | 2743 | 1524 | 2430 | 191 | 113 | 118 | 0.145817 | 0.162005 | 0.242184 | 0.209015 | 0.283433 | 0.323336
1515 | 419 | 553 | 126 | 1454 | 1110 | 1164 | 0.410052 | 0.325268 | 0.324263 | 0.301198 | 0.289681 | 0.280469
1516 | 1062 | 4893 | 1015 | 1217 | 991 | 1034 | 0.108128 | 0.288527 | 0.621365 | 0.288533 | 0.386361 | 0.589245
1517 | 4153 | 6178 | 1702 | 723 | 496 | 367 | 0.153353 | 0.162174 | 0.139759 | 0.382017 | 0.506376 | 0.616315
1518 | 3780 | 597 | 839 | 112 | 324 | 1364 | 0.257371 | 0.405774 | 0.232744 | 0.292218 | 0.554792 | 0.450883
1519 | 5362 | 4581 | 5566 | 232 | 231 | 167 | 0.142032 | 0.145588 | 0.138383 | 0.322286 | 0.291988 | 0.227686
1520 | 2321 | 5225 | 4414 | 232 | 160 | 266 | 0.230318 | 0.199484 | 0.433279 | 0.453215 | 0.326806 | 0.421457
1521 | 2128 | 3501 | 1719 | 479 | 216 | 606 | 0.208484 | 0.169727 | 0.241832 | 0.242394 | 0.227039 | 0.268985
1522 | 755 | 2433 | 209 | 579 | 148 | 106 | 0.297893 | 0.152150 | 0.162790 | 0.316928 | 0.251829 | 0.421568
1523 | 1525 | 4334 | 1791 | 462 | 436 | 363 | 0.437806 | 0.151372 | 0.134599 | 0.881671 | 0.297795 | 0.375620
1524 | 1267 | 1467 | 3703 | 161 | 279 | 38 | 0.246521 | 0.125640 | 0.256869 | 0.433416 | 0.142077 | 0.199599
1525 | 1930 | 624 | 2490 | 405 | 373 | 291 | 0.143138 | 0.301654 | 0.134965 | 0.199562 | 0.278787 | 0.310164
1526 | 4404 | 1500 | 2381 | 90 | 102 | 247 | 0.139766 | 0.321503 | 0.084023 | 0.146991 | 0.501014 | 0.312230
1527 | 2432 | 3011 | 2635 | 334 | 1301 | 570 | 0.205035 | 0.353934 | 0.128141 | 0.135496 | 0.272826 | 0.216107
1528 | 2987 | 72 | 3279 | 595 | 778 | 264 | 0.524592 | 0.575983 | 0.340184 | 0.392945 | 0.589126 | 0.238944
1529 | 3058 | 1286 | 658 | 1256 | 88 | 673 | 0.405450 | 0.243073 | 0.326628 | 0.357440 | 0.133084 | 0.328608
1530 | 1672 | 1483 | 52 | 104 | 139 | 267 | 0.148385 | 0.198575 | 0.250509 | 0.394299 | 0.161846 | 0.438927
1531 | 3552 | 2427 | 6147 | 240 | 59 | 138 | 0.239890 | 0.164887 | 0.157916 | 0.307755 | 0.432589 | 0.354788
1532 | 192 | 1980 | 1123 | 157 | 1079 | 63 | 0.144592 | 0.176692 | 0.217704 | 0.146465 | 0.175434 | 0.066731
1533 | 3890 | 1370 | 3263 | 680 | 182 | 223 | 0.329701 | 0.164486 | 0.312477 | 0.348093 | 0.347426 | 0.243498
1534 | 1535 | 4738 | 4208 | 351 | 143 | 552 | 0.929257 | 0.116096 | 0.479655 | 0.973820 | 0.285019 | 0.455358
1535 | 1536 | 2111 | 931 | 226 | 791 | 251 | 0.949059 | 0.557119 | 0.262071 | 0.979550 | 0.697181 | 0.725286
1536 | 1535 | 2111 | 931 | 351 | 791 | 251 | 0.949059 | 0.526899 | 0.267741 | 0.979550 | 0.716589 | 0.721545
1537 | 1201 | 2300 | 544 | 1166 | 330 | 771 | 0.334080 | 0.133777 | 0.291463 | 0.248825 | 0.376290 | 0.221720
1538 | 811 | 3299 | 444 | 860 | 114 | 629 | 0.313943 | 0.274646 | 0.292801 | 0.419625 | 0.963979 | 0.687709
1539 | 856 | 5113 | 1717 | 79 | 294 | 77 | 0.316677 | 0.243564 | 0.240362 | 0.389895 | 0.303491 | 0.198372
1540 | 1729 | 1470 | 1079 | 117 | 354 | 47 | 0.382793 | 0.147095 | 0.180745 | 0.177909 | 0.279272 | 0.265214
1541 | 959 | 1053 | 1046 | 878 | 260 | 2234 | 0.260830 | 0.126490 | 0.332119 | 0.288548 | 0.380711 | 0.355673
1542 | 2228 | 3274 | 148 | 70 | 78 | 277 | 0.193692 | 0.179416 | 0.367498 | 0.482312 | 0.278589 | 0.355843
1543 | 2896 | 4893 | 2764 | 1237 | 991 | 734 | 0.111381 | 0.206997 | 0.223836 | 0.622966 | 0.362286 | 0.374251
1544 | 5103 | 2209 | 5520 | 360 | 133 | 104 | 0.171733 | 0.123448 | 0.255849 | 0.552424 | 0.550436 | 0.439673
1545 | 3183 | 1241 | 6090 | 1377 | 1534 | 80 | 0.250963 | 0.275346 | 0.137159 | 0.544505 | 0.237167 | 0.160155
1546 | 3793 | 2787 | 3992 | 84 | 459 | 246 | 0.204464 | 0.087732 | 0.099127 | 0.192763 | 0.126711 | 0.079828
1547 | 3619 | 2302 | 2224 | 152 | 121 | 59 | 0.210742 | 0.096354 | 0.164647 | 0.569373 | 0.318286 | 0.299216
1548 | 1405 | 3376 | 2215 | 310 | 103 | 106 | 0.268772 | 0.174263 | 0.167306 | 0.521687 | 0.056332 | 0.285971
1549 | 25 | 583 | 569 | 389 | 98 | 75 | 0.125879 | 0.228092 | 0.321905 | 0.256604 | 0.254991 | 0.161864
1550 | 3935 | 3028 | 1448 | 51 | 75 | 54 | 0.071425 | 0.115758 | 0.186656 | 0.237597 | 0.254457 | 0.372370
1551 | 5962 | 6536 | 3213 | 255 | 276 | 1581 | 0.432348 | 0.408036 | 0.555950 | 0.252242 | 0.194568 | 0.416713
1552 | 3762 | 4652 | 3460 | 36 | 38 | 191 | 0.353299 | 0.149445 | 0.228454 | 0.259458 | 0.228312 | 0.332177
1553 | 3719 | 4545 | 1067 | 102 | 205 | 75 | 0.246752 | 0.280096 | 0.310134 | 0.274659 | 0.532846 | 0.520954
1554 | 1483 | 1907 | 1650 | 139 | 92 | 156 | 0.129081 | 0.152075 | 0.171296 | 0.146175 | 0.302800 | 0.310657
1555 | 2274 | 828 | 5423 | 97 | 126 | 204 | 0.216377 | 0.082099 | 0.177926 | 0.298972 | 0.204878 | 0.176462
1556 | 1113 | 1668 | 5097 | 62 | 211 | 68 | 0.269338 | 0.255481 | 0.407654 | 0.280335 | 0.213613 | 0.307033
1557 | 6431 | 5970 | 3341 | 61 | 109 | 1161 | 0.072576 | 0.258661 | 0.253786 | 0.214678 | 0.303961 | 0.180937
1558 | 2175 | 52 | 3319 | 77 | 267 | 81 | 0.213875 | 0.298102 | 0.211720 | 0.459619 | 0.391708 | 0.515546
1559 | 234 | 5799 | 3074 | 499 | 479 | 87 | 0.121894 | 0.091501 | 0.299584 | 0.095450 | 0.081039 | 0.045408
1560 | 1681 | 1532 | 1723 | 53 | 262 | 83 | 0.266442 | 0.205158 | 0.410289 | 0.444461 | 0.283579 | 0.081281
1561 | 3705 | 1480 | 4220 | 83 | 391 | 40 | 0.087272 | 0.174992 | 0.267910 | 0.151572 | 0.230378 | 0.333312
1562 | 1075 | 124 | 3866 | 111 | 634 | 587 | 0.160738 | 0.173771 | 0.184167 | 0.510002 | 0.145643 | 0.327086
1563 | 1267 | 1436 | 945 | 161 | 38 | 48 | 0.120167 | 0.169036 | 0.087716 | 0.144077 | 0.329160 | 0.278394
1564 | 6017 | 3154 | 1686 | 90 | 118 | 376 | 0.252707 | 0.246506 | 0.280248 | 0.332521 | 0.348041 | 0.382028
1565 | 6013 | 2570 | 864 | 61 | 180 | 569 | 0.340125 | 0.218583 | 0.260311 | 0.306381 | 0.192798 | 0.331210
1566 | 6337 | 3361 | 5820 | 525 | 1039 | 259 | 0.256491 | 0.253809 | 0.136595 | 0.230166 | 0.272019 | 0.246909
1567 | 2592 | 2591 | 2838 | 893 | 731 | 637 | 0.173985 | 0.471902 | 0.234680 | 0.490165 | 0.591309 | 0.554403
1568 | 1361 | 2264 | 569 | 195 | 424 | 75 | 0.150408 | 0.089761 | 0.156789 | 0.341295 | 0.224868 | 0.195628
1569 | 2371 | 6469 | 5210 | 95 | 63 | 411 | 0.190735 | 0.456708 | 0.461107 | 0.264194 | 0.251624 | 0.490607
1570 | 981 | 3598 | 1784 | 115 | 141 | 167 | 0.230428 | 0.203324 | 0.476445 | 0.411185 | 0.437809 | 0.395664
1571 | 26 | 609 | 3547 | 89 | 1084 | 372 | 0.173508 | 0.211261 | 0.258665 | 0.418078 | 0.325477 | 0.265063
1572 | 5619 | 2903 | 3963 | 99 | 900 | 1118 | 0.277327 | 0.240120 | 0.111547 | 0.131868 | 0.092925 | 0.080446
1573 | 5044 | 1835 | 6712 | 57 | 37 | 53 | 0.233591 | 0.354117 | 0.230946 | 0.221582 | 0.296848 | 0.310951
1574 | 2944 | 4981 | 1280 | 476 | 111 | 29 | 0.119193 | 0.101727 | 0.175547 | 0.347447 | 0.240303 | 0.225490
1575 | 4049 | 3719 | 3833 | 112 | 102 | 764 | 0.482111 | 0.220069 | 0.265943 | 0.317737 | 0.311899 | 0.463624
1576 | 4831 | 1671 | 2720 | 121 | 362 | 354 | 0.127231 | 0.276339 | 0.177305 | 0.164356 | 0.224161 | 0.310795
1577 | 1516 | 1745 | 3186 | 463 | 181 | 97 | 0.214182 | 0.224433 | 0.305243 | 0.592163 | 0.463979 | 0.598134
1578 | 3996 | 2871 | 4588 | 79 | 27 | 318 | 0.317106 | 0.153813 | 0.277132 | 0.420074 | 0.123561 | 0.444141
1579 | 3677 | 4154 | 3049 | 144 | 149 | 341 | 0.186448 | 0.219507 | 0.152097 | 0.223251 | 0.265631 | 0.252524
1580 | 1894 | 728 | 1352 | 45 | 359 | 68 | 0.339117 | 0.195821 | 0.354948 | 0.262203 | 0.474596 | 0.585059
1581 | 3331 | 4679 | 1171 | 141 | 543 | 671 | 0.303721 | 0.163087 | 0.185190 | 0.246621 | 0.380026 | 0.112830
1582 | 749 | 2566 | 4594 | 382 | 179 | 223 | 0.409242 | 0.459887 | 0.330417 | 0.311418 | 0.429232 | 0.254597
1583 | 899 | 6391 | 6896 | 57 | 45 | 95 | 0.400892 | 0.217306 | 0.362874 | 0.183921 | 0.372838 | 0.409552
1584 | 6381 | 4456 | 4825 | 440 | 79 | 144 | 0.151003 | 0.646078 | 0.077319 | 0.230879 | 0.459174 | 0.221458
1585 | 2037 | 5411 | 5851 | 279 | 533 | 603 | 0.291495 | 0.227714 | 0.231773 | 0.138507 | 0.142816 | 0.252487
1586 | 3933 | 3812 | 539 | 77 | 499 | 104 | 0.324898 | 0.185605 | 0.577266 | 0.348302 | 0.400658 | 0.141332
1587 | 2544 | 1847 | 3805 | 692 | 831 | 265 | 0.144249 | 0.173236 | 0.080287 | 0.306490 | 0.441147 | 0.165491
1588 | 178 | 3130 | 1322 | 520 | 161 | 1054 | 0.181784 | 0.255497 | 0.268332 | 0.540126 | 0.184768 | 0.190606
1589 | 4105 | 6804 | 2016 | 155 | 119 | 542 | 0.232038 | 0.257143 | 0.224606 | 0.365194 | 0.464199 | 0.160554
1590 | 1758 | 2945 | 829 | 1967 | 822 | 2160 | 0.141480 | 0.336408 | 0.125761 | 0.350229 | 0.241159 | 0.346263
1591 | 2245 | 6114 | 748 | 83 | 121 | 173 | 0.157382 | 0.119508 | 0.123772 | 0.156947 | -0.027477 | 0.081199
1592 | 3572 | 6210 | 6212 | 135 | 384 | 402 | 0.282565 | 0.169128 | 0.139547 | 0.319071 | 0.081923 | 0.202135
1593 | 525 | 773 | 5860 | 68 | 264 | 71 | 0.211035 | 0.190890 | 0.207690 | 0.422976 | 0.279465 | 0.098088
1594 | 900 | 2677 | 4172 | 328 | 967 | 366 | 0.236064 | 0.340510 | 0.156919 | 0.247932 | 0.288058 | 0.334093
1595 | 4893 | 4353 | 1986 | 991 | 268 | 1275 | 0.200627 | 0.258545 | 0.278821 | 0.279328 | 0.255317 | 0.157996
1596 | 4782 | 2766 | 4116 | 412 | 250 | 780 | 0.193795 | 0.255632 | 0.318858 | 0.157350 | 0.234377 | 0.263634
1597 | 882 | 3438 | 454 | 255 | 197 | 766 | 0.306532 | 0.385005 | 0.206058 | 0.714226 | 0.237080 | 0.599248
1598 | 1959 | 2646 | 2924 | 508 | 147 | 110 | 0.259929 | 0.231066 | 0.282785 | 0.489709 | 0.117854 | 0.333868
1599 | 1777 | 2792 | 1970 | 348 | 101 | 86 | 0.221223 | 0.307187 | 0.215371 | 0.307764 | 0.414996 | 0.362782
1600 | 5365 | 4500 | 888 | 610 | 58 | 128 | 0.190194 | 0.107634 | 0.123725 | 0.165798 | 0.182922 | 0.214112
1601 | 3191 | 3606 | 2140 | 108 | 309 | 123 | 0.229400 | 0.237906 | 0.302866 | 0.186696 | 0.191560 | 0.144276
1602 | 2692 | 4776 | 3947 | 1010 | 317 | 257 | 0.290781 | 0.205632 | 0.268709 | 0.318202 | 0.148693 | 0.162574
1603 | 890 | 939 | 6164 | 106 | 150 | 246 | 0.179298 | 0.203286 | 0.147540 | 0.310102 | 0.271935 | 0.180220
1604 | 2606 | 283 | 486 | 78 | 105 | 250 | 0.270829 | 0.296810 | 0.181536 | 0.177601 | 0.419615 | 0.120744
1605 | 2188 | 1102 | 312 | 54 | 740 | 170 | 0.389332 | 0.408583 | 0.395143 | 0.306492 | 0.415445 | 0.469487
1606 | 5123 | 3263 | 4411 | 161 | 223 | 212 | 0.175348 | 0.211510 | 0.216161 | 0.128413 | 0.325097 | 0.219837
1607 | 2614 | 3244 | 3913 | 164 | 106 | 86 | 0.246724 | 0.298743 | 0.213389 | 0.436153 | 0.192805 | 0.324115
1608 | 6180 | 4432 | 2683 | 138 | 48 | 51 | 0.130440 | 0.525214 | 0.184021 | 0.157495 | 0.597040 | 0.304603
1609 | 865 | 2559 | 3256 | 195 | 426 | 121 | 0.400675 | 0.230897 | 0.152157 | 0.266543 | 0.307962 | 0.291253
1610 | 1818 | 6310 | 3746 | 364 | 76 | 81 | 0.443328 | 0.176583 | 0.416791 | 0.453211 | 0.232949 | 0.495666
1611 | 2105 | 1479 | 4999 | 569 | 1093 | 51 | 0.523096 | 0.460303 | 0.511192 | 0.122310 | 0.119459 | 0.437344
1612 | 1138 | 2643 | 2791 | 165 | 313 | 541 | 0.302005 | 0.177806 | 0.176385 | 0.393138 | 0.350789 | 0.552675
1613 | 3393 | 303 | 831 | 192 | 2549 | 1371 | 0.168604 | 0.249006 | 0.238568 | 0.083618 | 0.080555 | 0.089811
1614 | 6246 | 4468 | 6338 | 53 | 110 | 230 | 0.192750 | 0.138187 | 0.298364 | 0.489836 | 0.257428 | 0.439043
1615 | 1062 | 4372 | 1713 | 1217 | 122 | 1153 | 0.099528 | 0.170703 | 0.197596 | 0.195854 | 0.324762 | 0.308616
