itemID | top1 itemID | top2 itemID | top3 itemID | top1 2-hop items | top2 2-hop items | top3 2-hop items | top1 vision sim | top2 vision sim | top3 vision sim | top1 text sim | top2 text sim | top3 text sim
944 | 6333 | 5914 | 4743 | 109 | 63 | 295 | 0.663452 | 0.457858 | 0.448455 | 0.678114 | 0.690205 | 0.585386
945 | 801 | 587 | 155 | 298 | 114 | 36 | 0.142658 | 0.381906 | 0.136699 | 0.763339 | 0.674708 | 0.206202
946 | 3700 | 4071 | 978 | 142 | 103 | 144 | 0.334652 | 0.465296 | 0.403091 | 0.251720 | 0.324538 | 0.601402
947 | 339 | 1152 | 1931 | 41 | 87 | 69 | 0.412268 | 0.417840 | 0.442560 | 0.493971 | 0.799227 | 0.449434
948 | 6791 | 6268 | 4351 | 52 | 267 | 661 | 0.474313 | 0.472228 | 0.516994 | 0.553362 | 0.812877 | 0.688254
949 | 948 | 6268 | 6266 | 147 | 267 | 553 | 0.999976 | 0.472120 | 0.193406 | 0.731294 | 0.690119 | 0.624214
950 | 1399 | 1489 | 998 | 69 | 31 | 30 | 0.264418 | 0.206138 | 0.257448 | 0.247537 | 0.272197 | 0.225287
951 | 935 | 936 | 2785 | 80 | 102 | 39 | 0.814295 | 0.838465 | 0.694048 | 0.550056 | 0.614875 | 0.594485
952 | 4811 | 5105 | 3136 | 198 | 52 | 89 | 0.238003 | 0.222107 | 0.503599 | 0.704425 | 0.388801 | 0.625244
953 | 1590 | 836 | 1297 | 562 | 1452 | 522 | 0.154159 | 0.753097 | 0.286500 | 0.228353 | 0.974691 | 0.255145
954 | 2757 | 1635 | 6683 | 753 | 627 | 157 | 0.242492 | 0.180333 | 0.348211 | 0.746732 | 0.762246 | 0.748656
955 | 4344 | 2864 | 4499 | 49 | 45 | 47 | 0.711353 | 0.604713 | 0.621028 | 0.658025 | 0.670323 | 0.648334
956 | 5639 | 108 | 4438 | 108 | 1097 | 177 | 0.583904 | 0.624943 | 0.488945 | 0.601475 | 0.382556 | 0.681885
957 | 1923 | 1947 | 563 | 420 | 157 | 267 | 0.102913 | 0.163024 | 0.210835 | 0.248925 | 0.098479 | 0.353361
958 | 580 | 2014 | 2971 | 532 | 112 | 72 | 0.172425 | 0.293094 | 0.357253 | 0.547658 | 0.437128 | 0.406299
959 | 5160 | 1986 | 3757 | 76 | 1275 | 1293 | 0.623309 | 0.583553 | 0.649622 | 0.732390 | 0.737892 | 0.609148
960 | 922 | 961 | 923 | 413 | 515 | 785 | 0.446400 | 0.513701 | 0.526018 | 0.818106 | 0.559587 | 0.850387
961 | 922 | 926 | 923 | 413 | 923 | 785 | 0.425576 | 0.407691 | 0.574072 | 0.566637 | 0.809548 | 0.567690
962 | 1495 | 1059 | 3279 | 394 | 263 | 264 | 0.434836 | 0.618639 | 0.276474 | 0.706223 | 0.817741 | 0.632719
963 | 2727 | 406 | 4128 | 252 | 279 | 165 | 0.322419 | 0.521722 | 0.248591 | 0.645970 | 0.421847 | 0.361932
964 | 930 | 1981 | 814 | 55 | 151 | 124 | 0.271864 | 0.626157 | 0.339999 | 0.218282 | 0.750249 | 0.263674
965 | 922 | 961 | 926 | 413 | 515 | 923 | 0.391261 | 0.367868 | 0.381442 | 0.514491 | 0.824584 | 0.835786
966 | 5451 | 6583 | 3815 | 48 | 100 | 41 | 0.259557 | 0.218882 | 0.250278 | 0.476501 | 0.453376 | 0.446164
967 | 1255 | 4123 | 600 | 137 | 35 | 178 | 1.000000 | 1.000000 | 1.000000 | 1.000000 | 1.000000 | 1.000000
968 | 441 | 6544 | 1093 | 121 | 98 | 229 | 0.266158 | 0.609995 | 0.590278 | 0.226600 | 0.660682 | 0.490245
969 | 813 | 1072 | 514 | 139 | 227 | 88 | 0.851007 | 0.280572 | 0.422076 | 0.947521 | 0.681123 | 0.383676
970 | 2403 | 1392 | 2053 | 232 | 304 | 126 | 0.514750 | 0.287950 | 0.451192 | 0.614251 | 0.520686 | 0.671477
971 | 831 | 3276 | 3861 | 1371 | 722 | 520 | 0.376638 | 0.509070 | 0.491216 | 0.654793 | 0.599235 | 0.599573
972 | 3186 | 1131 | 630 | 97 | 76 | 154 | 0.838509 | 0.884698 | 0.699261 | 0.775682 | 0.950526 | 0.839901
973 | 3895 | 3021 | 3956 | 566 | 490 | 1363 | 0.208267 | 0.127240 | 0.213037 | 0.251479 | 0.481027 | 0.261979
974 | 5370 | 2121 | 5318 | 139 | 471 | 223 | 0.502923 | 0.188580 | 0.474329 | 0.276083 | 0.503380 | 0.688434
975 | 2757 | 2828 | 2328 | 753 | 312 | 442 | 0.268553 | 0.287648 | 0.285727 | 0.541046 | 0.478672 | 0.529337
976 | 176 | 3465 | 378 | 1535 | 245 | 983 | 0.696871 | 0.419729 | 0.600353 | 0.725338 | 0.385482 | 0.757696
977 | 1578 | 1019 | 2976 | 90 | 98 | 93 | 0.630118 | 0.386807 | 0.433883 | 0.778463 | 0.761641 | 0.920553
978 | 2721 | 3511 | 2709 | 157 | 275 | 517 | 0.451058 | 0.526131 | 0.462167 | 0.257978 | 0.409019 | 0.381222
979 | 909 | 1712 | 1328 | 263 | 653 | 410 | 0.339090 | 0.344855 | 0.291227 | 0.281997 | 0.301419 | 0.372044
980 | 1204 | 1928 | 2110 | 50 | 471 | 111 | 0.520058 | 0.303397 | 0.249577 | 0.754217 | 0.362343 | 0.297876
981 | 662 | 6797 | 4998 | 128 | 77 | 98 | 0.240053 | 0.440547 | 0.608939 | 0.785117 | 0.659030 | 0.946695
982 | 256 | 3276 | 5350 | 291 | 722 | 62 | 0.691017 | 0.516651 | 0.438826 | 0.465622 | 0.339480 | 0.452289
983 | 2456 | 6541 | 3631 | 134 | 143 | 367 | 0.224495 | 0.401119 | 0.247702 | 0.188562 | 0.452326 | 0.299043
984 | 2212 | 775 | 5886 | 143 | 73 | 236 | 0.600034 | 0.766400 | 0.344081 | 0.790860 | 0.963765 | 0.506917
985 | 1204 | 778 | 2570 | 50 | 140 | 180 | 0.405295 | 0.331033 | 0.409148 | 0.566656 | 0.618433 | 0.596644
986 | 303 | 1391 | 1241 | 2549 | 745 | 1534 | 0.493565 | 0.532538 | 0.205566 | 0.671924 | 0.528875 | 0.334770
987 | 3094 | 4853 | 2135 | 66 | 32 | 115 | 0.194316 | 0.209798 | 0.214658 | 0.145964 | 0.250917 | 0.237483
988 | 1085 | 6067 | 6644 | 81 | 65 | 25 | 0.655426 | 0.333565 | 0.309629 | 0.840775 | 0.708308 | 0.619401
989 | 2858 | 3402 | 3333 | 98 | 61 | 292 | 0.167421 | 0.403864 | 0.166638 | 0.082316 | 0.479771 | 0.569842
990 | 3182 | 2300 | 1323 | 1398 | 330 | 53 | 0.241203 | 0.728407 | 0.384607 | 0.577666 | 0.829233 | 0.453160
991 | 187 | 1041 | 673 | 1372 | 329 | 858 | 0.267330 | 0.499695 | 0.442574 | 0.217511 | 0.224660 | 0.404895
992 | 5138 | 5089 | 5173 | 66 | 51 | 112 | 0.185379 | 0.132055 | 0.184237 | 0.365161 | 0.249522 | 0.273767
993 | 3179 | 2299 | 6179 | 757 | 725 | 388 | 0.317734 | 0.275804 | 0.381725 | 0.530252 | 0.579366 | 0.556729
994 | 1899 | 12 | 166 | 81 | 62 | 750 | 0.615087 | 0.631213 | 0.485770 | 0.647230 | 0.632610 | 0.592153
995 | 2250 | 2273 | 2249 | 612 | 143 | 148 | 0.206401 | 0.173611 | 0.198621 | 0.804892 | 0.705294 | 0.772289
996 | 2749 | 2314 | 579 | 1188 | 193 | 708 | 0.147419 | 0.302827 | 0.141170 | 0.190626 | 0.255417 | 0.462686
997 | 126 | 4893 | 3063 | 1164 | 991 | 719 | 0.550278 | 0.257333 | 0.222208 | 0.811302 | 0.210652 | 0.198604
998 | 560 | 6958 | 910 | 136 | 242 | 94 | 0.368979 | 0.232721 | 0.358210 | 0.353092 | 0.472061 | 0.370270
999 | 4156 | 4570 | 3518 | 189 | 52 | 220 | 0.132800 | 0.117550 | 0.311461 | 0.449168 | 0.228443 | 0.445349
1000 | 541 | 4928 | 6525 | 107 | 270 | 139 | 0.110394 | 0.121308 | 0.334384 | 0.299015 | 0.298084 | 0.243888
1001 | 618 | 1955 | 4432 | 66 | 578 | 48 | 0.749416 | 0.646862 | 0.631731 | 0.848311 | 0.829365 | 0.804193
1002 | 1903 | 1981 | 2577 | 408 | 151 | 341 | 0.250892 | 0.239779 | 0.152785 | 0.319111 | 0.202451 | 0.261132
1003 | 1347 | 465 | 70 | 185 | 354 | 43 | 0.740646 | 0.570052 | 0.728449 | 0.905539 | 0.560675 | 0.675188
1004 | 2866 | 326 | 2981 | 47 | 72 | 48 | 0.190762 | 0.468680 | 0.190121 | 0.443528 | 0.531644 | 0.442759
1005 | 3536 | 3466 | 378 | 696 | 249 | 983 | 0.531579 | 0.358135 | 0.511796 | 0.606089 | 0.711593 | 0.722709
1006 | 1605 | 3854 | 3003 | 157 | 719 | 247 | 0.674649 | 0.618406 | 0.377685 | 0.993109 | 0.580738 | 0.747493
1007 | 646 | 4495 | 4494 | 640 | 1288 | 215 | 0.367227 | 0.493991 | 0.548816 | 0.493441 | 0.319955 | 0.340887
1008 | 916 | 3076 | 2023 | 1852 | 358 | 591 | 0.190962 | 0.199372 | 0.144779 | 0.316147 | 0.201322 | 0.370072
1009 | 3289 | 1299 | 2534 | 438 | 173 | 1156 | 0.426523 | 0.303266 | 0.170886 | 0.628477 | 0.711517 | 0.384859
1010 | 1011 | 782 | 781 | 303 | 48 | 725 | 0.841596 | 0.841596 | 1.000000 | 0.956942 | 0.941553 | 0.971780
1011 | 782 | 2130 | 481 | 48 | 262 | 1293 | 1.000000 | 0.569844 | 0.633792 | 0.978834 | 0.768172 | 0.603762
1012 | 3743 | 6410 | 4166 | 47 | 54 | 110 | 0.675204 | 0.693530 | 0.656905 | 0.761281 | 0.547416 | 0.473393
1013 | 4066 | 4068 | 2182 | 251 | 41 | 710 | 0.433220 | 0.569847 | 0.646221 | 0.817479 | 0.806636 | 0.835898
1014 | 4027 | 1015 | 2182 | 706 | 1034 | 710 | 0.443657 | 0.516049 | 0.469024 | 0.780936 | 0.624571 | 0.794537
1015 | 2182 | 3064 | 1516 | 710 | 467 | 463 | 0.532641 | 0.838881 | 0.621365 | 0.629914 | 0.546403 | 0.589245
1016 | 4540 | 1040 | 2689 | 80 | 119 | 126 | 0.291061 | 0.903937 | 0.597017 | 0.802529 | 0.975748 | 0.885115
1017 | 2572 | 6057 | 1939 | 353 | 130 | 78 | 0.256086 | 0.245362 | 0.459800 | 0.597906 | 0.482613 | 0.372922
1018 | 2615 | 4660 | 5883 | 134 | 119 | 194 | 0.528345 | 0.365030 | 0.234095 | 0.710114 | 0.781183 | 0.673477
1019 | 1578 | 342 | 977 | 90 | 99 | 91 | 0.439626 | 0.535978 | 0.386807 | 0.865900 | 0.791640 | 0.761641
1020 | 2423 | 1861 | 3171 | 52 | 226 | 134 | 0.591287 | 0.782510 | 0.714616 | 0.982621 | 0.708479 | 0.462010
1021 | 2604 | 2615 | 4942 | 92 | 134 | 61 | 0.268665 | 0.397585 | 0.229256 | 0.554383 | 0.440825 | 0.132598
1022 | 1352 | 1002 | 2117 | 68 | 755 | 147 | 0.264477 | 0.144603 | 0.224811 | 0.543232 | 0.378741 | 0.556345
1023 | 3625 | 1396 | 3026 | 34 | 32 | 67 | 0.343190 | 0.424063 | 0.345598 | 0.621112 | 0.677806 | 0.664367
1024 | 5397 | 6727 | 1467 | 131 | 272 | 279 | 0.667046 | 0.301023 | 0.303187 | 0.677717 | 0.372283 | 0.363310
1025 | 3187 | 1024 | 5397 | 141 | 363 | 131 | 0.454664 | 0.309616 | 0.305320 | 0.743552 | 0.662968 | 0.665640
1026 | 733 | 5944 | 3917 | 84 | 48 | 33 | 0.236167 | 0.415963 | 0.312160 | 0.655627 | 0.729773 | 0.613536
1027 | 1029 | 1722 | 1970 | 91 | 379 | 86 | 0.578399 | 0.416509 | 0.426322 | 0.735781 | 0.781390 | 0.465736
1028 | 5127 | 6085 | 5097 | 33 | 94 | 68 | 0.299432 | 0.285413 | 0.336564 | 0.591245 | 0.723141 | 0.327545
1029 | 928 | 1639 | 1380 | 45 | 42 | 92 | 0.709066 | 0.596355 | 0.684739 | 0.404014 | 0.423864 | 0.445783
1030 | 5873 | 624 | 2941 | 91 | 373 | 225 | 0.593931 | 0.696502 | 0.652108 | 0.902076 | 0.960528 | 0.823052
1031 | 1497 | 342 | 2423 | 58 | 99 | 52 | 0.630338 | 0.348716 | 0.367506 | 0.620927 | 0.726037 | 0.664730
1032 | 1167 | 1039 | 1403 | 53 | 53 | 49 | 0.516243 | 0.684199 | 0.432407 | 0.716484 | 0.754175 | 0.651507
1033 | 1953 | 2006 | 4334 | 165 | 147 | 436 | 0.748183 | 0.618566 | 0.661418 | 0.815752 | 0.819069 | 0.751999
1034 | 6922 | 2258 | 4107 | 50 | 59 | 53 | 0.432790 | 0.364768 | 0.428502 | 0.462501 | 0.673200 | 0.480846
1035 | 1487 | 926 | 1116 | 62 | 923 | 97 | 0.211634 | 0.453189 | 0.583475 | 0.518268 | 0.505745 | 0.530764
1036 | 4396 | 4758 | 1134 | 155 | 546 | 1490 | 0.770796 | 0.863776 | 0.206401 | 0.500953 | 0.604977 | 0.280235
1037 | 1152 | 1030 | 624 | 87 | 76 | 373 | 0.491089 | 0.385352 | 0.433435 | 0.719207 | 0.401048 | 0.385554
1038 | 6394 | 5751 | 3202 | 140 | 45 | 257 | 0.540069 | 0.329564 | 0.397937 | 0.723627 | 0.525699 | 0.548031
1039 | 1167 | 1032 | 1068 | 53 | 75 | 65 | 0.538105 | 0.684199 | 0.695158 | 0.793030 | 0.754175 | 0.658825
1040 | 1016 | 2689 | 1595 | 59 | 126 | 140 | 0.903937 | 0.599033 | 0.225171 | 0.975748 | 0.895087 | 0.843923
1041 | 1515 | 4208 | 1513 | 630 | 552 | 220 | 0.326622 | 0.557865 | 0.366072 | 0.816013 | 0.649351 | 0.749141
1042 | 671 | 1436 | 1101 | 75 | 38 | 77 | 0.382218 | 0.549025 | 0.400405 | 0.590293 | 0.841054 | 0.648981
1043 | 831 | 1199 | 971 | 1371 | 759 | 1162 | 0.301056 | 0.269716 | 0.186011 | 0.652975 | 0.311217 | 0.578692
1044 | 4962 | 4285 | 1082 | 271 | 59 | 30 | 0.331831 | 0.357785 | 0.407516 | 0.596310 | 0.653810 | 0.745652
1045 | 5451 | 2324 | 3303 | 48 | 62 | 34 | 0.581616 | 0.226949 | 0.293269 | 0.652049 | 0.495094 | 0.630076
1046 | 1985 | 741 | 5139 | 129 | 1370 | 182 | 0.655977 | 0.424114 | 0.703563 | 0.806743 | 0.528381 | 0.738860
1047 | 403 | 606 | 1058 | 190 | 273 | 71 | 0.448116 | 0.315586 | 0.452981 | 0.770326 | 0.817147 | 0.728364
1048 | 4302 | 20 | 2855 | 48 | 65 | 147 | 0.491142 | 0.632000 | 0.274994 | 0.770423 | 0.723387 | 0.557880
1049 | 2230 | 3613 | 2293 | 256 | 145 | 213 | 0.189399 | 0.178350 | 0.102005 | 0.351019 | 0.608163 | 0.212875
1050 | 4720 | 1322 | 4437 | 33 | 1054 | 248 | 0.415095 | 0.421660 | 0.239833 | 0.631400 | 0.601400 | 0.560778
1051 | 443 | 4720 | 103 | 81 | 33 | 44 | 0.581122 | 0.362573 | 0.303293 | 0.899926 | 0.700833 | 0.787728
1052 | 541 | 1392 | 2601 | 107 | 304 | 150 | 0.252999 | 0.503957 | 0.590636 | 0.700982 | 0.613006 | 0.455628
1053 | 1852 | 1847 | 1850 | 889 | 831 | 431 | 0.256390 | 0.627116 | 0.678187 | 0.540936 | 0.534782 | 0.516082
1054 | 3465 | 6365 | 3099 | 245 | 103 | 116 | 0.253195 | 0.231823 | 0.160262 | 0.308326 | 0.440740 | 0.494950
1055 | 1014 | 5055 | 317 | 1108 | 1116 | 693 | 0.090805 | 0.227141 | 0.339040 | 0.530658 | 0.512807 | 0.632448
1056 | 3542 | 1762 | 906 | 483 | 29 | 765 | 0.281586 | 0.590024 | 0.530410 | 0.435033 | 0.784004 | 0.412803
1057 | 491 | 1971 | 4036 | 711 | 175 | 240 | 0.362075 | 0.366738 | 0.464900 | 0.689821 | 0.699618 | 0.682315
1058 | 1047 | 249 | 403 | 145 | 243 | 190 | 0.452981 | 0.364203 | 0.392201 | 0.728364 | 0.754525 | 0.709606
1059 | 962 | 303 | 800 | 239 | 2549 | 250 | 0.618639 | 0.514625 | 0.355005 | 0.817741 | 0.465752 | 0.693501
1060 | 1955 | 4698 | 706 | 578 | 92 | 215 | 0.312312 | 0.360201 | 0.431058 | 0.484373 | 0.506775 | 0.682984
1061 | 5395 | 6382 | 6245 | 119 | 30 | 51 | 0.359715 | 0.485113 | 0.334003 | 0.264933 | 0.366670 | 0.571279
1062 | 1305 | 3060 | 5073 | 591 | 236 | 608 | 0.403929 | 0.413757 | 0.257063 | 0.700670 | 0.421412 | 0.728923
1063 | 2200 | 6350 | 5073 | 137 | 92 | 608 | 0.624268 | 0.541712 | 0.442590 | 0.752487 | 0.708673 | 0.681768
1064 | 2202 | 3431 | 608 | 233 | 28 | 30 | 0.485093 | 0.519287 | 0.591117 | 0.772984 | 0.652894 | 0.686651
1065 | 1228 | 1354 | 1104 | 27 | 96 | 41 | 1.000000 | 0.534028 | 1.000000 | 0.299896 | 0.409942 | 0.452697
1066 | 1567 | 3967 | 3747 | 323 | 224 | 68 | 0.532033 | 0.525784 | 0.386004 | 0.708919 | 0.746553 | 0.719718
1067 | 4743 | 2953 | 3163 | 295 | 203 | 211 | 0.319018 | 0.562780 | 0.489409 | 0.494070 | 0.593117 | 0.497623
1068 | 2177 | 1167 | 1039 | 88 | 53 | 53 | 0.529541 | 0.492208 | 0.695158 | 0.679879 | 0.664694 | 0.658825
1069 | 3448 | 4208 | 3730 | 228 | 552 | 144 | 0.570214 | 0.415712 | 0.363880 | 0.861617 | 0.744946 | 0.734219
1070 | 3505 | 953 | 879 | 800 | 1041 | 1071 | 0.459687 | 0.077549 | 0.318935 | 0.388118 | 0.709375 | 0.279584
1071 | 775 | 51 | 52 | 73 | 920 | 267 | 0.525801 | 0.324613 | 0.333708 | 0.558705 | 0.576748 | 0.546266
1072 | 813 | 1538 | 811 | 139 | 183 | 860 | 0.315797 | 0.546272 | 0.340059 | 0.648079 | 0.726472 | 0.526067
1073 | 3298 | 3068 | 1158 | 60 | 187 | 520 | 0.495483 | 0.351092 | 0.525020 | 0.305804 | 0.172142 | 0.279752
1074 | 3386 | 3384 | 6143 | 180 | 118 | 185 | 0.327803 | 0.180108 | 0.240905 | 0.917203 | 0.743383 | 0.873972
1075 | 6417 | 3866 | 2510 | 217 | 587 | 474 | 0.530767 | 0.585835 | 0.283682 | 0.870615 | 0.439494 | 0.395807
1076 | 2081 | 1077 | 45 | 77 | 359 | 876 | 0.466936 | 0.183051 | 0.349384 | 0.736402 | 0.808384 | 0.463562
1077 | 45 | 2082 | 5260 | 876 | 324 | 63 | 0.483027 | 0.534102 | 0.451097 | 0.548835 | 0.751240 | 0.622701
1078 | 2221 | 843 | 3451 | 191 | 480 | 118 | 0.505249 | 0.402614 | 0.271689 | 0.511498 | 0.263492 | 0.340966
1079 | 1356 | 430 | 360 | 24 | 139 | 74 | 0.993899 | 0.338158 | 0.391808 | 0.896394 | 0.802279 | 0.753887
1080 | 5175 | 3450 | 3111 | 626 | 349 | 202 | 0.246126 | 0.244716 | 0.160448 | 0.372795 | 0.217982 | 0.215812
1081 | 5402 | 394 | 5400 | 42 | 115 | 149 | 0.476517 | 0.548738 | 0.479816 | 0.600974 | 0.645051 | 0.657582
1082 | 4779 | 1044 | 5000 | 88 | 27 | 64 | 0.340559 | 0.407516 | 0.242551 | 0.671299 | 0.745652 | 0.702464
1083 | 472 | 4746 | 270 | 109 | 85 | 140 | 0.371372 | 0.450438 | 0.373280 | 0.131707 | 0.550845 | 0.562358
1084 | 4659 | 2691 | 997 | 86 | 781 | 1715 | 0.380714 | 0.324469 | 0.372444 | 0.684460 | 0.278087 | 0.111584
1085 | 3669 | 694 | 1200 | 79 | 731 | 762 | 0.347172 | 0.321850 | 0.309594 | 0.665098 | 0.723725 | 0.774631
1086 | 4304 | 775 | 3402 | 66 | 73 | 61 | 0.198954 | 0.447551 | 0.407362 | 0.401647 | 0.475404 | 0.381015
1087 | 1697 | 4159 | 1861 | 149 | 78 | 226 | 0.527293 | 0.545622 | 0.578056 | 0.735633 | 0.633460 | 0.540306
1088 | 4028 | 5891 | 5667 | 39 | 29 | 75 | 0.399006 | 0.419290 | 0.356549 | 0.560196 | 0.604022 | 0.537234
1089 | 1091 | 5810 | 5723 | 118 | 256 | 53 | 0.636257 | 0.622469 | 0.664383 | 0.576785 | 0.669467 | 0.522551
1090 | 5588 | 1095 | 5543 | 67 | 159 | 211 | 0.552700 | 0.947909 | 0.551285 | 0.842049 | 0.971652 | 0.753540
1091 | 1093 | 5573 | 5723 | 229 | 139 | 53 | 0.853884 | 0.677388 | 0.678130 | 0.742340 | 0.772816 | 0.837859
1092 | 1091 | 5573 | 6069 | 118 | 139 | 261 | 0.399531 | 0.351611 | 0.273593 | 0.603110 | 0.652744 | 0.430782
1093 | 1558 | 1091 | 5573 | 173 | 118 | 139 | 0.633404 | 0.853884 | 0.669162 | 0.451792 | 0.742340 | 0.790535
1094 | 6847 | 4926 | 6148 | 112 | 79 | 90 | 0.717251 | 0.575430 | 0.361483 | 0.733608 | 0.303452 | 0.355569
1095 | 5588 | 1090 | 5543 | 67 | 110 | 211 | 0.589504 | 0.947909 | 0.604385 | 0.803435 | 0.971652 | 0.713625
1096 | 3114 | 4228 | 5412 | 460 | 707 | 1154 | 0.509243 | 0.153758 | 0.315025 | 0.512264 | 0.583845 | 0.592790
1097 | 1452 | 6095 | 1434 | 230 | 318 | 369 | 0.354437 | 0.404391 | 0.260683 | 0.695725 | 0.642572 | 0.694382
1098 | 5197 | 4560 | 5196 | 150 | 83 | 212 | 0.647609 | 0.708267 | 0.688824 | 0.799729 | 0.754359 | 0.729362
1099 | 5237 | 3210 | 1973 | 207 | 163 | 94 | 0.646637 | 0.541074 | 0.572887 | 0.668317 | 0.562055 | 0.711764
1100 | 1319 | 1336 | 4575 | 142 | 81 | 41 | 0.608313 | 1.000000 | 0.660371 | 0.522533 | 0.382283 | 0.606824
1101 | 1436 | 671 | 1042 | 38 | 75 | 98 | 0.293263 | 0.307186 | 0.400405 | 0.643381 | 0.550758 | 0.648981
1102 | 3610 | 2111 | 2618 | 559 | 791 | 202 | 0.584069 | 0.465409 | 0.491423 | 0.667350 | 0.716682 | 0.754949
1103 | 3026 | 2524 | 1396 | 67 | 75 | 32 | 0.432584 | 0.262775 | 0.269556 | 0.676056 | 0.652067 | 0.608601
1104 | 1354 | 1228 | 1065 | 96 | 27 | 87 | 0.534028 | 1.000000 | 1.000000 | 0.346234 | 0.362217 | 0.452697
1105 | 1218 | 1406 | 709 | 402 | 100 | 492 | 0.782120 | 0.792607 | 0.336552 | 0.945219 | 0.953981 | 0.497176
1106 | 3025 | 959 | 1986 | 490 | 878 | 1275 | 0.291582 | 0.228725 | 0.344703 | 0.401638 | 0.325117 | 0.316612
1107 | 3036 | 1152 | 6101 | 37 | 87 | 78 | 0.482192 | 0.481304 | 0.222393 | 0.607247 | 0.791206 | 0.756171
1108 | 3449 | 2591 | 3614 | 233 | 731 | 174 | 0.295987 | 0.196603 | 0.469605 | 0.650281 | 0.431209 | 0.498953
1109 | 5987 | 4002 | 1826 | 80 | 246 | 714 | 0.217226 | 0.164228 | 0.180989 | 0.735397 | 0.676480 | 0.405965
1110 | 644 | 4209 | 2606 | 35 | 61 | 78 | 0.691736 | 0.603749 | 0.659702 | 0.684977 | 0.635046 | 0.615430
1111 | 1015 | 847 | 1516 | 1034 | 112 | 463 | 0.152025 | 0.428442 | 0.135997 | 0.444838 | 0.837581 | 0.386197
1112 | 537 | 5495 | 2369 | 103 | 37 | 147 | 0.562602 | 0.487154 | 0.463070 | 0.884689 | 0.709200 | 0.876796
1113 | 1641 | 3026 | 2436 | 59 | 67 | 83 | 0.340502 | 0.209302 | 0.298047 | 0.542933 | 0.305286 | 0.464830
1114 | 3031 | 2164 | 594 | 395 | 190 | 1007 | 0.424431 | 0.373269 | 0.551772 | 0.697246 | 0.753692 | 0.853587
1115 | 3028 | 5587 | 3527 | 75 | 50 | 50 | 0.336911 | 0.311316 | 0.123966 | 0.475116 | 0.502458 | 0.503377
1116 | 1681 | 3202 | 5751 | 53 | 257 | 45 | 0.627770 | 0.612043 | 0.495695 | 0.740124 | 0.288222 | 0.327520
1117 | 688 | 623 | 2598 | 43 | 118 | 202 | 0.373260 | 0.543655 | 0.218493 | 0.702747 | 0.844358 | 0.313331
1118 | 4769 | 4340 | 4001 | 75 | 49 | 44 | 0.741644 | 0.568329 | 0.572476 | 0.540038 | 0.623181 | 0.686626
1119 | 1425 | 4412 | 4716 | 83 | 79 | 73 | 0.589868 | 0.616879 | 0.725592 | 0.455279 | 0.392592 | 0.460173
1120 | 2041 | 1937 | 1936 | 130 | 86 | 66 | 0.240974 | 0.269940 | 0.254653 | 0.298407 | 0.311280 | 0.302976
1121 | 2969 | 3172 | 3171 | 966 | 484 | 134 | 0.620338 | 0.459575 | 0.382690 | 0.821418 | 0.735125 | 0.691542
1122 | 3174 | 1124 | 1123 | 151 | 49 | 63 | 0.741906 | 0.562103 | 0.464339 | 0.722651 | 0.947011 | 0.931018
1123 | 1124 | 3174 | 1122 | 49 | 151 | 37 | 0.849067 | 0.696991 | 0.464339 | 0.986715 | 0.770565 | 0.931018
1124 | 1123 | 3174 | 1122 | 63 | 151 | 37 | 0.849067 | 0.719490 | 0.562103 | 0.986715 | 0.753836 | 0.947011
1125 | 4059 | 7044 | 6856 | 316 | 61 | 89 | 0.166862 | 0.416646 | 0.214510 | 0.167141 | 0.389949 | 0.204127
1126 | 1127 | 4242 | 1128 | 67 | 48 | 39 | 0.886140 | 0.699647 | 0.739255 | 0.983704 | 0.968324 | 0.863428
1127 | 4242 | 1130 | 1126 | 48 | 82 | 241 | 0.668218 | 0.714217 | 0.886140 | 0.961314 | 0.935329 | 0.983704
1128 | 4242 | 1130 | 2549 | 48 | 82 | 115 | 0.875152 | 0.852481 | 0.657015 | 0.842081 | 0.846808 | 0.638010
1129 | 1130 | 1132 | 631 | 82 | 83 | 116 | 0.898566 | 0.873417 | 0.829171 | 0.864779 | 0.574072 | 0.551508
1130 | 1128 | 1132 | 4242 | 39 | 83 | 48 | 0.852481 | 0.869579 | 0.826379 | 0.846808 | 0.687601 | 0.925091
1131 | 3152 | 630 | 638 | 103 | 154 | 106 | 0.751384 | 0.799959 | 0.796104 | 0.611998 | 0.889763 | 0.849252
1132 | 1130 | 631 | 1136 | 82 | 116 | 100 | 0.869579 | 0.856244 | 0.813229 | 0.687601 | 0.664479 | 0.640582
1133 | 6034 | 1134 | 1850 | 277 | 1490 | 431 | 0.795500 | 0.659574 | 0.839725 | 0.821415 | 0.944087 | 0.711333
1134 | 632 | 629 | 1850 | 682 | 854 | 431 | 0.851627 | 0.884699 | 0.728300 | 0.879534 | 0.711391 | 0.737622
1135 | 1438 | 6574 | 1133 | 136 | 55 | 241 | 0.266137 | 0.634198 | 0.659332 | 0.744778 | 0.622956 | 0.765624
1136 | 1137 | 1132 | 1130 | 215 | 83 | 82 | 0.914432 | 0.813229 | 0.921209 | 0.886502 | 0.640582 | 0.639192
1137 | 634 | 2549 | 1136 | 54 | 115 | 100 | 0.803820 | 0.623417 | 0.914432 | 0.894814 | 0.540396 | 0.886502
1138 | 1251 | 1252 | 1315 | 77 | 81 | 233 | 0.288014 | 0.571369 | 0.419381 | 0.788613 | 0.766963 | 0.790685
