itemID | top1 vision sim | top2 vision sim | top3 vision sim | top1 text sim | top2 text sim | top3 text sim
1768 | 0.885447 | 0.622088 | 0.760489 | 0.783112 | 0.831263 | 0.921590
1769 | 0.885447 | 0.747517 | 0.341339 | 0.783112 | 0.804958 | 0.607347
1770 | 0.341339 | 0.087755 | 0.336712 | 0.607347 | 0.285952 | 0.814916
1771 | 0.581660 | 0.618356 | 0.436127 | 0.276775 | 0.415319 | 0.393349
1772 | 0.554732 | 0.392041 | 0.146446 | 0.183256 | 0.269592 | 0.127388
1773 | 0.370057 | 0.199336 | 0.330341 | 0.333915 | 0.495020 | 0.135692
1774 | 0.559394 | 0.229175 | 0.123510 | 0.295977 | 0.331965 | 0.191875
1775 | 0.597463 | 0.803664 | 0.236719 | 0.795947 | 0.315360 | 0.383194
1776 | 0.940767 | 0.864485 | 0.209751 | 0.599454 | 0.548075 | 0.268788
1777 | 0.829661 | 0.656191 | 0.630131 | 0.961080 | 0.876785 | 0.878227
1778 | 0.829661 | 0.584126 | 0.598376 | 0.961080 | 0.894946 | 0.863175
1779 | 0.222345 | 0.554074 | 0.514170 | 0.520472 | 0.159100 | 0.260749
1780 | 0.123980 | 0.198460 | 0.308158 | 0.287363 | 0.230308 | 0.373277
1781 | 0.356993 | 0.252676 | 0.294429 | 0.063612 | 0.205320 | -0.027135
1782 | 0.719683 | 0.632113 | 0.643864 | 0.698865 | 0.517155 | 0.397308
1783 | 0.580175 | 0.582252 | 0.573667 | 0.265621 | 0.264490 | 0.349614
1784 | 0.797340 | 0.907312 | 0.720985 | 0.854843 | 0.788955 | 0.865046
1785 | 0.323062 | 0.123355 | 0.181034 | 0.305269 | 0.322262 | 0.208883
1786 | 0.252760 | 0.454767 | 0.602050 | 0.294061 | 0.391482 | 0.449578
1787 | 0.663143 | 0.648681 | 0.635970 | 0.766613 | 0.405414 | 0.751832
1788 | 0.622088 | 0.631773 | 0.544780 | 0.831263 | 0.851757 | 0.756105
1789 | 0.758056 | 0.754209 | 0.767186 | 0.961000 | 0.981288 | 0.610035
1790 | 0.487370 | 0.507778 | 0.493653 | 0.611305 | 0.506080 | 0.297661
1791 | 0.555159 | 0.467706 | 0.540483 | 0.680065 | 0.560579 | 0.482473
1792 | 0.271066 | 0.240725 | 0.346410 | 0.244301 | 0.187863 | 0.289998
1793 | 0.239639 | 0.169743 | 0.135312 | 0.562712 | 0.453227 | 0.388194
1794 | 0.683468 | 0.825933 | 0.680452 | 0.954029 | 0.789597 | 0.825001
1795 | 0.766945 | 0.594666 | 0.580058 | 0.945877 | 0.347047 | 0.804367
1796 | 0.609957 | 0.629813 | 0.607651 | 0.549140 | 0.406011 | 0.336567
1797 | 0.497429 | 0.623885 | 0.669069 | 0.662167 | 0.341090 | 0.697509
1798 | 0.586930 | 0.840209 | 0.768897 | 0.684169 | 0.750322 | 0.867775
1799 | 0.299269 | 0.122860 | 0.153455 | 0.150637 | 0.184467 | 0.245307
1800 | 0.334886 | 0.536348 | 0.564155 | 0.336827 | 0.369741 | 0.298210
1801 | 0.697840 | 0.719954 | 0.455377 | 0.687122 | 0.655692 | 0.662802
1802 | 0.614898 | 0.566108 | 0.203390 | 0.189603 | 0.536778 | 0.432889
1803 | 0.372927 | 0.608508 | 0.653847 | 0.497944 | 0.723353 | 0.526488
1804 | 0.623517 | 0.721131 | 0.241820 | 0.498607 | 0.610194 | 0.256638
1805 | 0.363579 | 0.198357 | 0.720833 | 0.544404 | 0.272768 | 0.982589
1806 | 0.578384 | 0.558289 | 0.460888 | 0.234193 | 0.474640 | 0.693616
1807 | 0.392227 | 0.468486 | 0.437199 | 0.574371 | 0.609973 | 0.570555
1808 | 0.810190 | 0.504017 | 0.604530 | 0.927022 | 0.557272 | 0.471443
1809 | 0.205711 | 0.395892 | 0.237539 | 0.271992 | 0.384893 | 0.203907
1810 | 0.237556 | 0.439797 | 0.304217 | 0.166089 | 0.385359 | 0.495412
1811 | 0.695558 | 0.653543 | 0.434472 | 0.565935 | 0.214942 | 0.456097
1812 | 0.182042 | 0.244217 | 0.302139 | 0.534268 | 0.170119 | 0.350689
1813 | 0.169772 | 0.125511 | 0.279554 | 0.466591 | 0.481493 | 0.831066
1814 | 0.404366 | 0.292526 | 0.639865 | 0.525435 | 0.685742 | 0.443058
1815 | 0.228234 | 0.315857 | 0.273721 | 0.277950 | 0.400778 | 0.597608
1816 | 0.628068 | 0.605519 | 0.622005 | 0.459922 | 0.428930 | 0.504740
1817 | 0.477098 | 0.437892 | 0.300144 | 0.253257 | 0.338998 | 0.194831
1818 | 0.757384 | 0.736143 | 0.737015 | 0.863788 | 0.487929 | 0.491045
1819 | 0.178845 | 0.147066 | 0.283917 | 0.383774 | 0.265367 | 0.089042
1820 | 0.471984 | 0.526922 | 0.218047 | 0.555787 | 0.494609 | 0.774037
1821 | 0.786076 | 0.828782 | 0.813521 | 0.717422 | 0.576167 | 0.441676
1822 | 0.598535 | 0.662238 | 0.608330 | 0.795758 | 0.830029 | 0.736034
1823 | 0.570051 | 0.291860 | 0.370945 | 0.309540 | 0.607562 | 0.615088
1824 | 0.161397 | 0.603007 | 0.603083 | 0.184938 | 0.153281 | 0.298418
1825 | 0.573390 | 0.624680 | 0.578523 | 0.589657 | 0.529104 | 0.544684
1826 | 0.277435 | 0.122185 | 0.187925 | 0.378144 | 0.278851 | 0.569640
1827 | 0.526680 | 0.253775 | 0.131977 | 0.254826 | 0.211994 | 0.190674
1828 | 0.423269 | 0.183705 | 0.148678 | 0.143081 | 0.165611 | 0.232339
1829 | 0.729614 | 0.622005 | 0.651325 | 0.893235 | 0.504740 | 0.286425
1830 | 0.772451 | 0.845831 | 0.629251 | 0.848534 | 0.834724 | 0.502070
1831 | 0.712920 | 0.371479 | 0.885549 | 0.694012 | 0.450462 | 0.728520
1832 | 0.607324 | 0.160793 | 0.199349 | 0.577921 | 0.228743 | 0.152213
1833 | 0.375587 | 0.585277 | 0.406844 | 0.411592 | 0.485015 | 0.265683
1834 | 0.719680 | 0.640503 | 0.321672 | 0.490782 | 0.380090 | 0.438890
1835 | 0.280369 | 0.554270 | 0.243724 | 0.367907 | 0.292474 | 0.201192
1836 | 0.294601 | 0.513574 | 0.472293 | 0.382315 | 0.682141 | 0.880287
1837 | 0.472293 | 0.506299 | 0.171846 | 0.880287 | 0.708222 | 0.097611
1838 | 0.146446 | 0.196817 | 0.377064 | 0.127388 | 0.232007 | 0.278124
1839 | 0.873033 | 0.773616 | 0.836642 | 0.651949 | 0.201008 | 0.586330
1840 | 0.221403 | 0.169176 | 0.619318 | 0.233449 | 0.314125 | 0.715800
1841 | 0.185315 | 0.200223 | 0.323898 | 0.349988 | 0.076247 | 0.563459
1842 | 0.928786 | 0.884912 | 0.845892 | 0.915928 | 0.775967 | 0.611609
1843 | 0.623359 | 0.452592 | 0.448523 | 0.635598 | 0.824622 | 0.811553
1844 | 0.643066 | 0.075238 | 0.233433 | 0.469788 | 0.310944 | 0.409901
1845 | 0.813305 | 0.095763 | 0.483865 | 0.782779 | 0.493661 | 0.441384
1846 | 0.611685 | 0.208325 | 0.318522 | 0.454166 | 0.202447 | 0.417396
1847 | 0.928786 | 0.897914 | 0.699666 | 0.915928 | 0.921244 | 0.389333
1848 | 0.768652 | 0.698716 | 0.751078 | 0.327223 | 0.458316 | 0.878299
1849 | 0.210567 | 0.398394 | 0.224416 | 0.306025 | 0.274628 | 0.358168
1850 | 0.897914 | 0.884912 | 0.839725 | 0.921244 | 0.775967 | 0.711333
1851 | 0.328774 | 0.409835 | 0.384065 | 0.445455 | 0.346480 | 0.659401
1852 | 0.805420 | 0.721454 | 0.399280 | 0.491603 | 0.663585 | 0.409686
1853 | 0.576188 | 0.662950 | 0.518674 | 0.337539 | 0.264436 | 0.605002
1854 | 0.641520 | 0.435428 | 0.633156 | 0.218679 | 0.406321 | 0.237771
1855 | 0.373482 | 0.568833 | 0.760585 | 0.728832 | 0.493471 | 0.813285
1856 | 0.373482 | 0.416271 | 0.320979 | 0.728832 | 0.764876 | 0.421162
1857 | 0.638369 | 0.463394 | 0.117770 | 0.512235 | 0.754190 | 0.141216
1858 | 0.416271 | 0.329268 | 0.249574 | 0.764876 | 0.740936 | 0.262488
1859 | 0.650750 | 0.669342 | 0.691851 | 0.195747 | 0.264368 | 0.258203
1860 | 0.919434 | 0.852276 | 0.757039 | 0.913332 | 0.929664 | 0.935405
1861 | 0.703322 | 0.157489 | 0.782510 | 0.689004 | 0.145845 | 0.708479
1862 | 0.767697 | 0.682521 | 0.789373 | 0.900236 | 0.895563 | 0.907418
1863 | 0.823479 | 0.754284 | 0.733631 | 0.828591 | 0.827003 | 0.963143
1864 | 0.613884 | 0.504245 | 0.480647 | 0.261337 | 0.314427 | 0.360067
1865 | 0.720914 | 0.650449 | 0.565768 | 0.911984 | 0.427598 | 0.268677
1866 | 0.783450 | 0.735794 | 0.716125 | 0.692623 | 0.507094 | 0.562317
1867 | 0.729060 | 0.743707 | 0.672033 | 0.836234 | 0.905845 | 0.836686
1868 | 0.996041 | 0.673536 | 0.363177 | 0.840070 | 0.754819 | 0.181336
1869 | 0.601123 | 0.214484 | 0.400983 | 0.394387 | 0.334333 | 0.506041
1870 | 0.243539 | 0.209232 | 0.165724 | 0.521784 | 0.237885 | 0.089656
1871 | 0.645886 | 0.589415 | 0.231979 | 0.688022 | 0.808702 | 0.272646
1872 | 0.838702 | 0.768905 | 0.589415 | 0.828761 | 0.397880 | 0.808702
1873 | 0.566320 | 0.549223 | 0.200533 | 0.328287 | 0.200160 | 0.357191
1874 | 0.656004 | 0.257279 | 0.270025 | 0.480204 | 0.366507 | 0.170909
1875 | 0.167681 | 0.198880 | 0.283444 | 0.205349 | 0.344214 | 0.221433
1876 | 0.758775 | 0.696059 | 0.561376 | 0.962664 | 0.787924 | 0.265465
1877 | 0.568375 | 0.073435 | 0.354325 | 0.177046 | 0.188394 | 0.207172
1878 | 0.558547 | 0.161635 | 0.623286 | 0.297129 | 0.277718 | 0.441855
1879 | 0.135909 | 0.308049 | 0.121412 | 0.225846 | 0.330041 | 0.056378
1880 | 0.167720 | 0.284383 | 0.208363 | 0.220926 | 0.427981 | 0.137945
1881 | 0.869816 | 0.855005 | 0.777107 | 0.514760 | 0.613722 | 0.655243
1882 | 0.676830 | 0.478972 | 0.557071 | 0.475515 | 0.395897 | 0.387338
1883 | 0.556059 | 0.641453 | 0.599921 | 0.830833 | 0.536116 | 0.952665
1884 | 0.531582 | 0.542883 | 0.581161 | 0.453632 | 0.387102 | 0.567247
1885 | 0.529961 | 0.482858 | 1.000000 | 0.622805 | 0.766121 | 0.322341
1886 | 0.661004 | 0.259272 | 0.168373 | 0.493805 | 0.288785 | 0.346285
1887 | 0.058518 | 0.637923 | 0.072217 | 0.464955 | 0.478105 | 0.296582
1888 | 0.173601 | 0.702770 | 0.698215 | 0.230278 | 0.443471 | 0.321654
1889 | 0.532887 | 0.262711 | 0.142534 | 0.246259 | 0.214097 | 0.214918
1890 | 0.501804 | 0.270365 | 0.651510 | 0.977882 | 0.229576 | 0.336256
1891 | 0.599151 | 0.150758 | 0.506449 | 0.285734 | 0.265367 | 0.258709
1892 | 0.742453 | 0.272512 | 0.242667 | 0.755938 | 0.231132 | 0.229045
1893 | 0.134616 | 0.415628 | 0.168345 | 0.376050 | 0.488380 | 0.140283
1894 | 0.339117 | 0.394400 | 0.302549 | 0.262203 | 0.378432 | 0.387426
1895 | 0.629527 | 0.620595 | 0.637938 | 0.463432 | 0.567567 | 0.438534
1896 | 0.826637 | 0.813805 | 0.331287 | 0.842818 | 0.789572 | 0.513235
1897 | 0.293863 | 0.249574 | 0.138255 | 0.405679 | 0.262488 | 0.269542
1898 | 0.674973 | 0.792119 | 0.312568 | 0.835001 | 0.987886 | 0.537284
1899 | 1.000000 | 0.724265 | 0.704399 | 0.812268 | 0.610023 | 0.358275
1900 | 0.236719 | 0.459947 | 0.563530 | 0.383194 | 0.144457 | 0.320894
1901 | 0.625651 | 0.302941 | 0.133394 | 0.433379 | 0.644706 | 0.295024
1902 | 0.698551 | 0.658404 | 0.602075 | 0.496982 | 0.983837 | 0.235890
1903 | 0.818517 | 0.250892 | 0.187684 | 0.761984 | 0.319111 | 0.354010
1904 | 0.247598 | 0.228751 | 0.255223 | 0.281550 | 0.327796 | 0.273493
1905 | 0.598089 | 0.149021 | 0.613874 | 0.758166 | 0.243770 | 0.538445
1906 | 0.544980 | 0.140335 | 0.539351 | 0.580319 | 0.269690 | 0.582721
1907 | 0.778443 | 0.788101 | 0.643339 | 0.825734 | 0.844731 | 0.945514
1908 | 0.623476 | 0.245841 | 0.438582 | 0.869397 | 0.585351 | 0.858356
1909 | 0.201308 | 0.112122 | 0.109896 | 0.296194 | 0.397849 | 0.420211
1910 | 0.978125 | 0.731291 | 0.705002 | 0.706951 | 0.244067 | 0.408782
1911 | 0.287622 | 0.112362 | 0.308722 | 0.721908 | 0.194761 | 0.573039
1912 | 0.523980 | 0.557716 | 0.364521 | 0.395566 | 0.392615 | 0.779074
1913 | 0.630413 | 0.572413 | 0.659048 | 0.586120 | 0.764392 | 0.638511
1914 | 0.647318 | 0.695474 | 0.710304 | 0.302239 | 0.247172 | 0.268048
1915 | 0.288853 | 0.574598 | 0.305064 | 0.180284 | 0.645959 | 0.357915
1916 | 0.172049 | 0.161539 | 0.325200 | 0.267512 | 0.123281 | 0.100905
1917 | 0.300042 | 0.254734 | 0.270643 | 0.224946 | 0.525946 | 0.219467
1918 | 0.789181 | 0.509997 | 0.691647 | 0.214570 | 0.290051 | 0.648054
1919 | 0.697840 | 0.649907 | 0.674181 | 0.687122 | 0.725499 | 0.263823
1920 | 0.652861 | 0.295307 | 0.262464 | 0.999096 | 0.505821 | 0.431181
1921 | 0.652861 | 0.436871 | 0.373168 | 0.999096 | 0.404092 | 0.671211
1922 | 0.163432 | 0.214574 | 0.335665 | 0.356392 | 0.237799 | 0.401142
1923 | 0.685007 | 0.742227 | 0.699845 | 0.317860 | 0.313829 | 0.289027
1924 | 0.284914 | 0.681922 | 0.328838 | 0.284945 | 0.387389 | 0.323723
1925 | 0.824218 | 0.832177 | 0.294793 | 0.956619 | 0.959996 | 0.299994
1926 | 0.639126 | 0.530804 | 0.543487 | 0.785448 | 0.790349 | 0.802142
1927 | 0.702379 | 0.652711 | 0.175938 | 0.843238 | 0.876452 | 0.164336
1928 | 0.596430 | 0.341307 | 0.603706 | 0.245585 | 0.148037 | 0.123875
1929 | 0.171653 | 0.211530 | 0.196465 | 0.170429 | 0.088309 | 0.094445
1930 | 0.742453 | 0.309653 | 0.719678 | 0.755938 | 0.186590 | 0.445904
1931 | 0.764740 | 0.736801 | 0.498148 | 0.431747 | 0.426209 | 0.429494
1932 | 0.711392 | 0.688253 | 0.656066 | 0.422649 | 0.562226 | 0.188956
1933 | 0.619347 | 0.588154 | 0.273275 | 0.350468 | 0.570312 | 0.210386
1934 | 0.707044 | 0.707711 | 0.669547 | 0.757142 | 0.785442 | 0.783786
1935 | 1.000000 | 1.000000 | 1.000000 | 0.264811 | 0.297918 | 0.226775
1936 | 0.866375 | 0.733206 | 0.758398 | 0.767740 | 0.504579 | 0.493335
1937 | 0.773129 | 0.696197 | 0.203177 | 0.576392 | 0.582232 | 0.292621
1938 | 0.702216 | 0.780752 | 0.712881 | 0.752733 | 0.834652 | 0.731547
1939 | 0.636718 | 0.237026 | 0.695106 | 0.819494 | 0.186476 | 0.562817
1940 | 0.822107 | 0.331496 | 0.575217 | 0.899536 | 0.409787 | 0.323245
1941 | 0.651818 | 0.660709 | 0.768003 | 0.859841 | 0.442541 | 0.856456
1942 | 0.260403 | 0.532904 | 0.313545 | 0.613948 | 0.513973 | 0.610313
1943 | 0.332166 | 0.183405 | 0.315957 | 0.717673 | 0.738729 | 0.690618
1944 | 0.288557 | 0.281721 | 0.283926 | 0.644496 | 0.240864 | 0.220213
1945 | 0.288557 | 0.270188 | 0.184166 | 0.644496 | 0.226555 | 0.286767
1946 | 0.120792 | 0.619802 | 0.267987 | 0.232792 | 0.523417 | 0.124775
1947 | 0.526215 | 0.547147 | 0.262453 | 0.239406 | 0.243006 | 0.152315
1948 | 0.233119 | 0.233119 | 0.572073 | 0.278680 | 0.338970 | 0.337020
1949 | 0.647939 | 0.647939 | 0.601328 | 0.335384 | 0.332219 | 0.412347
1950 | 0.822107 | 0.678714 | 0.651818 | 0.899536 | 0.489787 | 0.859841
1951 | 0.804831 | 0.740269 | 0.433870 | 0.712366 | 0.709464 | 0.580998
1952 | 0.460069 | 0.765119 | 0.487759 | 0.619043 | 0.678942 | 0.566611
1953 | 0.748183 | 0.312373 | 0.613921 | 0.815752 | 0.349196 | 0.980831
1954 | 0.631978 | 0.635187 | 0.513612 | 0.296788 | 0.472075 | 0.383841
1955 | 0.836442 | 0.661087 | 0.793261 | 0.787075 | 0.536356 | 0.886682
1956 | 0.427711 | 0.551754 | 0.478179 | 0.542376 | 0.380976 | 0.408387
1957 | 0.600785 | 0.678185 | 0.382273 | 0.323535 | 0.246945 | 0.064501
1958 | 0.364261 | 0.338206 | 0.348461 | 0.583337 | 0.404545 | 0.495294
1959 | 0.712415 | 0.695743 | 0.787426 | 0.212631 | 0.295662 | 0.305481
1960 | 0.751914 | 0.298897 | 0.728889 | 0.520533 | 0.556507 | 0.303271
1961 | 0.964010 | 0.341272 | 0.334771 | 0.839012 | 0.328274 | 0.231097
1962 | 0.701787 | 0.389448 | 0.202307 | 0.526797 | 0.429451 | 0.162663
1963 | 0.332166 | 0.260403 | 0.157006 | 0.717673 | 0.613948 | 0.722585
1964 | 0.676767 | 0.661438 | 0.351363 | 0.653030 | 0.430746 | 0.203348
1965 | 0.225818 | 0.253696 | 0.229210 | 0.143762 | 0.260672 | 0.223404
1966 | 0.234044 | 0.263214 | 0.117196 | 0.418613 | 0.213021 | 0.126331
1967 | 0.600676 | 0.630793 | 0.376611 | 0.562535 | 0.367881 | 0.403757
1968 | 0.643328 | 0.248964 | 0.476752 | 0.499585 | 0.358043 | 0.309932
1969 | 0.108625 | 0.282359 | 0.266416 | 0.103641 | 0.131375 | 0.407654
1970 | 0.703853 | 0.687379 | 0.676449 | 0.316089 | 0.459566 | 0.451297
1971 | 0.642542 | 0.300558 | 0.588833 | 0.740938 | 0.336005 | 0.676961
1972 | 0.536756 | 0.520063 | 0.220209 | 0.273317 | 0.178000 | 0.290245
1973 | 0.387163 | 0.629932 | 0.572887 | 0.552175 | 0.648892 | 0.711764
1974 | 0.696210 | 0.638069 | 0.678873 | 0.620766 | 0.661478 | 0.553186
1975 | 0.685985 | 0.267295 | 0.627953 | 0.724991 | 0.336382 | 0.559458
1976 | 0.670567 | 0.576782 | 0.425593 | 0.721022 | 0.658876 | 0.631997
1977 | 0.709625 | 0.607551 | 0.479984 | 0.726896 | 0.711034 | 0.549268
1978 | 0.628999 | 0.422732 | 0.334886 | 0.598607 | 0.488687 | 0.336827
1979 | 0.618501 | 0.238066 | 0.281644 | 0.308308 | 0.318900 | 0.294135
1980 | 0.232168 | 0.566427 | 0.200512 | 0.473904 | 0.313685 | 0.511724
1981 | 0.626157 | 0.716331 | 0.217699 | 0.750249 | 0.555900 | 0.259705
1982 | 0.236662 | 0.522129 | 0.532081 | 0.240596 | 0.585052 | 0.234237
1983 | 0.612822 | 0.495483 | 0.260770 | 0.578212 | 0.707124 | 0.349464
1984 | 0.244514 | 0.519005 | 0.439234 | 0.314661 | 0.549006 | 0.551886
1985 | 0.636565 | 0.401440 | 0.242133 | 0.273593 | 0.498012 | 0.220683
1986 | 0.623103 | 0.601573 | 0.289385 | 0.582281 | 0.302913 | 0.154800
1987 | 0.553053 | 0.215430 | 0.570074 | 0.978580 | 0.181645 | 0.967124
1988 | 0.570074 | 0.648094 | 0.093539 | 0.967124 | 0.877699 | 0.266803
1989 | 0.553053 | 0.470099 | 0.325132 | 0.978580 | 0.885951 | 0.984025
1990 | 0.655641 | 0.617572 | 0.626397 | 0.411511 | 0.221614 | 0.426995
1991 | 0.558060 | 0.608128 | 0.544819 | 0.606411 | 0.688314 | 0.596278
1992 | 0.570795 | 0.341800 | 0.291383 | 0.583524 | 0.310695 | 0.247898
1993 | 0.343306 | 0.308852 | 0.248598 | 0.318185 | 0.456031 | 0.301210
1994 | 0.263156 | 0.248964 | 0.161681 | 0.192170 | 0.358043 | 0.135246
1995 | 0.668187 | 0.117715 | 0.542626 | 0.556752 | 0.324787 | 0.431303
1996 | 0.605729 | 0.133682 | 0.208620 | 0.429767 | 0.291694 | 0.248605
1997 | 0.385331 | 0.399375 | 0.437169 | 0.254850 | 0.509622 | 0.374116
1998 | 0.241676 | 0.574997 | 0.575723 | 0.257903 | 0.781171 | 0.386751
1999 | 0.749197 | 0.748577 | 0.123411 | 0.535825 | 0.560573 | 0.114948
2000 | 0.783235 | 0.159694 | 0.105066 | 0.556484 | 0.436764 | 0.273200
2001 | 0.536795 | 0.586271 | 0.297039 | 0.569332 | 0.522258 | 0.445217
2002 | 0.575465 | 0.667899 | 0.719444 | 0.752959 | 0.877991 | 0.740456
2003 | 1.000000 | 1.000000 | 1.000000 | 0.366307 | 0.437040 | 0.334883
2004 | 0.490548 | 0.394594 | 0.618783 | 0.658316 | 0.425644 | 0.412403
2005 | 0.669591 | 0.710038 | 0.717960 | 0.172582 | 0.319568 | 0.171297
2006 | 0.628489 | 0.613921 | 0.413235 | 0.350230 | 0.980831 | 0.313468
2007 | 0.766743 | 0.597463 | 0.507784 | 0.841144 | 0.795947 | 0.507028
2008 | 0.827165 | 0.718097 | 0.702549 | 0.521541 | 0.547007 | 0.183634
2009 | 0.575934 | 0.308867 | 0.304257 | 0.426638 | 0.413280 | 0.434217
2010 | 0.341196 | 0.321347 | 0.251894 | 0.263976 | 0.219443 | 0.349087
2011 | 0.562409 | 0.605491 | 0.566906 | 0.293209 | 0.641086 | 0.362571
2012 | 0.132702 | 0.560608 | 0.621452 | 0.337393 | 0.318506 | 0.207109
2013 | 0.624349 | 0.644477 | 0.266127 | 0.547803 | 0.389747 | 0.329516
2014 | 0.367053 | 0.636728 | 0.478349 | 0.700771 | 0.290397 | 0.487735
2015 | 0.709798 | 0.487772 | 0.678330 | 0.460100 | 0.404710 | 0.708139
2016 | 0.232666 | 0.810946 | 0.936958 | 0.148918 | 0.976331 | 0.871643
2017 | 0.653619 | 0.815967 | 0.646886 | 0.759616 | 0.920084 | 0.795052
2018 | 0.198357 | 0.106639 | 0.404757 | 0.272768 | 0.159928 | 0.179701
2019 | 0.491550 | 0.442827 | 0.508337 | 0.801743 | 0.711065 | 0.805065
2020 | 0.857298 | 0.699159 | 0.709764 | 0.995599 | 0.383844 | 0.498064
2021 | 0.156619 | 0.594036 | 0.229994 | 0.345260 | 0.530979 | 0.276735
2022 | 0.645050 | 0.131609 | 0.572598 | 0.571123 | 0.342253 | 0.552886
2023 | 0.139416 | 0.403240 | 0.209207 | 0.238736 | 0.321055 | 0.446808
2024 | 0.253519 | 0.542453 | 0.620871 | 0.345671 | 0.296551 | 0.417990
2025 | 0.687204 | 0.704539 | 0.643129 | 0.571269 | 0.718287 | 0.379898
2026 | 0.468231 | 0.416642 | 0.209905 | 0.349450 | 0.275084 | 0.241333
2027 | 0.625612 | 0.642152 | 0.483234 | 0.505209 | 0.386303 | 0.449021
2028 | 0.565768 | 0.210516 | 0.183869 | 0.268677 | 0.335929 | 0.316088
2029 | 0.661451 | 0.613354 | 0.582173 | 0.587486 | 0.675143 | 0.587770
2030 | 0.226112 | 0.186138 | 0.396870 | 0.209239 | 0.342434 | 0.445741
2031 | 0.411174 | 0.265903 | 0.605502 | 0.446844 | 0.516460 | 0.575852
2032 | 0.823826 | 0.416156 | 0.320485 | 0.867890 | 0.629617 | 0.678658
2033 | 0.127168 | 0.559866 | 0.431366 | 0.145593 | 0.464939 | 0.443619
2034 | 0.137768 | 0.251549 | 0.450084 | 0.136819 | 0.417380 | 0.233298
2035 | 0.654288 | 0.654288 | 0.431614 | 0.160434 | 0.185590 | 0.255926
2036 | 0.578564 | 0.277816 | 0.236991 | 0.320850 | 0.155438 | 0.203597
2037 | 0.690121 | 0.696507 | 0.691103 | 0.745136 | 0.521031 | 0.482999
2038 | 0.700572 | 0.361943 | 0.437925 | 0.626741 | 0.297742 | 0.281369
2039 | 0.639869 | 0.546242 | 0.637269 | 0.743747 | 0.725548 | 0.484512
2040 | 0.119890 | 0.390520 | 0.467625 | 0.524905 | 0.324131 | 0.332015
2041 | 0.866375 | 0.743782 | 0.750310 | 0.767740 | 0.528666 | 0.457806
2042 | 0.176547 | 0.141348 | 0.317260 | 0.305593 | 0.172165 | 0.208921
2043 | 0.605733 | 0.160154 | 0.306549 | 0.360702 | 0.418878 | 0.327283
2044 | 0.562545 | 0.545377 | 0.188088 | 0.490240 | 0.508250 | 0.139792
2045 | 0.813805 | 0.311381 | 0.796811 | 0.789572 | 0.308273 | 0.818324
2046 | 1.000000 | 1.000000 | 1.000000 | 0.192255 | 0.150847 | 0.133107
2047 | 0.615689 | 0.608395 | 0.639792 | 0.303448 | 0.364897 | 0.382989
2048 | 0.513574 | 0.494146 | 0.273537 | 0.682141 | 0.616710 | 0.285252
2049 | 0.190926 | 0.093078 | 0.654906 | 0.184652 | 0.215709 | 0.708489
2050 | 0.146792 | 0.164098 | 0.514124 | 0.184518 | 0.306489 | 0.496988
2051 | 0.165431 | 0.214489 | 0.300602 | 0.308849 | 0.093923 | 0.133081
2052 | 0.582101 | 0.325144 | 0.285692 | 0.266984 | 0.640858 | 0.319226
2053 | 0.649523 | 0.602832 | 0.540789 | 0.275923 | 0.541964 | 0.676630
2054 | 0.183405 | 0.313545 | 0.174325 | 0.738729 | 0.610313 | 0.734072
2055 | 0.531162 | 0.499739 | 0.765986 | 0.375448 | 0.550971 | 0.609900
2056 | 0.079568 | 0.128501 | 0.104350 | 0.191836 | 0.207799 | 0.050771
2057 | 0.696197 | 0.341196 | 0.759450 | 0.582232 | 0.263976 | 0.654543
2058 | 0.662000 | 0.190528 | 0.497431 | 0.231876 | 0.175487 | 0.234811
2059 | 0.042274 | 0.060442 | 0.150913 | 0.254260 | 0.301408 | 0.260990
2060 | 0.286487 | 0.164606 | 0.580156 | 0.173730 | 0.267027 | 0.243026
2061 | 0.654793 | 0.184666 | 0.261181 | 0.868053 | 0.348232 | 0.465011
2062 | 0.401247 | 0.336030 | 0.202307 | 0.820166 | 0.167303 | 0.162663
2063 | 0.654548 | 0.176809 | 0.453450 | 0.283799 | 0.173669 | 0.236896
2064 | 0.615525 | 0.516587 | 0.581091 | 0.346330 | 0.332410 | 0.212423
2065 | 0.185390 | 0.127628 | 0.287877 | 0.288901 | 0.344260 | 0.503740
2066 | 0.217723 | 0.163610 | 0.074329 | 0.318123 | 0.256920 | 0.191073
2067 | 0.229614 | 0.132231 | 0.235239 | 0.461662 | 0.525476 | 0.447691
2068 | 0.608595 | 0.318607 | 0.300701 | 0.892321 | 0.443976 | 0.329810
2069 | 0.639298 | 0.736747 | 0.622514 | 0.671540 | 0.358615 | 0.741900
2070 | 0.256058 | 0.333502 | 0.144935 | 0.622878 | 0.429735 | 0.176513
2071 | 0.591122 | 0.188181 | 0.192991 | 0.344342 | 0.180684 | 0.269367
2072 | 0.676854 | 0.447581 | 0.714926 | 0.744071 | 0.523886 | 0.757947
2073 | 0.682216 | 0.401734 | 0.741505 | 0.438422 | 0.984423 | 0.393903
2074 | 0.683159 | 0.553846 | 0.123735 | 0.781800 | 0.656440 | 0.324026
2075 | 0.539443 | 0.653382 | 0.617687 | 0.668914 | 0.377696 | 0.622414
2076 | 0.658718 | 0.266528 | 0.640063 | 0.259334 | 0.253623 | 0.120693
2077 | 0.122104 | 0.227983 | 0.203984 | 0.520720 | 0.216961 | 0.351408
