itemID | top1 itemID | top2 itemID | top3 itemID | top1 2-hop items | top2 2-hop items | top3 2-hop items | top1 vision sim | top2 vision sim | top3 vision sim | top1 text sim | top2 text sim | top3 text sim
1015 | 1070 | 166 | 1515 | 1650 | 750 | 630 | 0.139465 | 0.227931 | 0.189428 | 0.246363 | 0.282938 | 0.249525
1016 | 1040 | 4540 | 2689 | 119 | 80 | 126 | 0.903937 | 0.291061 | 0.597017 | 0.975748 | 0.802529 | 0.885115
1017 | 671 | 249 | 927 | 75 | 243 | 172 | 0.288440 | 0.132955 | 0.226085 | 0.263047 | 0.206506 | 0.368660
1018 | 1208 | 2432 | 5913 | 384 | 334 | 106 | 0.391574 | 0.178763 | 0.099381 | 0.878745 | 0.646408 | 0.314452
1019 | 4240 | 4615 | 5723 | 137 | 30 | 53 | 0.310757 | 0.245773 | 0.689481 | 0.182769 | 0.164577 | 0.509276
1020 | 3334 | 2423 | 2265 | 371 | 52 | 270 | 0.413559 | 0.591287 | 0.731303 | 0.810294 | 0.982621 | 0.474158
1021 | 2604 | 2447 | 2922 | 92 | 135 | 144 | 0.268665 | 0.339285 | 0.283905 | 0.554383 | 0.173729 | 0.503886
1022 | 1894 | 1580 | 4316 | 45 | 45 | 178 | 0.268342 | 0.190008 | 0.144617 | 0.206949 | 0.532469 | 0.320730
1023 | 2214 | 140 | 1978 | 55 | 46 | 58 | 0.392079 | 0.192942 | 0.359567 | 0.275805 | 0.235528 | 0.454094
1024 | 5397 | 2609 | 3187 | 131 | 93 | 141 | 0.667046 | 0.350272 | 0.404782 | 0.677717 | 0.624227 | 0.663682
1025 | 2349 | 3187 | 1774 | 186 | 141 | 133 | 0.263426 | 0.454664 | 0.153451 | 0.215313 | 0.743552 | 0.322874
1026 | 480 | 249 | 403 | 99 | 243 | 190 | 0.143097 | 0.182895 | 0.289919 | 0.223169 | 0.364456 | 0.450905
1027 | 4406 | 1254 | 3468 | 113 | 251 | 262 | 0.203587 | 0.288967 | 0.197425 | 0.308497 | 0.290465 | 0.223152
1028 | 191 | 3592 | 1890 | 325 | 136 | 54 | 0.261916 | 0.268069 | 0.179144 | 0.295858 | 0.060196 | 0.251965
1029 | 3899 | 2970 | 777 | 66 | 99 | 105 | 0.205588 | 0.131062 | 0.409464 | 0.242132 | 0.201521 | 0.546975
1030 | 2036 | 624 | 1782 | 80 | 373 | 90 | 0.192096 | 0.696502 | 0.122229 | 0.249098 | 0.960528 | 0.300751
1031 | 1427 | 3862 | 5091 | 625 | 202 | 92 | 0.780636 | 0.577770 | 0.415646 | 0.602944 | 0.517483 | 0.727627
1032 | 1167 | 4049 | 1039 | 53 | 112 | 53 | 0.516243 | 0.488607 | 0.684199 | 0.716484 | 0.665605 | 0.754175
1033 | 1953 | 2006 | 353 | 165 | 147 | 185 | 0.748183 | 0.618566 | 0.182396 | 0.815752 | 0.819069 | 0.243119
1034 | 343 | 1523 | 3026 | 154 | 129 | 67 | 0.314776 | 0.197227 | 0.473024 | 0.691380 | 0.364599 | 0.486532
1035 | 1487 | 687 | 336 | 62 | 68 | 309 | 0.211634 | 0.282624 | 0.539935 | 0.518268 | 0.515884 | 0.679869
1036 | 1846 | 1201 | 1713 | 801 | 1166 | 1153 | 0.176552 | 0.212122 | 0.193709 | 0.272173 | 0.209453 | 0.222737
1037 | 655 | 414 | 1152 | 40 | 64 | 87 | 0.324973 | 0.314351 | 0.491089 | 0.324952 | 0.174004 | 0.719207
1038 | 652 | 2059 | 1586 | 71 | 37 | 61 | 0.261886 | 0.219674 | 0.168665 | 0.124195 | 0.277414 | 0.194023
1039 | 1032 | 1167 | 4049 | 75 | 53 | 112 | 0.684199 | 0.538105 | 0.343004 | 0.754175 | 0.793030 | 0.641411
1040 | 2689 | 1016 | 1852 | 126 | 59 | 889 | 0.599033 | 0.903937 | 0.144624 | 0.895087 | 0.975748 | 0.332137
1041 | 34 | 1515 | 10 | 122 | 630 | 730 | 0.633489 | 0.326622 | 0.299467 | 0.789580 | 0.816013 | 0.188389
1042 | 927 | 55 | 1436 | 172 | 203 | 38 | 0.359067 | 0.331210 | 0.549025 | 0.328396 | 0.207827 | 0.841054
1043 | 1431 | 1199 | 485 | 2539 | 759 | 1198 | 0.420036 | 0.269716 | 0.169357 | 0.298277 | 0.311217 | 0.489278
1044 | 1497 | 279 | 1876 | 58 | 57 | 67 | 0.136928 | 0.085126 | 0.145612 | 0.238237 | 0.438023 | 0.428105
1045 | 1141 | 2920 | 5306 | 310 | 155 | 265 | 0.250824 | 0.904006 | 0.368775 | 0.415196 | 0.791775 | 0.214390
1046 | 923 | 938 | 741 | 785 | 3289 | 1370 | 0.579688 | 0.291740 | 0.424114 | 0.832314 | 0.344625 | 0.528381
1047 | 1461 | 922 | 1504 | 265 | 413 | 178 | 0.529421 | 0.311437 | 0.392026 | 0.415534 | 0.367545 | 0.758070
1048 | 20 | 6077 | 5808 | 65 | 163 | 1024 | 0.632000 | 0.162122 | 0.460765 | 0.723387 | 0.109474 | 0.268636
1049 | 1757 | 2230 | 1717 | 114 | 256 | 77 | 0.201586 | 0.189399 | 0.201964 | 0.220330 | 0.351019 | 0.440597
1050 | 2571 | 1740 | 6597 | 1093 | 439 | 115 | 0.307502 | 0.318054 | 0.312064 | 0.316290 | 0.702466 | 0.613624
1051 | 3752 | 1067 | 6468 | 304 | 75 | 65 | 0.127706 | 0.351876 | 0.158234 | 0.367361 | 0.389973 | 0.313866
1052 | 823 | 541 | 1449 | 95 | 107 | 351 | 0.322089 | 0.252999 | 0.502508 | 0.660319 | 0.700982 | 0.624272
1053 | 629 | 4445 | 5529 | 854 | 920 | 716 | 0.503303 | 0.430132 | 0.441209 | 0.517515 | 0.443327 | 0.486313
1054 | 1012 | 4970 | 4168 | 118 | 87 | 34 | 0.113466 | 0.256766 | 0.133506 | 0.101748 | 0.360221 | 0.357144
1055 | 1938 | 1014 | 5055 | 214 | 1108 | 1116 | 0.220003 | 0.090805 | 0.227141 | 0.468400 | 0.530658 | 0.512807
1056 | 2027 | 5063 | 624 | 296 | 130 | 373 | 0.625612 | 0.515928 | 0.266739 | 0.505209 | 0.705436 | 0.378317
1057 | 491 | 1226 | 1259 | 711 | 989 | 254 | 0.362075 | 0.279755 | 0.274867 | 0.689821 | 0.276232 | 0.085647
1058 | 466 | 604 | 75 | 143 | 51 | 91 | 0.415976 | 0.114981 | 0.210673 | 0.295109 | 0.593424 | 0.090795
1059 | 962 | 1495 | 997 | 239 | 394 | 1715 | 0.618639 | 0.482919 | 0.532127 | 0.817741 | 0.711087 | 0.357898
1060 | 4431 | 1529 | 1478 | 122 | 1160 | 83 | 0.115527 | 0.096591 | 0.248952 | 0.320093 | 0.149392 | 0.377894
1061 | 1837 | 1223 | 3878 | 337 | 111 | 98 | 0.120848 | 0.139665 | 0.132165 | 0.432592 | 0.317042 | 0.364974
1062 | 1493 | 1305 | 2764 | 1201 | 591 | 734 | 0.343224 | 0.403929 | 0.196579 | 0.377718 | 0.700670 | 0.349499
1063 | 2200 | 3432 | 5073 | 137 | 57 | 608 | 0.624268 | 0.777689 | 0.442590 | 0.752487 | 0.722266 | 0.681768
1064 | 3321 | 4708 | 3137 | 52 | 43 | 116 | 0.209854 | 0.402005 | 0.646412 | 0.368027 | 0.429555 | 0.693512
1065 | 3074 | 3431 | 2943 | 87 | 28 | 359 | 0.485940 | 0.430953 | 0.477736 | 0.387259 | 0.501614 | 0.178672
1066 | 6884 | 4980 | 4160 | 111 | 48 | 56 | 0.362275 | 0.367750 | 0.426735 | 0.571728 | 0.643609 | 0.521933
1067 | 1567 | 4982 | 3654 | 323 | 180 | 539 | 0.290662 | 0.318535 | 0.155502 | 0.689209 | 0.369312 | 0.316245
1068 | 2226 | 1167 | 1032 | 103 | 53 | 75 | 0.382513 | 0.492208 | 0.562763 | 0.721611 | 0.664694 | 0.683633
1069 | 3448 | 1958 | 3778 | 228 | 433 | 198 | 0.570214 | 0.281576 | 0.249803 | 0.861617 | 0.399621 | 0.670703
1070 | 836 | 1015 | 176 | 1452 | 1034 | 1535 | 0.079724 | 0.139465 | 0.203914 | 0.718271 | 0.246363 | 0.284102
1071 | 1233 | 1092 | 4615 | 34 | 147 | 30 | 0.344138 | 0.378137 | 0.301623 | 0.426039 | 0.284896 | 0.438619
1072 | 3299 | 444 | 811 | 114 | 629 | 860 | 0.302486 | 0.369282 | 0.340059 | 0.686450 | 0.635081 | 0.526067
1073 | 2331 | 6427 | 4079 | 133 | 67 | 70 | 0.247098 | 0.377531 | 0.092230 | 0.058258 | 0.301220 | 0.217340
1074 | 3142 | 6078 | 3555 | 973 | 181 | 191 | 0.330981 | 0.130978 | 0.164477 | 0.427935 | 0.400086 | 0.264857
1075 | 6417 | 6418 | 2510 | 217 | 118 | 474 | 0.530767 | 0.486106 | 0.283682 | 0.870615 | 0.761423 | 0.395807
1076 | 5637 | 394 | 1077 | 1116 | 115 | 359 | 0.515394 | 0.200137 | 0.183051 | 0.382735 | 0.198361 | 0.808384
1077 | 5637 | 45 | 14 | 1116 | 876 | 481 | 0.184041 | 0.483027 | 0.211564 | 0.309001 | 0.548835 | 0.222941
1078 | 2979 | 1057 | 3407 | 67 | 250 | 71 | 0.223499 | 0.224593 | 0.335173 | 0.373367 | 0.243425 | 0.313914
1079 | 588 | 1540 | 1356 | 49 | 98 | 24 | 0.405431 | 0.180745 | 0.993899 | 0.101780 | 0.265214 | 0.896394
1080 | 1515 | 5175 | 5480 | 630 | 626 | 366 | 0.471615 | 0.246126 | 0.230674 | 0.094579 | 0.372795 | 0.375442
1081 | 856 | 662 | 730 | 79 | 128 | 67 | 0.219007 | 0.101696 | 0.304279 | 0.310234 | 0.188730 | 0.191768
1082 | 1530 | 1936 | 2228 | 55 | 66 | 70 | 0.106343 | 0.181428 | 0.250398 | 0.528332 | 0.361262 | 0.472445
1083 | 2551 | 322 | 83 | 44 | 192 | 311 | 0.203157 | 0.406610 | 0.300531 | 0.355641 | 0.283399 | 0.204315
1084 | 2671 | 4996 | 2544 | 408 | 98 | 692 | 0.130227 | 0.265850 | 0.131979 | 0.136867 | 0.234042 | 0.107783
1085 | 2854 | 988 | 628 | 62 | 56 | 150 | 0.232117 | 0.655426 | 0.608035 | 0.301613 | 0.840775 | 0.208990
1086 | 2858 | 989 | 775 | 98 | 79 | 73 | 0.249260 | 0.263921 | 0.447551 | 0.199586 | 0.753609 | 0.475404
1087 | 1697 | 4259 | 5544 | 149 | 402 | 92 | 0.527293 | 0.320666 | 0.384614 | 0.735633 | 0.794115 | 0.493075
1088 | 5554 | 5199 | 6072 | 96 | 94 | 549 | 0.512595 | 0.228473 | 0.535359 | 0.306769 | 0.196239 | 0.260102
1089 | 2749 | 1382 | 1795 | 1188 | 284 | 450 | 0.297852 | 0.347512 | 0.160248 | 0.389761 | 0.218643 | 0.308411
1090 | 1095 | 2072 | 2577 | 159 | 393 | 341 | 0.947909 | 0.183515 | 0.222930 | 0.971652 | 0.266001 | 0.215006
1091 | 2507 | 1093 | 752 | 312 | 229 | 98 | 0.111888 | 0.853884 | 0.390833 | 0.231076 | 0.742340 | 0.287638
1092 | 51 | 53 | 2697 | 920 | 1520 | 149 | 0.225211 | 0.248347 | 0.356687 | 0.520195 | 0.410471 | 0.394452
1093 | 1091 | 5573 | 1923 | 118 | 139 | 420 | 0.853884 | 0.669162 | 0.510720 | 0.742340 | 0.790535 | 0.397400
1094 | 6847 | 2251 | 3668 | 112 | 188 | 155 | 0.717251 | 0.313017 | 0.173734 | 0.733608 | 0.380190 | 0.284022
1095 | 1090 | 5588 | 5543 | 110 | 67 | 211 | 0.947909 | 0.589504 | 0.604385 | 0.971652 | 0.803435 | 0.713625
1096 | 796 | 1199 | 4228 | 1559 | 759 | 707 | 0.486310 | 0.158304 | 0.153758 | 0.308783 | 0.244721 | 0.583845
1097 | 3946 | 1452 | 3873 | 737 | 230 | 620 | 0.294976 | 0.354437 | 0.297595 | 0.524308 | 0.695725 | 0.730124
1098 | 5197 | 5196 | 5192 | 150 | 212 | 686 | 0.647609 | 0.688824 | 0.515312 | 0.799729 | 0.729362 | 0.780078
1099 | 303 | 959 | 831 | 2549 | 878 | 1371 | 0.485882 | 0.187426 | 0.073510 | 0.391674 | 0.208031 | 0.294739
1100 | 4581 | 3160 | 4237 | 231 | 70 | 106 | 0.409993 | 0.378776 | 0.507731 | 0.368256 | 0.271847 | 0.218056
1101 | 1091 | 869 | 730 | 118 | 157 | 67 | 0.330205 | 0.097002 | 0.333601 | 0.258739 | 0.282729 | 0.236691
1102 | 2111 | 2045 | 1700 | 791 | 983 | 1112 | 0.465409 | 0.453506 | 0.454061 | 0.716682 | 0.651183 | 0.622709
1103 | 2018 | 1047 | 731 | 49 | 145 | 111 | 0.301428 | 0.379256 | 0.257333 | 0.200133 | 0.347371 | 0.239141
1104 | 1380 | 1641 | 2062 | 92 | 59 | 48 | 0.512756 | 0.474562 | 0.469711 | 0.713819 | 0.649439 | 0.632958
1105 | 1218 | 836 | 1070 | 402 | 1452 | 1650 | 0.782120 | 0.181777 | 0.214305 | 0.945219 | 0.220852 | 0.305146
1106 | 831 | 2326 | 3021 | 1371 | 1576 | 490 | 0.167778 | 0.143517 | 0.366203 | 0.360533 | 0.381348 | 0.495708
1107 | 5268 | 521 | 4163 | 104 | 153 | 198 | 0.336027 | 0.183343 | 0.162462 | 0.424488 | 0.296617 | 0.291170
1108 | 3136 | 3449 | 5971 | 89 | 233 | 69 | 0.269949 | 0.295987 | 0.143831 | 0.515513 | 0.650281 | 0.325775
1109 | 4002 | 5987 | 3999 | 246 | 80 | 124 | 0.164228 | 0.217226 | 0.185125 | 0.676480 | 0.735397 | 0.650538
1110 | 644 | 3803 | 2629 | 35 | 299 | 121 | 0.691736 | 0.173128 | 0.258876 | 0.684977 | 0.297886 | 0.062077
1111 | 3273 | 2210 | 847 | 193 | 243 | 112 | 0.283066 | 0.175223 | 0.428442 | 0.360519 | 0.187902 | 0.837581
1112 | 2994 | 2369 | 581 | 135 | 147 | 228 | 0.318935 | 0.463070 | 0.198580 | 0.804058 | 0.876796 | 0.271844
1113 | 3026 | 616 | 3605 | 67 | 94 | 81 | 0.209302 | 0.240945 | 0.148087 | 0.305286 | 0.290686 | 0.203065
1114 | 596 | 529 | 1702 | 480 | 408 | 367 | 0.466016 | 0.317806 | 0.344574 | 0.848163 | 0.847763 | 0.802492
1115 | 3527 | 3706 | 5587 | 50 | 127 | 50 | 0.123966 | 0.183951 | 0.311316 | 0.503377 | 0.485754 | 0.502458
1116 | 2358 | 1681 | 1058 | 74 | 53 | 71 | 0.214025 | 0.627770 | 0.260554 | 0.291690 | 0.740124 | 0.287765
1117 | 3000 | 369 | 2517 | 572 | 616 | 227 | 0.168039 | 0.193266 | 0.136713 | 0.185158 | 0.385824 | 0.280218
1118 | 2172 | 3713 | 3016 | 29 | 55 | 59 | 0.226088 | 0.224591 | 0.171524 | 0.533734 | 0.391684 | 0.247810
1119 | 4634 | 2736 | 3884 | 228 | 65 | 91 | 0.643842 | 0.129721 | 0.191397 | 0.734599 | 0.327144 | 0.243699
1120 | 2763 | 688 | 2041 | 46 | 43 | 130 | 0.408970 | 0.241691 | 0.240974 | 0.360427 | 0.306800 | 0.298407
1121 | 2969 | 3172 | 3362 | 966 | 484 | 935 | 0.620338 | 0.459575 | 0.204946 | 0.821418 | 0.735125 | 0.348169
1122 | 1124 | 3172 | 667 | 49 | 484 | 63 | 0.562103 | 0.777459 | 0.328581 | 0.947011 | 0.755484 | 0.286909
1123 | 1124 | 927 | 1047 | 49 | 172 | 145 | 0.849067 | 0.247336 | 0.200659 | 0.986715 | 0.168048 | 0.139307
1124 | 1123 | 2904 | 152 | 63 | 31 | 36 | 0.849067 | 0.245287 | 0.188194 | 0.986715 | 0.267402 | 0.149336
1125 | 3082 | 6069 | 6858 | 272 | 261 | 127 | 0.082599 | 0.350560 | 0.181321 | 0.203812 | 0.318727 | 0.271394
1126 | 3123 | 1127 | 1128 | 541 | 67 | 39 | 0.914465 | 0.886140 | 0.739255 | 0.784993 | 0.983704 | 0.863428
1127 | 4242 | 1130 | 1126 | 48 | 82 | 241 | 0.668218 | 0.714217 | 0.886140 | 0.961314 | 0.935329 | 0.983704
1128 | 1127 | 2750 | 1129 | 67 | 33 | 126 | 0.690686 | 0.342291 | 0.897229 | 0.868371 | 0.574386 | 0.835190
1129 | 1130 | 1132 | 1131 | 82 | 83 | 76 | 0.898566 | 0.873417 | 0.545887 | 0.864779 | 0.574072 | 0.725088
1130 | 1129 | 1132 | 1127 | 126 | 83 | 67 | 0.898566 | 0.869579 | 0.714217 | 0.864779 | 0.687601 | 0.935329
1131 | 972 | 630 | 1129 | 233 | 154 | 126 | 0.884698 | 0.799959 | 0.545887 | 0.950526 | 0.889763 | 0.725088
1132 | 1130 | 1129 | 1617 | 82 | 126 | 394 | 0.869579 | 0.873417 | 0.856025 | 0.687601 | 0.574072 | 0.764551
1133 | 6034 | 5813 | 481 | 277 | 619 | 1293 | 0.795500 | 0.279681 | 0.472411 | 0.821415 | 0.298305 | 0.520994
1134 | 629 | 632 | 2089 | 854 | 682 | 1219 | 0.884699 | 0.851627 | 0.952688 | 0.711391 | 0.879534 | 0.601380
1135 | 629 | 1134 | 6945 | 854 | 1490 | 274 | 0.625822 | 0.587503 | 0.450554 | 0.672288 | 0.795949 | 0.683174
1136 | 631 | 1137 | 6034 | 116 | 215 | 277 | 0.876657 | 0.914432 | 0.895683 | 0.774460 | 0.886502 | 0.804322
1137 | 634 | 1181 | 6034 | 54 | 152 | 277 | 0.803820 | 0.739493 | 0.929949 | 0.894814 | 0.679223 | 0.835620
1138 | 1612 | 2643 | 1315 | 43 | 313 | 233 | 0.302005 | 0.162293 | 0.419381 | 0.393138 | 0.708529 | 0.790685
1139 | 477 | 2040 | 3988 | 82 | 180 | 150 | 0.289676 | 0.202152 | 0.099399 | 0.260841 | 0.323152 | 0.333651
1140 | 472 | 2777 | 466 | 109 | 114 | 143 | 0.347557 | 0.296491 | 0.451124 | 0.180565 | 0.258684 | 0.474450
1141 | 2791 | 3781 | 1138 | 541 | 388 | 165 | 0.120345 | 0.542768 | 0.314253 | 0.648504 | 0.779714 | 0.408005
1142 | 2712 | 4148 | 616 | 145 | 39 | 94 | 0.320468 | 0.301354 | 0.485622 | 0.258951 | 0.308546 | 0.432587
1143 | 5484 | 91 | 3036 | 195 | 117 | 37 | 0.401466 | 0.246904 | 0.101616 | 0.781801 | 0.713595 | 0.264751
1144 | 4724 | 2233 | 1771 | 42 | 75 | 58 | 0.359485 | 0.191756 | 0.312054 | 0.401814 | 0.328231 | 0.402507
1145 | 4200 | 6104 | 1201 | 316 | 327 | 1166 | 0.265481 | 0.226589 | 0.170541 | 0.844579 | 0.924205 | 0.244249
1146 | 2811 | 6119 | 2651 | 46 | 102 | 126 | 0.150112 | 0.149126 | 0.433286 | -0.044002 | 0.211378 | 0.592871
1147 | 6878 | 5943 | 1844 | 54 | 41 | 62 | 0.208102 | 0.407341 | 0.559145 | 0.354296 | 0.170227 | 0.590769
1148 | 790 | 3248 | 1493 | 130 | 209 | 1201 | 0.448570 | 0.467321 | 0.496955 | 0.196069 | 0.206399 | 0.257991
1149 | 586 | 4958 | 1604 | 242 | 43 | 40 | 0.115927 | 0.133199 | 0.151770 | 0.331244 | 0.042875 | 0.113942
1150 | 582 | 5484 | 515 | 196 | 195 | 811 | 0.264899 | 0.179398 | 0.321936 | 0.522819 | 0.715861 | 0.203779
1151 | 7010 | 6711 | 6934 | 145 | 103 | 150 | 0.290039 | 0.313557 | 0.323801 | 0.313419 | 0.185304 | 0.395351
1152 | 580 | 491 | 469 | 532 | 711 | 211 | 0.818435 | 0.626132 | 0.172505 | 0.972856 | 0.730941 | 0.313801
1153 | 2448 | 3447 | 4039 | 436 | 1210 | 249 | 0.313780 | 0.287419 | 0.340327 | 0.913136 | 0.923052 | 0.922373
1154 | 660 | 4172 | 5886 | 348 | 366 | 236 | 0.583197 | 0.191445 | 0.317626 | 0.657349 | 0.238838 | 0.316030
1155 | 1801 | 1877 | 3693 | 348 | 305 | 496 | 0.559079 | 0.122727 | 0.540076 | 0.740643 | 0.225642 | 0.814642
1156 | 765 | 1461 | 116 | 61 | 265 | 125 | 0.217792 | 0.363216 | 0.378932 | 0.453144 | 0.492931 | 0.486593
1157 | 976 | 895 | 6706 | 196 | 208 | 113 | 0.223633 | 0.192693 | 0.266727 | 0.280049 | 0.380632 | 0.328843
1158 | 5262 | 4900 | 811 | 478 | 718 | 860 | 0.274021 | 0.180358 | 0.298526 | 0.489127 | 0.407381 | 0.560235
1159 | 927 | 1598 | 192 | 172 | 210 | 157 | 0.199633 | 0.109479 | 0.162632 | 0.453188 | 0.177810 | 0.358241
1160 | 791 | 177 | 836 | 170 | 834 | 1452 | 0.171480 | 0.392688 | 0.228458 | 0.151365 | 0.265694 | 0.153411
1161 | 2458 | 1952 | 76 | 62 | 48 | 428 | 0.281214 | 0.289503 | 0.346138 | 0.190372 | 0.525459 | 0.513035
1162 | 683 | 1681 | 408 | 49 | 53 | 153 | 0.164327 | 0.377663 | 0.278872 | 0.451612 | 0.370749 | 0.435916
1163 | 4708 | 818 | 3622 | 43 | 25 | 33 | 0.225935 | 0.321137 | 0.146322 | 0.141354 | 0.277292 | 0.342354
1164 | 1165 | 462 | 656 | 42 | 39 | 137 | 0.142377 | 0.118292 | 0.161057 | 0.787681 | 0.172343 | 0.044748
1165 | 1164 | 462 | 5896 | 198 | 39 | 89 | 0.142377 | 0.092708 | 0.139525 | 0.787681 | 0.237801 | 0.796713
1166 | 4087 | 3222 | 3674 | 33 | 75 | 36 | 0.074317 | 0.168072 | 0.104061 | 0.274572 | 0.702553 | 0.168332
1167 | 1032 | 1039 | 1440 | 75 | 53 | 55 | 0.516243 | 0.538105 | 0.152416 | 0.716484 | 0.793030 | 0.776179
1168 | 350 | 55 | 2020 | 131 | 203 | 73 | 0.083996 | 0.213219 | 0.122747 | 0.067259 | 0.340571 | 0.070649
1169 | 4526 | 3058 | 3059 | 437 | 1256 | 1242 | 0.099072 | 0.116924 | 0.095009 | 0.222717 | 0.333681 | 0.280789
1170 | 1846 | 2668 | 4508 | 801 | 1564 | 229 | 0.611685 | 0.103748 | 0.264904 | 0.454166 | 0.513789 | 0.182594
1171 | 3380 | 69 | 2540 | 154 | 485 | 253 | 0.724815 | 0.239449 | 0.379817 | 0.966876 | 0.281058 | 0.717390
1172 | 2465 | 3664 | 1272 | 453 | 109 | 541 | 0.085617 | 0.212375 | 0.093599 | 0.355795 | 0.798234 | 0.439865
1173 | 2534 | 173 | 5262 | 1156 | 273 | 478 | 0.139326 | 0.260350 | 0.302368 | 0.191690 | 0.289874 | 0.326037
1174 | 4415 | 5616 | 4199 | 157 | 412 | 174 | 0.294337 | 0.247576 | 0.248716 | 0.531889 | 0.651962 | 0.236002
1175 | 3583 | 6701 | 1939 | 148 | 61 | 78 | 0.275234 | 0.298416 | 0.308270 | 0.589532 | 0.313761 | 0.182689
1176 | 2720 | 3026 | 5076 | 354 | 67 | 56 | 0.278605 | 0.133430 | 0.226072 | 0.288123 | 0.284124 | 0.298058
1177 | 4237 | 4839 | 1370 | 106 | 238 | 182 | 0.291815 | 0.136687 | 0.189767 | 0.311104 | 0.216088 | 0.419332
1178 | 2678 | 2673 | 4364 | 135 | 634 | 598 | 0.279222 | 0.165207 | 0.282781 | 0.604868 | 0.441726 | 0.364136
1179 | 1544 | 4388 | 2726 | 31 | 204 | 24 | 0.134862 | 0.113740 | 0.141066 | 0.344793 | 0.255116 | 0.148644
1180 | 1192 | 1253 | 4886 | 83 | 167 | 81 | 0.142297 | 0.208343 | 0.182799 | 0.219067 | 0.482784 | 0.440614
1181 | 634 | 1137 | 2549 | 54 | 215 | 115 | 0.640018 | 0.739493 | 0.486668 | 0.711127 | 0.679223 | 0.676401
1182 | 4384 | 4919 | 3885 | 132 | 149 | 214 | 0.269586 | 0.135420 | 0.365970 | 0.392821 | 0.586141 | 0.364680
1183 | 4551 | 150 | 2964 | 480 | 121 | 91 | 0.532494 | 0.194176 | 0.153655 | 0.714120 | 0.360580 | 0.256825
1184 | 551 | 2218 | 490 | 120 | 258 | 52 | 0.201920 | 0.442638 | 0.327692 | 0.347776 | 0.384038 | 0.238685
1185 | 1775 | 2177 | 4044 | 138 | 88 | 77 | 0.200071 | 0.178127 | 0.155549 | 0.355063 | 0.635790 | 0.241946
1186 | 1401 | 6280 | 5529 | 374 | 539 | 716 | 0.347702 | 0.274986 | 0.255644 | 0.661839 | 0.299949 | 0.263306
1187 | 2223 | 6839 | 5534 | 123 | 167 | 345 | 0.491910 | 0.241392 | 0.363962 | 0.234241 | 0.172162 | 0.315187
1188 | 1480 | 1482 | 4814 | 391 | 562 | 82 | 0.333645 | 0.471931 | 0.291913 | 0.758173 | 0.542057 | 0.526146
1189 | 1652 | 1722 | 796 | 1254 | 379 | 1559 | 0.355210 | 0.617284 | 0.404177 | 0.289912 | 0.851346 | 0.374489
1190 | 131 | 4333 | 807 | 178 | 134 | 118 | 0.588734 | 0.494258 | 0.673924 | 0.945399 | 0.773067 | 0.440718
1191 | 518 | 701 | 5117 | 82 | 125 | 1242 | 0.539436 | 0.382711 | 0.263740 | 0.713873 | 0.722771 | 0.313591
1192 | 3004 | 2481 | 4293 | 169 | 388 | 248 | 0.158830 | 0.205554 | 0.230988 | 0.262733 | 0.231233 | 0.252102
1193 | 2977 | 2503 | 6040 | 638 | 109 | 64 | 0.789923 | 0.830596 | 0.947788 | 0.760254 | 0.748360 | 0.770791
1194 | 5635 | 2192 | 4928 | 279 | 1345 | 270 | 0.773725 | 0.100240 | 0.196581 | 0.345002 | 0.113138 | 0.371013
1195 | 6146 | 3751 | 1022 | 77 | 93 | 65 | 0.115254 | 0.189191 | 0.142193 | 0.732022 | 0.335290 | 0.161204
1196 | 4022 | 2815 | 5609 | 63 | 69 | 82 | 0.248798 | 0.628872 | 0.231676 | 0.348803 | 0.416544 | 0.295332
1197 | 2478 | 997 | 2045 | 1101 | 1715 | 983 | 0.534445 | 0.670604 | 0.306747 | 0.825534 | 0.479824 | 0.512583
1198 | 2495 | 7016 | 3214 | 54 | 174 | 57 | 0.143923 | 0.179982 | 0.069442 | 0.117699 | 0.287988 | 0.203839
1199 | 1705 | 1043 | 796 | 640 | 2176 | 1559 | 0.156460 | 0.269716 | 0.417253 | 0.725362 | 0.311217 | 0.433336
1200 | 694 | 3761 | 3364 | 731 | 232 | 1728 | 0.586884 | 0.282072 | 0.596025 | 0.786582 | 0.364457 | 0.703412
1201 | 544 | 1043 | 1036 | 771 | 2176 | 1005 | 0.603300 | 0.204155 | 0.212122 | 0.798774 | 0.566515 | 0.209453
1202 | 2535 | 1694 | 3687 | 57 | 57 | 164 | 0.189307 | 0.278815 | 0.144674 | 0.325700 | 0.434916 | 0.200326
1203 | 684 | 163 | 491 | 266 | 321 | 711 | 0.184139 | 0.452001 | 0.149982 | 0.215020 | 0.267190 | 0.251720
1204 | 1270 | 2712 | 1318 | 71 | 145 | 509 | 0.191219 | 0.437522 | 0.450911 | 0.320704 | 0.315117 | 0.263242
1205 | 3212 | 2619 | 4588 | 61 | 65 | 318 | 0.081624 | 0.292837 | 0.576818 | 0.133399 | 0.884871 | 0.645122
1206 | 796 | 491 | 831 | 1559 | 711 | 1371 | 0.510643 | 0.133122 | 0.315292 | 0.756308 | 0.299241 | 0.800384
1207 | 697 | 6199 | 603 | 116 | 62 | 107 | 0.170234 | 0.484542 | 0.196891 | 0.572525 | 0.606366 | 0.263153
1208 | 2052 | 1327 | 3000 | 150 | 810 | 572 | 0.229456 | 0.253819 | 0.213331 | 0.214285 | 0.325456 | 0.354751
